n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
22	5.81818	3.5	24.2727	15.6818	128	77	534	345	167	0.47619	0.121053	53	2.52381	0	3	0	13	7	2	0	7.3172	55.6667	185.978	-4.08192	56	161	86.6667	97.9091	519.8	-4.60544	38	38	38	221	166	2.66667	2	1.52381	1	5	2.09524	1	4	1.90476	1	5	2.66667	1	4	1.17778	0.333333	1	0.634127	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	6.22222	3.61111	30.5556	16.9444	112	65	550	305	97	0.411765	0.191667	49	2.88235	10	19	5	10	6	1	0	4.65505	32.3333	90.9444	-3.39049	37	107.667	73	73.1111	287.533	-4.16745	33	33	33	151	144	2.17647	2	1.05882	1	4	1.88235	1	3	1.29412	1	4	2.17647	1	3	0.921569	0.25	1	0.617647	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.42857	2.21429	12.5714	6.5	62	31	176	91	60	0.538462	0.0909091	29	2.23077	2	8	2	8	7	1	0	1.02731	20	42.3778	-3.07228	24	65	38	43.6667	108	-3.94523	19	19	19	88	67	1.84615	2	1.15385	1	2	1.38462	1	3	1.53846	1	3	1.84615	1	3	1.23077	0.5	1	0.705128	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.88889	2.5	15.5556	7.61111	88	45	280	137	109	0.470588	0.0916667	43	2.52941	11	19	1	19	8	1	0	6.12635	36.3333	99.0556	-3.65061	42	107.667	55.3333	67.8519	252.067	-4.13606	26	26	26	146	97	2.47059	2	1.41176	1	5	2	1	3	1.70588	1	5	2.47059	1	3	1.09216	0.333333	1	0.670588	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	6	3.46667	29.8667	16.9333	90	52	448	254	60	0.428571	0.230769	34	2.42857	5	16	5	16	6	1	0	1.37336	20	45.7444	-2.95706	30	74.6667	51.3333	53.5111	157.689	-3.55699	26	26	27	102	95	2.14286	2	1.14286	1	4	1.71429	1	3	1.5	1	4	2.14286	1	3	1.1131	0.25	1	0.625	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
13	5.23077	2.92308	21.6923	12	68	38	282	156	44	0.333333	0.2	23	1.91667	2	8	8	14	5	2	0	0.916832	14.6667	28.6	-2.74251	25	56	34.8333	40.3077	92.4	-3.22497	21	21	21	71	58	2.08333	2	1.16667	1	4	1.75	1	2	1.33333	1	4	2.08333	1	2	0.965278	0.25	1	0.659722	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
11	4.36364	2	12.7273	4.72727	48	22	140	52	31	0.5	0.138889	31	3.1	4	12	4	12	6	0	0	0.912226	10.3333	17.8111	-2.44847	16	40	30.5	29.8182	49.0667	-3.42624	14	14	14	55	55	1.6	1	1	1	3	1.5	1	2	1.1	1	3	1.6	1	2	0.883333	0.333333	1	0.733333	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
30	5.8	3.3	23.5333	13.9667	174	99	706	419	348	0.37931	0.0793651	71	2.44828	3	31	3	31	8	6	0	9.40933	116	498.967	-5.19305	84	299.667	125	151.067	1358.49	-5.85134	55	55	55	379	242	2.89655	3	1.62069	1	5	2.13793	1	4	2.03448	1	7	2.89655	1	4	1.15287	0.25	1	0.624548	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	7.38462	5.69231	43.8462	36	96	74	570	468	30	0.0833333	0.454545	17	1.41667	6	12	6	14	3	0	0	9.4457	10	25	-2	42	56	45.1667	46.7692	112	-1.32288	27	27	27	78	78	3.5	1	1	1	6	3.5	1	1	1	1	6	3.5	1	1	0.408333	0.166667	1	0.408333	0.166667	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0
18	5.22222	2.94444	18.5556	10.9444	94	53	334	197	106	0.529412	0.116667	43	2.52941	6	8	6	19	7	1	0	4.03902	35.3333	95.3111	-3.6192	43	107.667	65.6667	69.3704	260.933	-4.00328	28	28	28	151	129	2.52941	2	1.64706	1	4	2.05882	1	3	2	1	4	2.52941	1	3	1.13725	0.5	1	0.715686	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.2	2.93333	19.0667	10.5333	78	44	286	158	66	0.5	0.153846	29	2.07143	1	16	9	16	6	1	0	2.82382	22	50.8444	-3.08533	31	74.6667	44.1667	51.1111	145.956	-3.61443	23	23	23	102	78	2.21429	2	1.21429	1	4	1.85714	1	3	1.5	1	4	2.21429	1	3	1.02976	0.25	1	0.660714	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.90909	2.72727	17.6364	9.09091	54	30	194	100	28	0.4	0.222222	22	2.2	6	7	6	12	5	0	0	2.37156	9.33333	16.7333	-2.28163	20	40	30.3333	30.9697	51.8667	-2.77706	16	16	16	55	55	2	1	1	1	4	1.9	1	2	1.1	1	4	2	1	2	0.791667	0.25	1	0.641667	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
28	5.64286	3.03571	23.3571	12.5357	158	85	654	351	299	0.481481	0.08	75	2.77778	18	29	7	29	8	7	0	7.56623	99.6667	393.067	-5.02709	91	261	122.333	133.929	1080.73	-5.17118	53	53	53	307	246	3.37037	3	2.07407	1	4	2.44444	1	5	2.7037	1	6	3.37037	1	3	1.24074	0.5	1	0.673457	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.6	2.7	15	9.3	46	27	150	93	22	0.555556	0.214286	17	1.88889	1	5	1	5	5	0	0	2.07238	7.33333	12.4	-2.08253	18	33	24	26.1333	36.6667	-2.47717	13	13	13	45	40	2	2	1.11111	1	3	1.44444	1	3	1.55556	1	4	2	1	3	1.25926	0.333333	1	0.685185	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
14	4.71429	2.5	14.7143	7.78571	66	35	206	109	58	0.384615	0.121212	27	2.07692	1	15	1	15	6	1	0	4.6759	19.3333	42.3778	-2.96987	36	65	37	44.381	111.333	-2.74843	20	20	20	86	61	2.76923	2	1.38462	1	5	2.15385	1	3	1.92308	1	6	2.76923	1	3	1.09103	0.333333	1	0.594872	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.57143	3.35714	23.7143	14.2143	78	47	332	199	52	0.384615	0.212121	23	1.76923	2	11	2	11	5	1	0	3.51864	17.3333	37.3111	-2.83768	33	65	39.6667	46.5238	121.333	-2.90509	23	23	23	88	67	2.53846	2	1.15385	1	5	2.07692	1	3	1.46154	1	5	2.53846	1	3	1.03462	0.2	1	0.560256	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	5.68	2.96	23.28	11.28	142	74	582	282	229	0.416667	0.0948617	76	3.16667	12	26	12	26	8	4	0	11.6681	76.3333	281.156	-4.55241	73	208	103	115.467	763.533	-4.88562	44	44	48	266	200	3.04167	2	1.45833	1	6	2.54167	1	3	1.70833	1	7	3.04167	1	3	0.939583	0.25	1	0.569544	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.7	3.05	23.8	11.75	114	61	476	235	133	0.368421	0.130719	54	2.84211	0	21	3	21	8	2	0	9.25355	44.3333	137.056	-3.78688	52	133	64.1667	83.6167	381.267	-4.1483	34	34	34	180	108	2.73684	3	1.68421	1	4	2.31579	1	3	1.84211	1	5	2.73684	1	2	0.938596	0.25	1	0.67193	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.85714	3.78571	26.7143	18.0714	82	53	374	253	50	0.0769231	0.242424	25	1.92308	8	13	13	15	5	1	0	4.13261	16.6667	36.6667	-2.75241	41	65	47	47.619	124.667	-2.14949	24	24	24	88	88	3.15385	2	1.23077	1	6	3.15385	1	2	1.23077	1	6	3.15385	1	1	0.489744	0.166667	1	0.489744	0.166667	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
28	5.85714	3.46429	25.2857	17.0357	164	97	708	477	296	0.222222	0.0892308	65	2.40741	3	12	12	29	9	7	4	16.4774	98.6667	400.3	-4.73156	94	261	116.667	138.619	1103.93	-5.02626	54	54	54	326	224	3.48148	3	1.66667	1	6	3.11111	1	3	1.7037	1	7	3.48148	1	2	0.654938	0.2	1	0.552293	0.2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
18	5	2.5	16.2222	6.94444	90	45	292	125	108	0.235294	0.1	37	2.17647	3	19	3	10	6	4	0	7.06609	36	97.0333	-3.65462	44	107.667	49.6667	64.2593	255.022	-3.98679	30	30	30	127	81	2.58824	3	1.41176	1	4	2.11765	1	3	1.52941	1	5	2.58824	1	2	0.877451	0.25	1	0.621569	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.06667	2.66667	17.8667	8.53333	76	40	268	128	67	0.285714	0.141026	33	2.35714	6	16	6	16	6	1	0	3.34548	22.3333	49.8556	-3.16298	27	74.6667	46.8333	50.3556	144	-3.97222	23	23	23	101	88	1.92857	2	1.07143	1	3	1.78571	1	2	1.14286	1	3	1.92857	1	2	0.785714	0.333333	1	0.654762	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.72727	2.36364	15.4545	6.36364	52	26	170	70	29	0.3	0.194444	25	2.5	4	7	7	12	5	0	0	2.66553	9.66667	16.5	-2.37977	19	40	30.1667	30.4242	50.9333	-2.94251	15	15	15	55	55	1.9	1	1	1	3	1.9	1	1	1	1	3	1.9	1	1	0.65	0.333333	1	0.65	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
20	6.4	3.85	32.5	18.95	128	77	650	379	126	0.210526	0.176471	48	2.52632	10	15	10	21	7	1	0	7.38157	42	125.733	-3.74562	51	133	82.8333	86.4833	407.4	-4.06259	37	37	37	186	165	2.68421	2	1.10526	1	6	2.68421	1	2	1.10526	1	6	2.68421	1	1	0.564912	0.166667	1	0.564912	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.9	3.55	25.3	15.35	118	71	506	307	131	0.368421	0.143791	50	2.63158	10	14	10	21	7	2	0	7.24067	43.6667	133.711	-3.7763	45	133	85.1667	83.9167	388.733	-4.46331	35	35	35	180	174	2.36842	2	1.10526	1	4	2.21053	1	2	1.15789	1	5	2.36842	1	2	0.684211	0.25	1	0.591228	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	6	3.47368	28.1053	15.7895	114	66	534	300	114	0.388889	0.161765	46	2.55556	10	12	10	20	7	1	0	3.92248	38	107.933	-3.65768	46	120	74.6667	78.0702	334	-4.0491	33	33	33	167	148	2.55556	2	1.11111	1	6	2.33333	1	2	1.27778	1	6	2.55556	1	2	0.849074	0.166667	1	0.580556	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.6	3.33333	23.4667	13.7333	84	50	352	206	63	0.357143	0.192308	33	2.35714	6	16	10	16	6	0	0	2.67823	21	49.3	-2.99086	27	74.6667	50.5	52.9778	151.822	-3.86854	24	24	24	105	95	1.92857	1	1	1	4	1.78571	1	2	1.14286	1	4	1.92857	1	2	0.85119	0.25	1	0.636905	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
6	5	4.16667	21.6667	20.8333	30	25	130	125	0	0.2	1	5	1	4	7	4	7	2	0	0	0	0	0	-nan	11	11.6667	11.6667	11.6667	6.22222	-0.267261	9	9	9	15	15	2.2	1	1	1	4	2.2	1	1	1	1	4	2.2	1	1	0.616667	0.25	1	0.616667	0.25	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0
7	3.71429	2	9.42857	5.14286	26	14	66	36	8	0.5	0.2	10	1.66667	4	8	4	8	4	0	0	0	2.66667	3	-1.5396	9	16	13	13.619	9.86667	-2.2285	8	8	8	21	21	1.5	1	1	1	2	1.33333	1	2	1.16667	1	2	1.5	1	2	1	0.5	1	0.75	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
7	3.71429	2	9.42857	5.14286	26	14	66	36	8	0.166667	0.2	10	1.66667	6	8	6	8	4	0	0	0.75	2.66667	3	-1.5396	12	16	13	13.619	9.86667	-1.27343	8	8	8	21	21	2	2	1.16667	1	3	2	1	2	1.16667	1	3	2	1	1	0.666667	0.333333	1	0.666667	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
13	4.61538	2.46154	14.3077	7.84615	60	32	186	102	48	0.416667	0.127273	25	2.08333	6	14	6	14	6	1	0	1.44712	16	31.1	-2.86906	21	56	36.1667	38.7692	86.8	-3.75671	18	18	18	74	66	1.75	2	1.16667	1	2	1.5	1	2	1.33333	1	3	1.75	1	2	1	0.5	1	0.722222	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	4.85714	3.71429	19.7143	18	34	26	138	126	4	0.166667	0.6	7	1.16667	4	6	4	8	3	0	0	0	1.33333	1.55556	-1.06904	13	16	14.5	14.8571	10.9333	-0.907288	10	10	10	21	21	2.16667	1	1	1	4	2.16667	1	1	1	1	4	2.16667	1	1	0.597222	0.25	1	0.597222	0.25	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
16	5.25	3.0625	19.875	12.5625	84	49	318	201	78	0.4	0.142857	37	2.46667	4	17	4	8	8	0	1	5.847	26	65.7222	-3.08378	37	85	54	58.0833	180.2	-3.57572	24	24	24	120	102	2.46667	3	1.53333	1	5	2.33333	1	3	1.6	1	5	2.46667	1	2	0.804444	0.333333	1	0.687778	0.333333	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
28	6.21429	3.82143	28.0714	18.75	174	107	786	525	291	0.259259	0.104615	65	2.40741	14	29	14	29	8	2	0	13.862	97	398.3	-4.86034	79	261	125.333	146.238	1142.6	-5.38424	51	51	51	360	251	2.92593	2	1.40741	1	5	2.62963	1	2	1.48148	1	6	2.92593	1	2	0.722222	0.2	1	0.561728	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	5.7037	3.25926	22.5926	13.6296	154	88	610	368	274	0.461538	0.0866667	69	2.65385	10	28	10	28	8	7	0	10.5056	91.3333	362.989	-4.79383	69	242.667	113.167	125.63	971.6	-5.57151	51	51	51	290	222	2.65385	2	1.42308	1	4	2.11538	1	4	1.84615	1	5	2.65385	1	3	1.04808	0.25	1	0.611538	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.75	3.29167	22.6667	12.7083	138	79	544	305	207	0.347826	0.103896	63	2.73913	11	14	11	25	7	3	0	8.0658	69	243.567	-4.4212	50	191.667	102.333	111.833	677.222	-5.4438	43	43	43	255	206	2.17391	2	1.13043	1	4	1.82609	1	3	1.34783	1	4	2.17391	1	3	0.952899	0.25	1	0.605072	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	5	2.58333	18.3333	8.41667	60	31	220	101	36	0.272727	0.2	26	2.36364	5	7	7	13	5	1	0	0.754113	12	22.2333	-2.54495	24	47.6667	33.1667	35.25	69.6222	-2.83637	18	18	19	63	58	2.18182	2	1.18182	1	4	2.18182	1	2	1.18182	1	4	2.18182	1	1	0.659091	0.25	1	0.659091	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
31	6.45161	3.67742	31.7419	17.4194	200	114	984	540	365	0.333333	0.100985	101	3.36667	16	32	16	32	10	3	0	16.5142	121.667	570.733	-5.09278	82	320	143.5	178.559	1600	-5.95	59	59	59	450	282	2.73333	2	1.33333	1	7	2.6	1	2	1.4	1	7	2.73333	1	2	0.738651	0.142857	1	0.621984	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.6	2.95	22.3	10.55	112	59	446	211	134	0.368421	0.124183	55	2.89474	4	13	13	21	7	2	0	4.05537	44.6667	134.511	-3.85127	48	133	71.6667	81.9	377.533	-4.37463	34	34	37	178	133	2.52632	2	1.36842	1	4	2.26316	1	3	1.47368	1	5	2.52632	1	2	0.776316	0.25	1	0.639474	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	6.3871	3.80645	30	17.6129	198	118	930	546	366	0.433333	0.0985222	87	2.9	1	32	9	32	10	2	0	12.8604	122	557.222	-5.16828	100	320	149.833	176.903	1590.4	-5.51657	58	58	58	451	307	3.33333	3	1.9	1	6	2.66667	1	4	2.3	1	6	3.33333	1	4	1.11722	0.333333	1	0.635556	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.42857	2.21429	12.5714	6.5	62	31	176	91	60	0.307692	0.0909091	25	1.92308	4	15	4	15	6	3	0	5.15042	20	41.9778	-3.08688	36	65	34.3333	42.0476	108	-2.79053	21	21	21	76	52	2.76923	2	1.46154	1	3	1.92308	1	3	1.92308	1	5	2.76923	1	3	1.20513	0.333333	1	0.582051	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	6.47619	4	34.4762	21.5238	136	84	724	452	142	0.25	0.169591	44	2.2	15	22	15	22	6	2	0	5.92346	47.3333	148.156	-3.88873	59	146.667	82	92.8254	478.133	-4.00922	40	40	40	198	156	2.95	2	1.25	1	7	2.8	1	2	1.3	1	7	2.95	1	2	0.657976	0.142857	1	0.557976	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.90909	2.72727	17.6364	9.09091	54	30	194	100	28	0.3	0.222222	18	1.8	1	8	1	12	5	0	0	2.5004	9.33333	16.6889	-2.28467	27	40	25.6667	30.9697	51.8667	-1.80509	16	16	16	55	40	2.7	2	1.4	1	5	2.2	1	2	1.5	1	6	2.7	1	2	0.856667	0.4	1	0.64	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
22	5.18182	2.68182	17.4545	8.31818	114	59	384	183	174	0.333333	0.0842105	70	3.33333	9	23	9	23	8	2	0	7.34243	58	186.033	-4.25239	55	161	96.5	93.7121	487.6	-4.80036	34	34	34	218	201	2.61905	3	1.42857	1	5	2.28571	1	3	1.52381	1	6	2.61905	1	2	0.816667	0.333333	1	0.62619	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	5.53846	3.69231	23.5385	18.4615	72	48	306	240	42	0.166667	0.236364	20	1.66667	1	9	9	14	5	0	0	4.151	14	28.6667	-2.61481	31	56	38.6667	41.8974	95.2	-2.56225	21	21	21	78	68	2.58333	2	1.16667	1	5	2.33333	1	2	1.25	1	5	2.58333	1	2	0.731944	0.2	1	0.565278	0.2	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
30	5.2	2.63333	17.7333	8.96667	156	79	532	269	357	0.344828	0.0555556	77	2.65517	13	19	13	31	9	9	0	7.81089	119	509.089	-5.27412	66	299.667	116	144.644	1277.89	-6.53657	54	54	54	342	219	2.27586	2	1.44828	1	3	1.86207	1	3	1.68966	1	4	2.27586	1	3	1.06897	0.333333	1	0.695402	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
35	5.94286	3.2	25.7714	13.3143	208	112	902	466	491	0.323529	0.0700758	110	3.23529	11	26	11	36	9	9	0	18.8229	163.667	817.844	-5.72301	96	408	170.667	198.324	2214.4	-6.6302	69	69	72	492	350	2.82353	4	1.55882	1	5	2.41176	1	4	1.70588	1	6	2.82353	1	2	0.880882	0.2	1	0.614216	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.66667	2.26667	14.2667	6.13333	70	34	214	92	70	0.571429	0.102564	47	3.35714	5	8	8	16	7	1	0	1.67673	23.3333	52.8111	-3.21081	23	74.6667	52.1667	49.3333	138.133	-4.39604	21	21	21	101	101	1.64286	2	1.07143	1	2	1.35714	1	2	1.28571	1	3	1.64286	1	2	1.07143	0.5	1	0.72619	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.33333	3.05556	20.2222	12.2778	96	55	364	221	105	0.470588	0.125	40	2.35294	7	10	7	19	7	2	0	3.06562	35	93.4889	-3.61983	47	107.667	64.8333	68.7222	263.889	-3.73456	29	29	29	141	126	2.76471	3	1.76471	1	4	2.05882	1	4	2.23529	1	4	2.76471	1	4	1.32353	0.5	1	0.705882	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	6.21053	4	29.0526	19.8947	118	76	552	378	112	0.611111	0.176471	32	1.77778	2	11	2	20	5	2	0	4.34774	37.3333	105.422	-3.63606	54	120	67	77.5439	340.667	-3.57585	35	35	35	161	121	3	2	1.55556	1	4	1.77778	1	5	2.5	1	6	3	1	5	1.66204	0.666667	1	0.639815	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	5.38462	3.53846	22.6154	18	70	46	294	234	43	0.25	0.218182	18	1.5	7	14	7	14	4	2	0	2.07513	14.3333	27.2556	-2.74549	29	56	36.3333	40.5128	93.8	-2.7878	22	22	22	70	58	2.41667	2	1.33333	1	4	2.16667	1	2	1.41667	1	4	2.41667	1	2	0.826389	0.25	1	0.659722	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.83333	2.91667	16.8333	11.9167	58	35	202	143	37	0.545455	0.177778	18	1.63636	2	8	2	13	5	1	0	1.58155	12.3333	22.2	-2.6176	24	47.6667	30.8333	34.75	68.4667	-2.86021	18	18	18	63	51	2.18182	2	1.18182	1	3	1.36364	1	4	1.81818	1	4	2.18182	1	4	1.56061	0.5	1	0.659091	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
