n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
13	7.38462	5.53846	43.8462	33.2308	96	72	570	432	30	0	0.454545	18	1.5	6	12	6	14	3	0	0	9.4457	10	25	-2	42	56	45	46.7692	112	-1.32288	27	27	27	78	78	3.5	1	1	1	6	3.5	1	1	1	1	6	3.5	1	1	0.408333	0.166667	1	0.408333	0.166667	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0
14	4.42857	2.21429	12.5714	6.5	62	31	176	91	60	0.538462	0.0909091	34	2.61538	4	6	4	6	7	1	0	1.5205	20	43.0333	-3.04879	30	65	40.5	44.2619	108	-3.36788	19	19	19	89	73	2.30769	2	1.61538	1	3	1.92308	1	3	1.92308	1	4	2.30769	1	3	1.15385	0.5	1	0.75641	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.28571	2.78571	19.8571	9.07143	74	39	278	127	54	0.307692	0.181818	35	2.69231	5	15	8	15	6	0	0	3.14641	18	39.7333	-2.85558	25	65	43.6667	46.6667	118	-3.6823	21	21	21	91	80	1.92308	1	1	1	4	1.92308	1	1	1	1	4	1.92308	1	1	0.673077	0.25	1	0.673077	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
7	3.42857	1.42857	7.71429	2.57143	24	10	54	18	9	0.166667	0.1	13	2.16667	5	6	6	8	5	0	0	0	3	3.38889	-1.62964	13	16	12.8333	13.3333	9.6	-0.968246	7	7	7	21	21	2.16667	2	1.33333	1	3	2.16667	1	2	1.33333	1	3	2.16667	1	1	0.694444	0.333333	1	0.694444	0.333333	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
20	4.7	2.35	14.5	8.15	94	47	290	163	143	0.631579	0.0653595	42	2.21053	1	21	1	21	8	5	0	1.97257	47.6667	137.344	-4.06733	57	133	61.1667	73.9833	343.933	-4.09804	32	32	32	153	106	3	3	1.78947	1	3	1.89474	1	5	2.78947	1	5	3	1	4	1.58772	0.5	1	0.657895	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4.88889	2.88889	18.4444	10.2222	44	26	166	92	14	0.375	0.333333	13	1.625	0	10	8	10	4	0	0	2.07955	4.66667	6.95556	-1.76946	23	26.6667	19.8333	22.3704	26.4444	-0.713024	13	13	13	36	31	2.875	2	1.125	1	5	2.375	1	3	1.5	1	5	2.875	1	3	1.03542	0.2	1	0.472917	0.2	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
10	4.2	2.3	12	7.5	42	23	120	75	24	0.555556	0.142857	16	1.77778	3	7	3	7	5	1	0	1.38636	8	12.2333	-2.28727	17	33	22.8333	24.8333	35.2	-2.6968	13	13	13	43	38	1.88889	2	1.22222	1	2	1.55556	1	2	1.33333	1	3	1.88889	1	2	0.944444	0.5	1	0.703704	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
10	4.8	2.7	17.4	9.3	48	27	174	93	21	0.444444	0.25	16	1.77778	1	8	8	11	5	0	0	0.675325	7	10.9556	-2.11486	20	33	23.5	26.2333	37.4	-2.12573	14	14	14	45	39	2.22222	2	1.22222	1	4	1.88889	1	2	1.33333	1	4	2.22222	1	2	0.898148	0.25	1	0.657407	0.25	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
23	4.78261	2.08696	14.4348	5.13043	110	48	332	118	198	0.454545	0.0571429	78	3.54545	9	10	10	24	9	6	0	8.58185	66	220.4	-4.44568	54	176	84.3333	93.6232	536.8	-5.26567	37	37	39	205	159	2.45455	3	1.45455	1	4	1.95455	1	3	1.63636	1	5	2.45455	1	2	1.00379	0.333333	1	0.662879	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.4	1.86667	12.6667	4.53333	66	28	190	68	72	0.357143	0.0769231	38	2.71429	0	16	0	16	8	2	0	4.51644	24	54.8556	-3.24042	34	74.6667	38	49.0222	134.222	-3.51016	20	20	20	95	60	2.42857	3	1.57143	1	3	2.07143	1	3	1.71429	1	4	2.42857	1	2	0.916667	0.333333	1	0.702381	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
11	5.45455	3.27273	24.1818	14	60	36	266	154	25	0.1	0.305556	19	1.9	10	12	10	12	4	1	0	1.1776	8.33333	13.9222	-2.23339	29	40	30.5	31.6364	54.6667	-1.48775	18	18	18	53	53	2.9	2	1.2	1	6	2.9	1	2	1.2	1	6	2.9	1	1	0.561667	0.166667	1	0.561667	0.166667	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
26	6.23077	3.96154	31.4615	24.0385	162	103	818	625	244	0.32	0.115942	52	2.08	7	27	7	27	8	7	2	8.60939	81.3333	303.278	-4.55549	76	225	109.833	125.038	909.6	-4.94039	52	52	52	260	210	3.04	2	1.56	1	5	2.36	1	3	1.92	1	6	3.04	1	3	0.981333	0.2	1	0.59	0.2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
16	4.75	2.4375	15	7.6875	76	39	240	123	82	0.466667	0.0989011	32	2.13333	9	17	2	9	6	3	0	1.2148	27.3333	65.1778	-3.38566	31	85	45.1667	53.6875	171.133	-4.12787	24	24	24	106	78	2.06667	2	1.4	1	2	1.53333	1	3	1.8	1	3	2.06667	1	3	1.26667	0.5	1	0.733333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	5.33333	3.08333	22.8333	12.9167	64	37	274	155	34	0.272727	0.244444	22	2	8	13	8	13	6	0	0	2.08078	11.3333	21.4222	-2.44864	23	47.6667	33.1667	36.4167	71.9333	-2.90834	18	18	18	66	58	2.09091	1	1	1	5	2.09091	1	1	1	1	5	2.09091	1	1	0.662121	0.2	1	0.662121	0.2	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
11	3.81818	1.45455	8.90909	2.54545	42	16	98	28	34	0.5	0.0555556	30	3	10	12	9	12	8	0	0	2.06684	11.3333	19.7667	-2.54912	23	40	25.3333	29.3939	46.2667	-2.49928	12	12	12	55	41	2.3	3	1.7	1	3	1.8	1	4	2.1	1	4	2.3	1	2	1.2	0.5	1	0.791667	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
17	5.41176	2.94118	21.6471	11.1765	92	50	368	190	90	0.1875	0.142857	39	2.4375	10	18	10	18	6	2	0	3.82157	30	75.8333	-3.44502	37	96	58.1667	62.549	222	-3.95982	28	28	28	128	111	2.3125	2	1.125	1	5	2.3125	1	2	1.125	1	5	2.3125	1	1	0.611458	0.2	1	0.611458	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.25	2.8125	20.625	10.6875	84	45	330	171	78	0.4	0.142857	40	2.66667	8	11	8	17	7	2	0	4.03923	26	63.2444	-3.26936	34	85	55.8333	56.8125	180.2	-3.79921	26	26	26	114	108	2.26667	2	1.13333	1	4	2.06667	1	2	1.2	1	5	2.26667	1	2	0.738889	0.25	1	0.621111	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.6	3.2	23.4667	12.5333	84	48	352	188	63	0.5	0.192308	34	2.42857	9	10	9	16	5	2	0	3.00353	21	49.6111	-2.98147	35	74.6667	50.6667	52.2222	151.822	-3.21927	26	26	26	99	95	2.5	2	1.14286	1	5	2.21429	1	3	1.42857	1	5	2.5	1	3	1.0131	0.2	1	0.608333	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.92308	2.61538	17.0769	8.30769	64	34	222	108	46	0.5	0.163636	25	2.08333	3	7	3	14	5	2	0	3.22372	15.3333	32.7111	-2.68095	23	56	31.8333	39.6923	89.6	-3.48626	21	21	21	72	48	1.91667	2	1.16667	1	3	1.5	1	2	1.41667	1	4	1.91667	1	2	1.125	0.333333	1	0.708333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
5	4	3.2	13.6	12.8	20	16	68	64	0	0	1	4	1	4	6	4	6	2	0	0	0	0	0	-nan	10	8	8	8	2.8	1.19523	6	6	6	10	10	2.5	1	1	1	4	2.5	1	1	1	1	4	2.5	1	1	0.520833	0.25	1	0.520833	0.25	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0
7	3.71429	2	9.42857	5.14286	26	14	66	36	8	0.666667	0.2	10	1.66667	3	8	3	8	4	0	0	0	2.66667	3	-1.5396	10	16	13	13.619	9.86667	-1.91014	8	8	8	21	21	1.66667	2	1.16667	1	2	1.16667	1	2	1.5	1	3	1.66667	1	2	1.33333	1	1	0.777778	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
8	3.5	1.625	7.75	3.875	28	13	62	31	14	0.142857	0.0666667	13	1.85714	4	9	4	9	6	0	0	0	4.66667	6.01111	-1.9034	10	21	14.6667	16.75	15.4	-2.80306	8	8	8	28	22	1.42857	2	1.14286	1	2	1.42857	1	2	1.14286	1	2	1.42857	1	1	0.857143	0.5	1	0.857143	0.5	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
13	4.92308	2.76923	16.6154	9.23077	64	36	216	120	46	0.5	0.163636	25	2.08333	5	14	5	14	6	0	0	2.1333	15.3333	30.5	-2.77643	21	56	37.8333	40.3077	89.6	-3.69755	18	18	18	78	70	1.75	1	1	1	3	1.41667	1	3	1.33333	1	3	1.75	1	3	1.15278	0.333333	1	0.680556	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
6	4	2.83333	12.6667	10.8333	24	17	76	65	3	0.2	0.5	6	1.2	2	4	4	7	3	0	0	0	1	1	-1	9	11.6667	10.5	10.8333	5.75556	-1.11154	7	7	7	15	15	1.8	2	1.2	1	3	1.8	1	2	1.2	1	3	1.8	1	1	0.766667	0.333333	1	0.766667	0.333333	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
10	5.2	3.3	20.4	12.9	52	33	204	129	19	0.444444	0.321429	14	1.55556	2	11	2	7	4	0	0	1.27273	6.33333	10.4667	-1.95762	17	33	24.5	27.0333	38.8667	-2.56644	15	15	15	45	40	1.88889	2	1.11111	1	3	1.55556	1	2	1.33333	1	3	1.88889	1	2	1.03704	0.333333	1	0.666667	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
22	5.72727	3.31818	25.9091	16.2273	126	73	570	357	168	0.285714	0.115789	56	2.66667	15	23	4	14	10	2	0	6.52656	56	184.544	-4.12228	53	161	84.1667	99.4091	515.2	-4.75812	37	37	37	225	159	2.52381	2	1.33333	1	4	2	1	4	1.66667	1	4	2.52381	1	3	1.01587	0.25	1	0.619048	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	5	2.68182	17.7273	11.5909	110	59	390	255	176	0.428571	0.0736842	62	2.95238	14	23	14	23	10	6	0	3.79822	58.6667	191.033	-4.2446	43	161	85.1667	89.9848	478.4	-5.39494	37	37	37	189	166	2.04762	2	1.33333	1	3	1.7619	1	3	1.57143	1	3	2.04762	1	3	1.03968	0.333333	1	0.714286	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.04762	2.47619	16.7619	7.2381	106	52	352	152	157	0.5	0.0818713	68	3.4	11	22	11	22	8	3	0	5.16258	52.3333	162.422	-4.10635	40	146.667	80.6667	84.8889	415.8	-5.23102	34	34	34	194	158	2	2	1.15	1	3	1.65	1	3	1.4	1	4	2	1	3	1.01667	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.6	2.3	16.2	7.5	46	23	162	75	22	0.222222	0.214286	20	2.22222	6	9	6	11	5	1	0	0	7.33333	11.2556	-2.18584	19	33	24.5	25.7	36.6667	-2.31202	14	14	14	43	42	2.11111	2	1.22222	1	4	2.11111	1	2	1.22222	1	4	2.11111	1	1	0.694444	0.25	1	0.694444	0.25	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
22	4.90909	2.22727	15.8182	6.13636	108	49	348	135	177	0.285714	0.0684211	74	3.52381	11	23	10	11	10	3	0	7.46992	59	193.978	-4.2362	44	161	79.1667	94.6515	473.8	-5.37512	34	34	34	209	147	2.09524	2	1.2381	1	4	1.95238	1	2	1.28571	1	4	2.09524	1	2	0.797619	0.25	1	0.702381	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.53333	2	14.2667	5.73333	68	30	214	86	71	0.428571	0.0897436	40	2.85714	8	16	8	16	8	2	0	0.379725	23.6667	54.3889	-3.20909	25	74.6667	43.6667	49.0222	136.178	-4.2561	21	21	22	97	78	1.78571	2	1.21429	1	3	1.71429	1	2	1.28571	1	3	1.78571	1	2	0.880952	0.333333	1	0.77381	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
23	4.6087	2.08696	13.3913	5.91304	106	48	308	136	200	0.409091	0.047619	61	2.77273	1	24	6	24	10	5	0	1.13186	66.6667	219.944	-4.49523	58	176	77.5	93.0435	526.667	-5.14179	34	34	34	214	143	2.63636	3	1.95455	1	4	2.22727	1	3	2.22727	1	4	2.63636	1	3	1.12121	0.5	1	0.780303	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4	1.91667	10.3333	5.91667	48	23	124	71	42	0.454545	0.0666667	21	1.90909	3	13	3	13	6	3	0	1.74528	14	25.3	-2.78335	28	47.6667	27	32.1667	62.6889	-2.48391	16	16	16	54	39	2.54545	2	1.45455	1	2	1.54545	1	4	2.09091	1	5	2.54545	1	3	1.45455	0.5	1	0.642424	0.333333	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
19	6.63158	4.10526	37.2632	23.0526	126	78	708	438	108	0.166667	0.205882	37	2.05556	1	20	18	20	6	2	0	5.93184	36	105.656	-3.50232	71	120	64.5	80.7018	354	-2.60432	37	37	37	165	110	3.94444	2	1.44444	1	8	3.72222	1	2	1.5	1	8	3.94444	1	2	0.609325	0.125	1	0.492659	0.125	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4	1.9	10.2	4.5	40	19	102	45	25	0.444444	0.107143	17	1.88889	1	11	1	11	6	0	0	2.79587	8.33333	12.8889	-2.32119	21	33	21	24.8667	34.4667	-2.044	12	12	12	45	33	2.33333	3	1.55556	1	3	1.66667	1	3	1.77778	1	4	2.33333	1	2	1.18519	0.666667	1	0.731481	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
18	4.88889	2.38889	15.5556	6.61111	88	43	280	119	109	0.529412	0.0916667	54	3.17647	8	19	8	19	8	1	0	2.75135	36.3333	96.6556	-3.69566	33	107.667	68.1667	67.9815	252.067	-4.70294	26	26	26	151	137	1.94118	2	1.29412	1	3	1.58824	1	3	1.52941	1	3	1.94118	1	2	1.07843	0.333333	1	0.72549	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	3.71429	2	9.42857	5.14286	26	14	66	36	8	0.333333	0.2	9	1.5	2	8	2	8	4	0	0	0	2.66667	3	-1.5396	10	16	12.1667	13.619	9.86667	-1.91014	8	8	8	21	18	1.66667	1	1	1	3	1.5	1	2	1.16667	1	3	1.66667	1	2	0.972222	0.333333	1	0.722222	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
26	4.84615	2.26923	15.3077	6.96154	126	59	398	181	262	0.24	0.0507246	73	2.92	10	27	10	27	12	5	0	4.13794	87.3333	326.833	-4.83078	53	225	93	117.487	790.8	-6.11639	40	40	40	279	173	2.12	2	1.36	1	4	1.84	1	3	1.56	1	4	2.12	1	2	0.963333	0.25	1	0.716667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.51724	2.82759	22.6207	11.5172	160	82	656	334	326	0.5	0.0712251	113	4.03571	10	19	10	30	11	7	0	5.43807	108.667	458.478	-5.07501	58	280	137.167	145.632	1189.33	-6.43726	52	52	52	350	274	2.07143	3	1.32143	1	4	1.67857	1	3	1.60714	1	4	2.07143	1	3	1.12202	0.25	1	0.723214	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	3.75	1.875	9.25	4.625	30	15	74	37	13	0.428571	0.133333	13	1.85714	4	9	4	9	4	1	0	0.25	4.33333	5.38889	-1.86669	15	21	16	16.75	15.8	-1.50946	10	10	10	26	26	2.14286	2	1.57143	1	3	1.71429	1	3	1.85714	1	3	2.14286	1	2	1.16667	0.666667	1	0.785714	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
15	4.26667	2	11.4667	5.73333	64	30	172	86	73	0.357143	0.0641026	39	2.78571	5	16	5	16	8	3	0	2.99427	24.3333	55.5	-3.26629	35	74.6667	43.5	47.4667	132.267	-3.44906	21	21	21	89	77	2.5	2	1.57143	1	4	1.85714	1	3	2.07143	1	4	2.5	1	3	1.29762	0.5	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	5.09091	3.27273	19.2727	14	56	36	212	154	27	0.5	0.25	18	1.8	3	4	3	12	5	0	0	1.68809	9	16.9	-2.18927	21	40	29.3333	31.4545	52.8	-2.61479	16	16	16	55	50	2.1	2	1.4	1	3	1.9	1	3	1.6	1	3	2.1	1	2	0.95	0.333333	1	0.716667	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
11	6.18182	4.72727	34	31.4545	68	52	374	346	21	0.5	0.416667	13	1.3	3	12	3	12	4	1	0	0	7	11.6333	-2.05232	24	40	31.5	33.0909	58.4	-2.0937	20	20	20	53	49	2.4	2	1.1	1	2	1.3	1	5	2.1	1	5	2.4	1	5	1.9	0.5	1	0.595	0.2	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
8	4	2.375	11.5	8.375	32	19	92	67	12	0.571429	0.2	10	1.42857	2	9	2	9	4	1	0	0	4	4.83333	-1.81944	12	21	15.5	17.125	16.2	-2.23607	10	10	10	26	22	1.71429	2	1.14286	1	2	1.28571	1	3	1.57143	1	3	1.71429	1	3	1.35714	0.5	1	0.761905	0.333333	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
