n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
22	4.63636	2.13636	13.3636	5.86364	102	47	294	129	180	0.761905	0.0526316	50	2.38095	2	23	2	23	8	7	0	3.09406	60	189.067	-4.36359	47	161	66.8333	83.7727	460	-5.31528	36	36	36	176	113	2.2381	3	1.57143	1	3	1.7619	1	3	1.95238	1	4	2.2381	1	3	1.23016	0.5	1	0.746032	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.04762	2.57143	16.4762	7.80952	106	54	346	164	157	0.6	0.0818713	44	2.2	2	12	2	22	7	5	0	3.54883	52.3333	159.222	-4.14741	48	146.667	64.6667	81.0794	415.8	-4.83869	35	35	35	170	112	2.4	2	1.5	1	3	1.7	1	4	2.05	1	4	2.4	1	3	1.30833	0.5	1	0.683333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.33333	1.83333	11.5556	4.27778	78	33	208	77	114	0.588235	0.05	53	3.11765	2	13	3	19	9	3	0	2.61517	38	101.144	-3.77844	46	107.667	54	63.6667	237.289	-4.00324	25	25	25	132	95	2.70588	3	1.76471	1	4	2.52941	1	3	1.88235	1	4	2.70588	1	1	0.794118	0.5	1	0.715686	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.2381	2.57143	18.4762	7.80952	110	54	388	164	155	0.5	0.0935673	57	2.85	20	22	1	22	8	4	0	5.05298	51.6667	162.367	-4.05473	60	146.667	67.1667	85.6825	424.111	-4.20835	35	35	35	186	118	3	2	1.75	1	5	2.3	1	4	2.2	1	5	3	1	3	1.12833	0.4	1	0.636667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.04762	2.38095	18.4762	8.38095	106	50	388	176	157	0.6	0.0818713	57	2.85	4	9	9	22	9	5	0	3.88248	52.3333	160.044	-4.13674	42	146.667	69.8333	84.0317	415.8	-5.13294	34	34	34	175	127	2.1	3	1.4	1	4	1.9	1	3	1.55	1	4	2.1	1	2	0.970833	0.25	1	0.7375	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.76923	2.46154	16.1538	7.84615	62	32	210	102	47	0.5	0.145455	26	2.16667	6	14	6	14	6	2	0	1.35217	15.6667	30.6	-2.83215	23	56	35.6667	39.1795	88.2	-3.51382	20	20	20	72	63	1.91667	2	1.25	1	3	1.66667	1	2	1.41667	1	3	1.91667	1	2	1	0.333333	1	0.722222	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.26667	1.73333	11.4667	3.73333	64	26	172	56	73	0.714286	0.0641026	43	3.07143	3	8	8	16	7	3	0	1.97727	24.3333	54.4667	-3.29713	25	74.6667	42.5	47.4222	132.267	-4.31857	21	21	21	90	75	1.78571	2	1.28571	1	3	1.57143	1	2	1.5	1	3	1.78571	1	2	1.08333	0.5	1	0.761905	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
44	5.86364	3.25	25.2727	15.4318	258	143	1112	679	817	0.767442	0.0511034	130	3.02326	10	45	10	45	12	15	0	10.4738	272.333	1682.1	-6.6401	151	645	222.5	267.871	4429	-7.42291	91	91	91	719	445	3.51163	4	1.90698	1	4	2.09302	1	6	3.27907	1	6	3.51163	1	6	1.74225	0.333333	1	0.617054	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	6.26667	4.26667	31.0667	22.9333	94	64	466	344	58	0.357143	0.25641	23	1.64286	5	12	5	16	5	1	0	3.31074	19.3333	45.1556	-2.87707	34	74.6667	49.8333	54.4444	161.6	-3.19903	27	27	27	103	89	2.42857	2	1.07143	1	5	2.21429	1	2	1.21429	1	5	2.42857	1	2	0.811905	0.2	1	0.57381	0.2	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
25	5.12	2.4	18.24	7.92	128	60	456	198	236	0.666667	0.0671937	93	3.875	9	10	10	26	9	6	0	5.33308	78.6667	286.522	-4.64742	76	208	112.167	111.227	721.067	-4.91571	42	42	44	258	228	3.16667	4	2.08333	1	4	2.25	1	5	2.875	1	6	3.16667	1	4	1.39236	0.5	1	0.693056	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.875	2.3125	16.5	6.9375	78	37	264	111	81	0.4	0.10989	56	3.73333	2	17	5	17	8	1	0	3.47266	27	64.5889	-3.35958	44	85	56.1667	56.3125	173.4	-3.11357	23	23	23	118	105	2.93333	3	1.86667	1	5	2.66667	1	3	1.93333	1	5	2.93333	1	2	0.843333	0.4	1	0.688889	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.93333	2.8	17.0667	10.9333	74	42	256	164	68	0.642857	0.128205	40	2.85714	6	7	6	16	7	1	0	2.05593	22.6667	53.6667	-3.09411	35	74.6667	52.6667	50.9333	142.044	-3.32823	22	22	22	102	102	2.5	3	1.78571	1	4	2	1	4	2.21429	1	4	2.5	1	3	1.24405	0.5	1	0.755952	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
40	5.55	2.725	21.3	9.675	222	109	852	387	669	0.666667	0.0483642	146	3.74359	26	41	2	41	10	14	0	8.71491	223	1243.88	-6.3229	138	533	197.5	227.458	3206.2	-6.97592	76	76	89	560	394	3.53846	4	2.07692	1	4	2.28205	1	6	3.20513	1	7	3.53846	1	4	1.5	0.5	1	0.634921	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	7.44444	5.61111	49.2222	43.6111	134	101	886	785	86	0.588235	0.283333	28	1.64706	8	13	8	19	5	1	0	5.69755	28.6667	84.0556	-3.12676	44	107.667	71.8333	77.463	320.044	-3.55883	38	38	38	149	129	2.58824	2	1.05882	1	5	1.82353	1	4	1.82353	1	5	2.58824	1	4	1.50686	0.2	1	0.526471	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.625	2.3125	13.875	6.9375	74	37	222	111	83	0.666667	0.0879121	34	2.26667	6	9	6	9	7	2	0	2.47577	27.6667	65.4556	-3.41967	30	85	46.1667	54.1458	168.867	-4.23244	23	23	23	110	82	2	2	1.26667	1	3	1.6	1	3	1.53333	1	4	2	1	2	1.07778	0.5	1	0.688889	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.5	3.05	21.7	11.75	110	61	434	235	135	0.736842	0.117647	49	2.57895	2	4	2	21	7	2	0	3.82669	45	138.078	-3.82958	45	133	66.6667	82.4	373.8	-4.55159	33	33	33	180	117	2.36842	2	1.47368	1	3	1.73684	1	5	2.05263	1	5	2.36842	1	3	1.28947	0.333333	1	0.696491	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
32	4.9375	2.15625	15.4375	5.65625	158	69	494	181	417	0.677419	0.0413793	145	4.67742	13	14	14	33	13	6	0	8.38263	139	638.078	-5.50273	87	341	154.333	168.104	1515.8	-6.52398	51	51	55	419	314	2.80645	3	1.74194	1	4	2.29032	1	3	1.96774	1	6	2.80645	1	3	1.00269	0.25	1	0.697312	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.63636	2.90909	21.5758	10.0606	186	96	712	332	435	0.6875	0.0645161	98	3.0625	18	34	0	34	10	6	0	9.02623	145	682.978	-5.54836	100	362.667	138.667	182.162	1792.56	-6.20396	59	59	59	454	269	3.125	3	1.65625	1	3	1.84375	1	6	2.8125	1	6	3.125	1	6	1.75	0.5	1	0.601562	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.35714	15.5714	7.35714	66	33	218	103	58	0.692308	0.121212	31	2.38462	9	15	9	15	6	2	0	2.44164	19.3333	41.3889	-3.00514	34	65	40.3333	44.0476	111.333	-2.93798	21	21	21	83	73	2.61538	2	1.38462	1	4	2.07692	1	3	1.69231	1	5	2.61538	1	3	1.07692	0.333333	1	0.594872	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
44	6	3.29545	25.9545	14.2045	264	145	1142	625	814	0.534884	0.0545877	152	3.53488	26	45	2	45	14	7	0	13.9414	271.333	1684.77	-6.61048	136	645	237.167	297.189	4489	-7.59701	81	81	81	839	495	3.16279	3	1.74419	1	6	2.74419	1	4	1.93023	1	6	3.16279	1	2	0.84186	0.333333	1	0.628295	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.15385	2.57692	17.3846	8.11538	134	67	452	211	258	0.56	0.0652174	66	2.64	12	27	12	27	8	7	0	5.29366	86	321.8	-4.79408	55	225	92.5	114.885	817.2	-5.94682	45	45	45	258	171	2.2	2	1.44	1	4	1.8	1	3	1.64	1	5	2.2	1	2	1.04	0.5	1	0.716	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.14286	2.47619	17.619	7.2381	108	52	370	152	156	0.5	0.0877193	64	3.2	7	9	9	22	9	2	0	5.01806	52	160.978	-4.09846	39	146.667	76.3333	86.2857	419.956	-5.25387	33	33	33	194	146	1.95	2	1.15	1	3	1.6	1	3	1.4	1	3	1.95	1	3	1.05833	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.4	2	12.2667	4.93333	66	30	184	74	72	0.642857	0.0769231	37	2.64286	5	16	5	16	8	1	0	1.3551	24	53.9111	-3.26868	23	74.6667	42.8333	48.3556	134.222	-4.45962	20	20	20	100	78	1.64286	2	1.14286	1	2	1.42857	1	2	1.35714	1	2	1.64286	1	2	1.07143	0.5	1	0.75	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	5.74194	3.03226	23.4194	11.6129	178	94	726	360	376	0.566667	0.0738916	91	3.03333	16	21	16	32	9	7	0	12.5165	125.333	557.144	-5.30986	83	320	136.5	162.86	1494.4	-6.13077	57	57	57	385	274	2.76667	3	1.46667	1	5	2.33333	1	4	1.66667	1	5	2.76667	1	2	0.856667	0.2	1	0.617222	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	6.1	3.85	28	18.95	122	77	560	379	129	0.421053	0.156863	45	2.36842	5	11	11	21	7	1	0	7.69506	43	134.433	-3.70864	46	133	79.3333	86.2333	396.2	-4.37081	35	35	35	187	154	2.42105	2	1.15789	1	5	2.10526	1	3	1.36842	1	5	2.42105	1	3	0.874561	0.2	1	0.585088	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.75	3.125	23.4167	11.7083	138	75	562	281	207	0.521739	0.103896	72	3.13043	13	25	13	25	8	5	0	5.85197	69	242.211	-4.43355	52	191.667	104.5	109.625	677.222	-5.36695	44	44	44	236	211	2.26087	2	1.34783	1	3	1.78261	1	3	1.65217	1	4	2.26087	1	3	1.0942	0.333333	1	0.65942	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.08333	2.54167	16.9167	7.95833	122	61	406	191	215	0.608696	0.0692641	73	3.17391	13	15	13	25	9	5	0	5.1722	71.6667	251.922	-4.51527	54	191.667	96.6667	105.194	632.778	-5.47272	41	41	41	243	192	2.34783	3	1.30435	1	4	2	1	3	1.47826	1	5	2.34783	1	2	0.894928	0.333333	1	0.655072	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
6	4	2.83333	12.6667	10.8333	24	17	76	65	3	0.2	0.5	6	1.2	1	4	4	7	3	0	0	0	1	1	-1	8	11.6667	10.5	10.8333	5.75556	-1.52837	7	7	7	15	15	1.6	1	1	1	3	1.6	1	1	1	1	3	1.6	1	1	0.766667	0.333333	1	0.766667	0.333333	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
8	3.75	1.875	9.25	4.625	30	15	74	37	13	0.571429	0.133333	12	1.71429	2	5	2	5	5	0	0	0.454545	4.33333	5.42222	-1.86094	11	21	15.1667	16.9583	15.8	-2.51577	9	9	9	28	24	1.57143	1	1	1	2	1.28571	1	2	1.28571	1	2	1.57143	1	2	1.14286	0.5	1	0.714286	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
12	5	2.91667	18.3333	10.9167	60	35	220	131	36	0.636364	0.2	20	1.81818	4	13	4	7	6	0	0	2.13617	12	22.4889	-2.53045	22	47.6667	31.5	35.6944	69.6222	-3.07607	17	17	17	66	54	2	2	1.18182	1	2	1.36364	1	3	1.72727	1	3	2	1	3	1.40909	0.5	1	0.651515	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
22	4.72727	2.22727	14.1818	6.40909	104	49	312	141	179	0.714286	0.0578947	51	2.42857	8	23	8	13	8	6	0	4.97969	59.6667	187.944	-4.35228	52	161	69.6667	85.9091	464.6	-5.05693	35	35	35	185	124	2.47619	3	1.61905	1	3	1.80952	1	4	1.85714	1	5	2.47619	1	2	1.07937	0.5	1	0.71746	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.85714	2.64286	16	8.64286	68	37	224	121	57	0.692308	0.136364	34	2.61538	4	8	8	15	7	0	1	2.97213	19	41.6667	-2.78855	23	65	43.8333	45.6429	113	-3.95103	19	19	19	91	82	1.76923	2	1.07692	1	3	1.30769	1	3	1.53846	1	3	1.76923	1	3	1.37179	0.333333	1	0.730769	0.333333	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
23	5.73913	2.95652	23.5652	11.1304	132	68	542	256	187	0.727273	0.109524	89	4.04545	6	24	6	24	8	2	1	6.34964	62.3333	218.567	-4.14863	53	176	104.5	104.232	592.533	-5.05299	39	39	41	239	209	2.40909	3	1.45455	1	4	1.86364	1	5	1.95455	1	5	2.40909	1	2.5	1.1553	0.25	1	0.685606	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
40	6.05	3.425	25.5	14.475	242	137	1020	579	659	0.538462	0.0625889	157	4.02564	23	28	23	41	15	1	0	10.5062	219.667	1268.24	-6.16826	112	533	226.333	278	3370.2	-7.25194	69	69	69	764	476	2.87179	2	1.46154	1	5	2.58974	1	3	1.64103	1	5	2.87179	1	3	0.811111	0.2	1	0.607692	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.51515	2.84848	21.2121	10.6061	182	94	700	350	437	0.5625	0.0602151	103	3.21875	0	21	21	34	11	9	0	18.5443	145.667	697.556	-5.51532	106	362.667	132.5	176.768	1770.64	-6.09963	60	60	60	432	242	3.3125	3	1.75	1	6	2.8125	1	4	1.9375	1	6	3.3125	1	2	0.827083	0.166667	1	0.592187	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
35	5.71429	3.14286	22.5143	12.8	200	110	788	448	495	0.558824	0.0625	105	3.08824	15	16	15	36	9	10	0	11.0024	165	835.878	-5.70706	87	408	162.833	189.676	2164.8	-6.89916	66	66	66	460	329	2.55882	3	1.64706	1	5	2.11765	1	4	1.91176	1	5	2.55882	1	2	1.04363	0.25	1	0.702941	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.16667	1.75	11.3333	3.91667	50	21	136	47	41	0.727273	0.0888889	27	2.45455	4	13	4	13	6	2	0	0.26087	13.6667	24.8667	-2.74065	17	47.6667	29	33.0556	63.8444	-3.838	16	16	16	60	49	1.54545	2	1.18182	1	2	1.36364	1	2	1.36364	1	2	1.54545	1	2	1.09091	0.5	1	0.818182	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
33	5.33333	2.54545	19.9394	8.9697	176	84	658	296	440	0.5625	0.0537634	111	3.46875	22	34	20	34	12	7	0	10.2757	146.667	694.344	-5.56601	82	362.667	132.5	179.111	1737.78	-6.73277	57	57	57	452	246	2.5625	3	1.53125	1	5	2.125	1	4	1.84375	1	5	2.5625	1	3	1.02448	0.2	1	0.678125	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.30435	2.6087	22	11.1304	122	60	506	256	192	0.590909	0.0857143	69	3.13636	14	24	14	24	10	5	0	3.95141	64	217.889	-4.33573	60	176	84.8333	101.043	567.2	-4.87068	39	39	39	223	159	2.72727	2	1.27273	1	6	2.40909	1	3	1.45455	1	6	2.72727	1	3	0.890152	0.2	1	0.605303	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
41	5.90244	3.07317	25.0732	12.3902	242	126	1028	508	699	0.675	0.0566802	162	4.05	2	42	9	42	12	8	1	14.8211	233	1357.42	-6.29695	153	560	225.667	258.504	3582.6	-6.79979	76	76	76	688	475	3.825	3	2.125	1	7	3.075	1	5	2.625	1	8	3.825	1	4	1.07238	0.333333	1	0.625476	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
16	4.875	2.6875	16.125	9.9375	78	43	258	159	81	0.533333	0.10989	28	1.86667	5	17	5	17	6	3	0	2.40042	27	63.1333	-3.39809	38	85	45.1667	53.7292	173.4	-3.56922	26	26	26	105	75	2.53333	2	1.4	1	3	1.66667	1	4	2.06667	1	4	2.53333	1	4	1.53333	0.333333	1	0.616667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	5.45455	2.77273	21.5455	10.2273	120	61	474	225	171	0.619048	0.1	69	3.28571	9	18	18	23	7	5	0	5.59639	57	181.467	-4.23133	66	161	92.3333	91.9394	501.4	-4.24259	39	39	39	189	185	3.14286	3	1.61905	1	4	2.52381	1	3	1.80952	1	6	3.14286	1	2	0.880952	0.25	1	0.575397	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.07143	14.7143	5.21429	66	29	206	73	58	0.769231	0.121212	40	3.07692	8	15	8	15	6	1	0	1.81071	19.3333	41.2444	-3.0104	26	65	38.1667	44.1667	111.333	-3.69617	20	20	23	87	63	2	2	1.38462	1	2	1.53846	1	3	1.61538	1	3	2	1	2	1.11538	0.5	1	0.74359	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
34	5.64706	2.97059	21.3529	10.3235	192	101	726	351	465	0.636364	0.0625	153	4.63636	16	19	16	35	9	7	0	7.5189	155	752.022	-5.65218	68	385	207.333	190.333	1967	-7.14755	61	61	61	471	453	2.06061	2	1.21212	1	3	1.51515	1	4	1.66667	1	4	2.06061	1	4	1.28788	0.333333	1	0.664141	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	5.2	2.72	17.76	9.36	130	68	444	234	235	0.583333	0.0711462	88	3.66667	3	4	3	26	11	1	0	4.88555	78.3333	290.489	-4.59602	54	208	107.333	122.053	727.133	-5.71102	38	38	38	297	213	2.25	2	1.54167	1	4	2	1	3	1.70833	1	4	2.25	1	2	0.989583	0.25	1	0.746528	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
38	5.05263	2.44737	16.6316	8.71053	192	93	632	331	607	0.513514	0.0365079	124	3.35135	13	39	13	39	14	11	1	10.6086	202.333	1088.02	-6.10375	99	481	166.5	214.605	2600.87	-7.49039	66	66	66	550	320	2.67568	4	1.89189	1	4	2.16216	1	4	2.21622	1	5	2.67568	1	4	1.15991	0.5	1	0.766216	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
52	5.76923	2.98077	23.1923	11.4808	300	155	1206	597	1176	0.627451	0.04	194	3.80392	37	53	20	53	12	21	0	14.4478	392	2830.58	-7.36798	143	901	299.5	350.519	7303.4	-8.86965	107	107	111	935	632	2.80392	3	1.58824	1	5	2.19608	1	5	2.05882	1	5	2.80392	1	3	1.11569	0.25	1	0.633333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.05882	2.47059	17.7647	7.64706	86	42	302	130	93	0.625	0.114286	61	3.8125	4	7	7	18	7	2	0	1.16606	31	77.3	-3.52592	28	96	65.8333	61.098	214.2	-4.64621	26	26	26	128	128	1.75	2	1.125	1	2	1.375	1	3	1.4375	1	3	1.75	1	3	1.1875	0.5	1	0.71875	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.88889	2.27778	16.2222	6.61111	88	41	292	119	109	0.588235	0.0916667	58	3.41176	6	9	6	9	7	3	0	2.21018	36.3333	95.9778	-3.70868	44	107.667	65.8333	65.1667	252.067	-4.01009	28	28	28	136	128	2.58824	3	1.76471	1	4	2	1	3	2.17647	1	4	2.58824	1	3	1.21569	0.5	1	0.730392	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	6.47619	3.80952	35.0476	20.6667	136	80	736	434	142	0.5	0.169591	50	2.5	9	14	9	22	5	5	0	2.94773	47.3333	140.467	-3.99375	56	146.667	84	90.0635	478.133	-4.14642	45	45	46	180	154	2.8	3	1.5	1	5	2.1	1	4	2	1	5	2.8	1	3	1.16417	0.2	1	0.601667	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.1	2.45	17.5	7.25	102	49	350	145	139	0.631579	0.0915033	53	2.78947	9	21	9	21	6	7	0	6.10746	46.3333	134.222	-3.99928	54	133	65.6667	74.5667	358.867	-4.17024	37	37	41	142	109	2.84211	2	1.57895	1	3	1.78947	1	4	2.36842	1	5	2.84211	1	3	1.45614	0.5	1	0.6	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
