n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
15	4.66667	2.4	14.2667	7.33333	70	36	214	110	70	0.5	0.102564	30	2.14286	1	8	8	16	7	1	0	3.20069	23.3333	52.4667	-3.22133	29	74.6667	41.6667	49.2444	138.133	-3.88553	21	21	21	101	73	2.07143	3	1.42857	1	3	1.57143	1	3	1.71429	1	4	2.07143	1	2	1.17857	0.5	1	0.732143	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	4.90909	2.31818	15.2727	6.13636	108	51	336	135	177	0.238095	0.0684211	52	2.47619	5	16	5	16	7	7	0	8.81444	59	191.322	-4.26549	55	161	65.1667	86.5606	473.8	-4.86977	38	38	38	178	108	2.61905	3	1.47619	1	4	2.2381	1	3	1.57143	1	5	2.61905	1	2	0.837302	0.333333	1	0.634921	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	4.63158	2.10526	13.5789	5.36842	88	40	258	102	127	0.444444	0.0661765	52	2.88889	2	20	4	20	8	3	0	4.59095	42.3333	119.833	-3.86717	52	120	57.6667	70.5965	290.667	-3.98852	28	28	28	150	101	2.88889	3	1.72222	1	5	2.72222	1	3	1.77778	1	5	2.88889	1	1	0.716667	0.333333	1	0.661111	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	4.84211	2.31579	15.1579	6.31579	92	44	288	120	125	0.611111	0.0808824	53	2.94444	10	11	0	20	9	1	0	4.20435	41.6667	120.056	-3.80275	40	120	58.5	74.4211	297.333	-4.63947	27	27	27	164	101	2.22222	2	1.38889	1	4	1.77778	1	3	1.66667	1	4	2.22222	1	3	1.12037	0.333333	1	0.722222	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.88889	2.38889	15.5556	6.61111	88	43	280	119	109	0.411765	0.0916667	41	2.41176	5	6	6	19	7	4	0	4.10623	36.3333	96.3333	-3.70183	43	107.667	53.3333	63.9259	252.067	-4.07308	29	29	29	129	93	2.52941	2	1.35294	1	4	1.82353	1	3	1.82353	1	5	2.52941	1	3	1.18137	0.25	1	0.616667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.72727	2.54545	16.5455	8.54545	52	28	182	94	29	0.4	0.194444	19	1.9	1	6	6	12	5	1	0	0.859416	9.66667	16.0111	-2.41583	20	40	27.1667	30.1212	50.9333	-2.80239	16	16	16	53	46	2	2	1.2	1	3	1.6	1	2	1.4	1	3	2	1	2	1.03333	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
9	4.44444	2	13.7778	4.88889	40	18	124	44	16	0.5	0.238095	23	2.875	4	10	4	10	4	0	0	1.20455	5.33333	7.88889	-1.89885	16	26.6667	21.5	21.7037	25.3333	-2.11925	12	12	12	36	36	2	1	1	1	4	1.875	1	2	1.125	1	4	2	1	2	0.822917	0.25	1	0.635417	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
33	5.51515	2.84848	20.8485	10.2424	182	94	688	338	437	0.34375	0.0602151	92	2.875	7	12	12	34	7	14	1	8.63181	145.667	671.4	-5.58313	88	362.667	145.333	160.606	1770.64	-6.5274	69	69	71	345	282	2.75	3	1.5625	1	4	2.28125	1	4	1.90625	1	5	2.75	1	3	0.953125	0.25	1	0.634896	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
12	5.16667	3.08333	19.3333	11.4167	62	37	232	137	35	0.181818	0.222222	19	1.72727	2	11	2	11	5	0	0	3.34941	11.6667	21.8778	-2.49428	31	47.6667	31.6667	36	70.7778	-1.98107	18	18	18	66	54	2.81818	2	1.27273	1	5	2.54545	1	2	1.36364	1	5	2.81818	1	2	0.722727	0.2	1	0.540909	0.2	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	4.84211	2.42105	15.1579	7.26316	92	46	288	138	125	0.611111	0.0808824	62	3.44444	6	8	8	20	9	1	0	3.07482	41.6667	119.222	-3.81602	45	120	72.6667	75.2982	297.333	-4.3495	27	27	27	169	143	2.5	3	1.83333	1	4	2.05556	1	3	2.22222	1	4	2.5	1	3	1.20833	0.666667	1	0.782407	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.46154	2	13.3846	5.07692	58	26	174	66	49	0.666667	0.109091	35	2.91667	1	14	7	14	8	0	1	1.34825	16.3333	32.8333	-2.67596	22	56	34.8333	39.7436	85.4	-3.67917	16	16	16	78	60	1.83333	2	1.25	1	3	1.75	1	2	1.33333	1	3	1.83333	1	2	0.888889	0.333333	1	0.763889	0.333333	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0
11	4.18182	2	11.0909	4.72727	46	22	122	52	32	0.4	0.111111	29	2.9	5	12	5	12	6	0	0	2.01567	10.6667	18.6889	-2.46739	16	40	30.1667	29.6364	48.1333	-3.4593	14	14	14	55	55	1.6	1	1	1	3	1.6	1	1	1	1	3	1.6	1	1	0.733333	0.333333	1	0.733333	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
26	5.15385	2.57692	17.1538	7.88462	134	67	446	205	258	0.6	0.0652174	71	2.84	8	17	8	27	7	8	0	5.62063	86	320.722	-4.80213	58	225	100	113.487	817.2	-5.84188	48	48	48	243	191	2.32	2	1.32	1	3	1.56	1	4	1.92	1	5	2.32	1	4	1.37333	0.333333	1	0.668667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.18182	2.18182	11.6364	6.90909	46	24	128	76	32	0.5	0.111111	19	1.9	4	12	4	12	6	1	0	1.45346	10.6667	18.4222	-2.48518	18	40	25.1667	29.0909	48.1333	-3.17103	14	14	14	52	40	1.8	2	1.2	1	2	1.4	1	2	1.4	1	3	1.8	1	2	1.1	0.5	1	0.733333	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
13	4.46154	2.15385	12.9231	5.53846	58	28	168	72	49	0.416667	0.109091	25	2.08333	1	14	1	14	6	1	2	5.08501	16.3333	32.8333	-2.50144	28	56	31.1667	38.5641	85.4	-3.02991	18	18	18	74	50	2.33333	2	1.33333	1	4	2.08333	1	3	1.5	1	4	2.33333	1	2	0.861111	0.333333	1	0.652778	0.333333	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
16	4.625	2.3125	13.875	6.9375	74	37	222	111	83	0.533333	0.0879121	32	2.13333	2	10	2	17	7	2	0	2.07303	27.6667	65.3889	-3.42141	31	85	44.1667	53.3958	168.867	-4.15549	23	23	23	110	75	2.06667	2	1.26667	1	3	1.6	1	3	1.6	1	4	2.06667	1	3	1.15556	0.333333	1	0.688889	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.04348	2.34783	18.087	8	116	54	416	184	195	0.5	0.0714286	70	3.18182	4	10	10	24	9	6	0	7.08183	65	217.822	-4.40415	57	176	85.3333	95.8551	552	-5.06498	38	38	40	203	161	2.59091	2	1.40909	1	5	2.40909	1	2	1.54545	1	5	2.59091	1	2	0.832576	0.25	1	0.620455	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5	2.45	16.6	7.25	100	49	332	145	140	0.421053	0.0849673	53	2.78947	0	21	0	11	8	2	0	5.06976	46.6667	138.722	-3.96218	44	133	63.6667	80.5	355.133	-4.72274	31	31	31	176	112	2.31579	3	1.52632	1	3	2	1	3	1.68421	1	4	2.31579	1	2	0.947368	0.333333	1	0.697368	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4.88889	2.88889	18.4444	10.2222	44	26	166	92	14	0.25	0.333333	14	1.75	8	10	8	10	4	0	0	1.17105	4.66667	6.68889	-1.80439	22	26.6667	21.3333	22.2963	26.4444	-0.907485	13	13	13	36	36	2.75	2	1.125	1	5	2.625	1	2	1.125	1	5	2.75	1	1	0.55625	0.2	1	0.535417	0.2	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
32	5.1875	2.65625	18.0625	10.1562	166	85	578	325	413	0.322581	0.0505747	85	2.74194	25	33	14	33	10	10	0	7.99872	137.667	625.478	-5.50456	89	341	126.333	159.083	1556.87	-6.38668	58	58	58	375	234	2.87097	3	1.58065	1	6	2.74194	1	3	1.6129	1	6	2.87097	1	2	0.701075	0.25	1	0.633333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	4.9	2.45	15.7	7.55	98	49	314	151	141	0.526316	0.0784314	45	2.36842	11	21	3	11	8	3	0	3.73808	47	136.5	-4.02283	39	133	63.6667	77.5	351.4	-5.01449	30	30	30	172	116	2.05263	3	1.36842	1	3	1.63158	1	3	1.52632	1	5	2.05263	1	2	1.03509	0.5	1	0.733333	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5	2.5	17.7143	7.78571	70	35	248	109	56	0.461538	0.151515	32	2.46154	7	15	7	15	6	1	0	1.5038	18.6667	39.4333	-2.97259	26	65	40.8333	45.0714	114.667	-3.64205	21	21	21	88	74	2	2	1.07692	1	4	1.84615	1	2	1.15385	1	5	2	1	2	0.814103	0.25	1	0.691026	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.55556	2.05556	12.8889	4.94444	82	37	232	89	112	0.588235	0.0666667	48	2.82353	6	7	7	19	9	1	0	1.53183	37.3333	99.9222	-3.73479	28	107.667	55.1667	66.0926	243.2	-5.10852	25	25	25	146	101	1.64706	2	1.17647	1	2	1.41176	1	2	1.35294	1	3	1.64706	1	2	1.05882	0.5	1	0.77451	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.30435	2.69565	19.913	9.56522	122	62	458	220	192	0.545455	0.0857143	64	2.90909	6	12	12	24	9	3	0	7.97215	64	217.978	-4.33485	54	176	86	100.812	567.2	-5.12262	37	37	37	230	166	2.45455	2	1.31818	1	4	2.13636	1	2	1.40909	1	5	2.45455	1	2	0.806818	0.25	1	0.62803	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.14286	1.92857	10.8571	5.64286	58	27	152	79	62	0.461538	0.0606061	33	2.53846	8	9	5	8	9	1	0	1.90495	20.6667	43.7889	-3.12312	23	65	38	43.4286	104.667	-4.1053	17	17	17	88	67	1.76923	2	1.23077	1	3	1.53846	1	2	1.30769	1	4	1.76923	1	2	0.935897	0.5	1	0.782051	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
20	5.3	2.75	19.3	9.05	106	55	386	181	137	0.578947	0.104575	63	3.31579	8	10	8	10	7	2	0	4.51206	45.6667	135.311	-3.92584	39	133	84.3333	81	366.333	-4.91122	33	33	33	177	173	2.05263	2	1.10526	1	3	1.52632	1	4	1.57895	1	4	2.05263	1	4	1.30702	0.333333	1	0.635965	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	4.66667	2.09524	13.3333	4.95238	98	44	280	104	161	0.55	0.0584795	59	2.95	10	22	10	22	8	5	0	4.25335	53.6667	164.822	-4.1802	42	146.667	67.5	82.9524	399.178	-5.23872	34	34	34	172	120	2.1	2	1.3	1	3	1.6	1	3	1.55	1	4	2.1	1	3	1.09167	0.5	1	0.708333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
5	3.2	2	7.6	5.6	16	10	38	28	2	0.25	0.333333	5	1.25	2	4	2	6	3	0	0	0	0.666667	0.555556	-0.894427	6	8	7.16667	7.46667	2.66667	-1.22474	5	5	5	10	10	1.5	1	1	1	2	1.5	1	1	1	1	2	1.5	1	1	0.75	0.5	1	0.75	0.5	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
9	3.77778	1.77778	9.11111	4.22222	34	16	82	38	19	0.5	0.0952381	15	1.875	2	6	6	10	5	1	0	0	6.33333	8.72222	-2.14446	13	26.6667	18.1667	20.2963	23.6667	-2.80927	11	11	11	34	29	1.625	2	1.125	1	2	1.375	1	2	1.25	1	3	1.625	1	2	1	0.5	1	0.770833	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
10	4	1.9	10.2	4.5	40	19	102	45	25	0.555556	0.107143	19	2.11111	4	11	4	11	6	0	0	2.02652	8.33333	12.8889	-2.32119	17	33	22.6667	24.8667	34.4667	-2.72534	12	12	12	45	39	1.88889	3	1.44444	1	3	1.55556	1	3	1.66667	1	4	1.88889	1	2	1.11111	0.5	1	0.824074	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
16	4.625	2.1875	13.875	5.8125	74	35	222	93	83	0.466667	0.0879121	44	2.93333	6	8	8	17	9	0	0	3.51217	27.6667	67.3889	-3.37025	28	85	49.1667	56.2708	168.867	-4.38635	21	21	21	120	90	1.86667	2	1.2	1	3	1.66667	1	2	1.26667	1	4	1.86667	1	2	0.866667	0.333333	1	0.733333	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
5	3.2	2	7.6	5.6	16	10	38	28	2	0.25	0.333333	5	1.25	2	4	2	6	3	0	0	0	0.666667	0.555556	-0.894427	6	8	7.16667	7.46667	2.66667	-1.22474	5	5	5	10	10	1.5	1	1	1	2	1.5	1	1	1	1	2	1.5	1	1	0.75	0.5	1	0.75	0.5	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
16	5.125	2.8125	18	9.5625	82	45	288	153	79	0.266667	0.131868	38	2.53333	6	17	9	17	6	2	0	6.39656	26.3333	64.6889	-3.27409	35	85	51.5	56.3125	177.933	-3.74836	26	26	26	114	94	2.33333	2	1.26667	1	4	2.13333	1	2	1.33333	1	4	2.33333	1	2	0.755556	0.333333	1	0.622222	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	5.22581	2.64516	18	9.09677	162	82	558	282	384	0.3	0.0541872	103	3.43333	18	32	17	32	12	5	0	9.16056	128	568.933	-5.36635	71	320	132.833	164.022	1417.6	-6.61337	51	51	51	409	257	2.36667	2	1.36667	1	4	2.2	1	3	1.46667	1	4	2.36667	1	2	0.777778	0.25	1	0.661111	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	5.25926	2.81481	19.037	11.4074	142	76	514	308	280	0.423077	0.0666667	67	2.57692	14	28	11	28	8	8	0	7.77197	93.3333	362.178	-4.90429	63	242.667	102.5	121.432	928.667	-5.89573	49	49	49	267	191	2.42308	2	1.42308	1	4	2.19231	1	3	1.53846	1	5	2.42308	1	2	0.852564	0.25	1	0.682051	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.04348	2.43478	16.5217	6.95652	116	56	380	160	195	0.454545	0.0714286	82	3.72727	12	14	12	24	9	3	0	4.32054	65	221.178	-4.37062	41	176	92.6667	99.0725	552	-5.74598	37	37	37	232	182	1.86364	2	1.13636	1	3	1.59091	1	3	1.31818	1	3	1.86364	1	3	0.984848	0.333333	1	0.69697	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.90909	2.54545	17.6364	8	54	28	194	88	28	0.3	0.222222	22	2.2	7	12	7	12	4	1	0	0.888162	9.33333	15.5333	-2.36812	24	40	28.6667	30.4242	51.8667	-2.22165	17	17	18	52	49	2.4	2	1.2	1	4	2.3	1	2	1.2	1	4	2.4	1	1	0.625	0.25	1	0.608333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5	2.29167	16.4167	6.45833	120	55	394	155	216	0.478261	0.0649351	78	3.3913	12	25	12	25	12	1	0	5.81713	72	254.9	-4.5097	48	191.667	87.8333	111.125	627.222	-5.73648	35	35	35	271	166	2.08696	2	1.30435	1	4	1.78261	1	3	1.47826	1	4	2.08696	1	3	0.98913	0.25	1	0.706522	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.66667	2.13333	15.0667	6.13333	70	32	226	92	70	0.428571	0.102564	38	2.71429	9	10	9	16	7	2	0	1.72917	23.3333	53	-3.20508	31	74.6667	43.6667	49.1111	138.133	-3.71536	22	22	23	97	78	2.21429	2	1.21429	1	4	2	1	2	1.28571	1	5	2.21429	1	2	0.815476	0.25	1	0.689286	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	4.96774	2.32258	15.6774	6.77419	154	72	486	210	388	0.666667	0.044335	113	3.76667	8	32	15	32	12	8	0	6.70661	129.333	573.022	-5.40287	86	320	135.5	153.032	1379.2	-6.30089	52	52	52	362	268	2.86667	3	2.03333	1	4	2.23333	1	5	2.43333	1	6	2.86667	1	3	1.18611	0.5	1	0.769444	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	4.58824	2.23529	13.1765	6.23529	78	38	224	106	97	0.3125	0.0761905	34	2.125	7	12	7	18	7	4	0	4.15899	32.3333	81.5556	-3.58034	35	96	45.6667	57.3333	203.8	-4.27295	27	27	27	114	72	2.1875	2	1.4375	1	3	1.8125	1	2	1.5625	1	4	2.1875	1	2	0.96875	0.5	1	0.71875	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.33333	2.7619	20.1905	9.80952	112	58	424	206	154	0.3	0.0994152	52	2.6	13	22	13	22	8	2	0	5.31362	51.3333	158.578	-4.07641	49	146.667	73.3333	87.3016	428.267	-4.71943	34	34	34	194	138	2.45	2	1.3	1	5	2.3	1	2	1.35	1	5	2.45	1	2	0.730833	0.2	1	0.630833	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.2	2.3	12	7.5	42	23	120	75	24	0.444444	0.142857	16	1.77778	1	2	1	11	5	1	0	1.22222	8	12.6333	-2.25077	24	33	22.1667	25.0333	35.2	-1.51695	13	13	13	43	35	2.66667	2	1.44444	1	4	1.88889	1	3	2.11111	1	5	2.66667	1	3	1.30556	0.5	1	0.618519	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
24	4.58333	1.875	12.9167	4.20833	110	45	310	101	221	0.478261	0.04329	113	4.91304	11	25	11	25	10	5	0	4.2921	73.6667	253.567	-4.62621	46	191.667	110.333	101.028	599.444	-5.94957	36	36	36	225	224	2	3	1.3913	1	3	1.6087	1	3	1.6087	1	3	2	1	2	1.0942	0.5	1	0.73913	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.4	2.5	13.2	8.1	44	25	132	81	23	0.666667	0.178571	15	1.66667	0	7	0	11	5	0	0	0.940476	7.66667	11.9222	-2.22038	25	33	22.6667	25.5333	35.9333	-1.33457	13	13	13	45	37	2.77778	2	1.22222	1	3	1.44444	1	4	2.33333	1	6	2.77778	1	4	1.75926	0.5	1	0.590741	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
29	4.62069	2	12.8966	5.10345	134	58	374	148	339	0.428571	0.034188	94	3.35714	13	18	13	30	13	6	0	4.98371	113	468.833	-5.21878	59	280	108.667	137.632	1081	-6.7217	44	44	44	338	205	2.10714	2	1.39286	1	4	2	1	2	1.42857	1	4	2.10714	1	2	0.803571	0.333333	1	0.72619	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
36	5.66667	2.86111	22.1111	10.1389	204	103	796	365	528	0.514286	0.0588235	181	5.17143	7	37	16	37	12	8	0	12.2719	176	896.633	-5.87767	85	431.667	208.333	205.352	2349.09	-7.15257	65	65	65	523	437	2.42857	2	1.25714	1	4	1.74286	1	4	1.71429	1	5	2.42857	1	4	1.25	0.25	1	0.609048	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	3.83333	1.41667	8.83333	2.41667	46	17	106	29	43	0.545455	0.0444444	35	3.18182	5	13	5	6	8	1	0	1.00559	14.3333	26.9333	-2.76186	16	47.6667	29	33.2222	61.5333	-4.03689	14	14	14	63	47	1.45455	2	1.09091	1	2	1.27273	1	2	1.18182	1	3	1.45455	1	2	1	0.5	1	0.833333	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
16	4.125	1.6875	10.125	3.5625	66	27	162	57	87	0.733333	0.043956	42	2.8	1	2	1	17	9	2	0	2.57343	29	69.7	-3.47361	31	85	43.8333	52.6042	159.8	-4.27175	21	21	21	107	76	2.06667	3	1.66667	1	3	1.73333	1	3	1.93333	1	4	2.06667	1	2	1.17778	0.666667	1	0.85	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.46667	3.46667	22.6667	16.9333	82	52	340	254	64	0.357143	0.179487	22	1.57143	5	16	5	16	4	3	0	1.70318	21.3333	46.1556	-3.14012	35	74.6667	44	50.3556	149.867	-3.24021	27	27	27	90	70	2.5	2	1.42857	1	3	1.85714	1	3	1.78571	1	5	2.5	1	3	1.11905	0.333333	1	0.671429	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.28571	3.35714	21.5714	16.7857	74	47	302	235	54	0.307692	0.181818	21	1.61538	1	9	9	15	5	2	0	1.82662	18	36.7778	-2.96811	28	65	40.3333	45.2381	118	-3.40613	23	23	23	83	67	2.15385	2	1.30769	1	4	1.84615	1	2	1.46154	1	4	2.15385	1	2	0.980769	0.25	1	0.698718	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	5.27273	3.63636	23.0909	20	58	40	254	220	26	0.3	0.277778	15	1.5	5	8	5	12	5	1	0	1.15353	8.66667	14.6667	-2.26301	22	40	29.1667	31.3333	53.7333	-2.45556	17	17	17	53	47	2.2	2	1.2	1	4	2	1	2	1.3	1	4	2.2	1	2	0.825	0.25	1	0.641667	0.25	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
