n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
23	5.04348	2.52174	16.5217	7.73913	116	58	380	178	195	0.545455	0.0714286	51	2.31818	3	24	3	24	6	8	0	5.5429	65	212.056	-4.46363	63	176	76.1667	90.8696	552	-4.8096	43	43	43	184	134	2.86364	2	1.45455	1	3	1.63636	1	5	2.40909	1	6	2.86364	1	4	1.62879	0.333333	1	0.585606	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.875	2.5625	15.75	8.0625	78	41	252	129	81	0.533333	0.10989	32	2.13333	8	17	8	17	6	2	0	2.85313	27	63.7	-3.38294	37	85	47.1667	54.2708	173.4	-3.64516	24	24	24	110	85	2.46667	2	1.46667	1	3	1.66667	1	3	1.93333	1	4	2.46667	1	3	1.27778	0.5	1	0.655556	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.42857	2.95238	21.0476	11.2381	114	62	442	236	153	0.35	0.105263	53	2.65	3	22	6	22	8	2	0	5.24123	51	157.356	-4.06564	61	146.667	77.5	88.0952	432.422	-4.11963	34	34	34	196	149	3.05	3	1.65	1	5	2.65	1	4	1.85	1	6	3.05	1	1.33333	0.753333	0.333333	1	0.626667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.51724	2.82759	20.1379	9.03448	160	82	584	262	326	0.357143	0.0712251	87	3.10714	16	30	2	30	10	4	0	10.4911	108.667	456.044	-5.08853	72	280	113.833	149.701	1189.33	-6.03131	50	50	50	361	214	2.57143	3	1.46429	1	4	2.03571	1	3	1.75	1	6	2.57143	1	3	1.0119	0.333333	1	0.648214	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.2	2.55	19.6	9.05	104	51	392	181	138	0.368421	0.0980392	49	2.57895	4	7	7	21	7	5	0	4.84665	46	133.844	-3.9761	44	133	64	77.7	362.6	-4.67386	34	34	34	158	113	2.31579	2	1.31579	1	3	1.63158	1	4	1.73684	1	4	2.31579	1	3	1.21053	0.333333	1	0.640351	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.375	3.0625	21.75	12.5625	86	49	348	201	77	0.266667	0.153846	29	1.93333	3	11	11	17	5	3	0	2.79418	25.6667	59.9222	-3.3157	34	85	48.3333	55.9167	182.467	-3.77553	27	27	27	105	84	2.26667	2	1.26667	1	4	1.93333	1	2	1.4	1	4	2.26667	1	2	0.894444	0.25	1	0.638889	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.93333	2.4	16.2667	6.53333	74	36	244	98	68	0.357143	0.128205	55	3.92857	4	7	7	16	7	0	0	3.97907	22.6667	51.9556	-3.14465	27	74.6667	54.8333	51.1111	142.044	-3.99947	21	21	21	105	105	1.92857	1	1	1	4	1.92857	1	1	1	1	4	1.92857	1	1	0.660714	0.25	1	0.660714	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
46	6.08696	3.45652	26.3478	15.7174	280	159	1212	723	895	0.377778	0.0539112	113	2.51111	3	47	3	47	8	19	0	19.9846	298.333	1908.16	-6.82959	162	705	221	282.406	5185.67	-7.54045	101	101	101	696	431	3.6	3	1.77778	1	5	2.33333	1	7	2.62222	1	8	3.6	1	5	1.34852	0.25	1	0.563757	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	7.85714	6.07143	49.8571	39.9286	110	85	698	559	36	0.153846	0.454545	19	1.46154	5	13	5	13	3	0	0	8.58021	12	33	-2.08893	45	65	52	53.8571	148	-1.64399	31	31	31	91	91	3.46154	1	1	1	7	3.38462	1	2	1.07692	1	7	3.46154	1	2	0.528938	0.142857	1	0.413553	0.142857	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0
27	5.62963	2.96296	21.2593	9.85185	152	80	574	266	275	0.346154	0.0833333	97	3.73077	11	28	11	28	8	4	0	9.34423	91.6667	357.122	-4.85068	80	242.667	134.833	131.58	964.444	-5.23793	47	47	48	313	285	3.07692	3	1.84615	1	5	2.46154	1	3	2.15385	1	6	3.07692	1	3	1.01218	0.4	1	0.662179	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.55556	3.05556	22.5556	11.6111	100	55	406	209	103	0.352941	0.141667	42	2.47059	11	14	11	19	7	3	0	3.84312	34.3333	91.3778	-3.59166	41	107.667	63.5	68.7963	269.8	-4.05871	31	31	31	141	121	2.41176	2	1.17647	1	5	2.29412	1	2	1.23529	1	5	2.41176	1	2	0.702941	0.2	1	0.604902	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.2	3.06667	18.6667	11.7333	78	46	280	176	66	0.285714	0.153846	37	2.64286	8	16	8	16	6	0	0	5.32857	22	52.2444	-3.04371	28	74.6667	53.5	52.1333	145.956	-3.86275	23	23	23	105	105	2	1	1	1	4	2	1	1	1	1	4	2	1	1	0.625	0.25	1	0.625	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
38	5.94737	3.18421	25.1579	12.6579	226	121	956	481	590	0.459459	0.0634921	132	3.56757	13	39	7	39	10	9	0	12.542	196.667	1061.31	-6.03684	93	481	202.167	222.868	2851.33	-7.26621	73	73	81	595	423	2.51351	3	1.54054	1	4	2.10811	1	4	1.78378	1	4	2.51351	1	3	0.97973	0.25	1	0.675676	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.06667	2.8	17.8667	9.73333	76	42	268	146	67	0.428571	0.141026	30	2.14286	8	16	8	16	6	1	0	4.01861	22.3333	51.2444	-3.11982	29	74.6667	44	50.6667	144	-3.80556	23	23	23	102	78	2.07143	2	1.07143	1	4	1.71429	1	3	1.35714	1	4	2.07143	1	3	1.04167	0.25	1	0.613095	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	4.94118	2.58824	16	8	84	44	272	136	94	0.375	0.104762	33	2.0625	8	18	8	18	6	2	0	4.61484	31.3333	79.4889	-3.51442	39	96	48.1667	59.8039	211.6	-3.91847	26	26	26	122	80	2.4375	2	1.375	1	4	2.0625	1	2	1.5	1	5	2.4375	1	2	0.875	0.333333	1	0.629167	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.88235	3.64706	25.8824	16.4706	100	62	440	280	86	0.3125	0.180952	29	1.8125	4	18	4	18	6	1	0	4.94656	28.6667	73.7444	-3.3382	40	96	54.5	64.4706	232.4	-3.67341	29	29	29	131	96	2.5	2	1.25	1	5	2.25	1	2	1.375	1	5	2.5	1	2	0.809375	0.2	1	0.590625	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	4.96552	2.27586	15.1724	5.72414	144	66	440	166	334	0.392857	0.048433	109	3.89286	14	20	14	30	11	5	0	10.9815	111.333	463.422	-5.17174	69	280	129.167	141.218	1122.67	-6.29734	47	47	50	359	263	2.46429	2	1.28571	1	6	2.25	1	2	1.35714	1	6	2.46429	1	2	0.758333	0.333333	1	0.62381	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
36	5.77778	3.08333	22.2778	10.8056	208	111	802	389	526	0.4	0.0623886	134	3.82857	4	37	4	37	12	5	0	14.459	175.333	910.167	-5.81171	95	431.667	176.167	215.898	2375.4	-6.90767	65	65	65	560	356	2.71429	3	1.8	1	4	2.4	1	4	1.94286	1	5	2.71429	1	2	0.897619	0.333333	1	0.707619	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.2	2.93333	18.6667	10.1333	78	44	280	152	66	0.214286	0.153846	32	2.28571	6	11	11	16	5	2	0	5.7995	22	49.8222	-3.11682	40	74.6667	49.6667	50.4	145.956	-2.86947	25	25	25	97	95	2.85714	2	1.28571	1	5	2.64286	1	2	1.28571	1	6	2.85714	1	1	0.570238	0.25	1	0.546429	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
35	6.17143	3.71429	29.0286	20.1714	216	130	1016	706	487	0.323529	0.0776515	86	2.52941	17	36	17	36	10	8	0	12.8037	162.333	807.956	-5.71102	109	408	168.333	202.419	2264	-6.28395	68	68	68	514	338	3.20588	3	1.55882	1	6	2.94118	1	3	1.61765	1	6	3.20588	1	2	0.705392	0.166667	1	0.579902	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.46154	2.96154	19.9231	10.6538	142	77	518	277	254	0.32	0.0797101	57	2.28	6	16	6	27	7	6	0	9.97341	84.6667	313.478	-4.78199	62	225	95.3333	117.41	843.6	-5.61202	47	47	47	270	178	2.48	3	1.4	1	4	2.12	1	3	1.52	1	4	2.48	1	2	0.86	0.333333	1	0.623333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.41176	2.94118	21.6471	11.1765	92	50	368	190	90	0.25	0.142857	41	2.5625	9	11	9	18	7	1	0	4.02584	30	76.6889	-3.42574	36	96	59.8333	63.2157	222	-4.02694	27	27	27	132	116	2.25	2	1.0625	1	5	2.25	1	2	1.0625	1	5	2.25	1	1	0.626042	0.2	1	0.626042	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.52381	3.04762	21.0476	10.9524	116	64	442	230	152	0.5	0.111111	59	2.95	9	11	9	22	9	0	0	3.78275	50.6667	161.167	-3.99103	36	146.667	84.1667	91.7778	436.578	-5.29646	33	33	33	210	168	1.8	2	1.05	1	3	1.6	1	2	1.25	1	3	1.8	1	2	0.975	0.333333	1	0.675	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
34	6.41176	3.73529	30.8824	17.5588	218	127	1050	597	452	0.363636	0.0887097	97	2.93939	18	35	18	35	8	7	0	16.3574	150.667	730.867	-5.57312	98	385	175	194.686	2118.67	-6.2352	69	69	69	474	368	2.9697	3	1.36364	1	6	2.45455	1	4	1.57576	1	6	2.9697	1	4	0.864646	0.166667	1	0.552525	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.15789	2.63158	19.2632	9.47368	98	50	366	180	122	0.388889	0.102941	55	3.05556	12	20	8	20	8	3	0	4.85904	40.6667	114.411	-3.80193	40	120	72.8333	73.9649	307.333	-4.56336	31	31	31	159	144	2.22222	2	1.16667	1	4	2	1	2	1.22222	1	5	2.22222	1	2	0.75463	0.25	1	0.637963	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	5.2	2.64	17.28	7.92	130	66	432	198	235	0.333333	0.0711462	70	2.91667	9	17	17	26	7	7	0	8.85884	78.3333	284.133	-4.64714	70	208	96.3333	109.653	727.133	-5.11767	45	45	45	240	186	2.91667	3	1.45833	1	6	2.625	1	3	1.54167	1	6	2.91667	1	2	0.711806	0.333333	1	0.598611	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	4.95652	2.26087	15.4783	5.65217	114	52	356	130	196	0.363636	0.0666667	75	3.40909	7	12	12	24	9	3	0	8.63899	65.3333	220.133	-4.40344	46	176	83.5	99.6522	546.933	-5.55874	36	36	36	226	158	2.09091	2	1.22727	1	3	1.72727	1	2	1.36364	1	4	2.09091	1	2	0.931818	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	4.28571	2.57143	13.7143	7.71429	30	18	96	54	6	0.333333	0.4	9	1.5	1	6	6	8	3	0	0	0	2	2.4	-1.29099	13	16	13.5	14.2857	10.4	-0.930261	9	9	9	21	21	2.16667	1	1	1	4	2	1	2	1.16667	1	4	2.16667	1	2	0.847222	0.25	1	0.597222	0.25	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0
14	4.71429	2.35714	14.7143	6.5	66	33	206	91	58	0.307692	0.121212	27	2.07692	2	9	9	15	5	2	0	3.74041	19.3333	40.9333	-3.02182	30	65	36	43.3333	111.333	-3.31708	21	21	21	82	60	2.30769	2	1.23077	1	4	2	1	2	1.30769	1	4	2.30769	1	2	0.814103	0.25	1	0.634615	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.6	3.33333	23.4667	13.7333	84	50	352	206	63	0.357143	0.192308	27	1.92857	7	16	7	16	6	0	0	5.14441	21	49.1444	-2.99559	32	74.6667	44.5	52.9778	151.822	-3.46275	24	24	24	105	77	2.28571	2	1.21429	1	3	1.71429	1	3	1.57143	1	4	2.28571	1	3	1.13095	0.333333	1	0.619048	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
18	5	2.72222	16.8889	9.94444	90	49	304	179	108	0.352941	0.1	36	2.11765	6	10	6	10	7	3	0	5.47151	36	94.5111	-3.70306	41	107.667	57.1667	65.537	255.022	-4.17465	29	29	29	136	105	2.41176	2	1.41176	1	3	1.94118	1	2	1.52941	1	4	2.41176	1	2	0.911765	0.333333	1	0.637255	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	5.6	4.1	25.8	22.5	56	41	258	225	17	0.111111	0.392857	12	1.33333	6	11	6	11	4	0	0	1.35032	5.66667	9.06667	-1.88193	23	33	26.1667	27.6333	40.3333	-1.57459	16	16	16	45	42	2.55556	2	1.11111	1	5	2.55556	1	2	1.11111	1	5	2.55556	1	1	0.568519	0.2	1	0.568519	0.2	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
20	5.9	3.45	25.3	14.15	118	69	506	283	131	0.315789	0.143791	46	2.42105	7	21	7	21	6	2	1	7.55403	43.6667	129.356	-3.75142	48	133	78.8333	83.65	388.733	-4.31115	35	35	35	177	156	2.52632	2	1.42105	1	4	2.15789	1	3	1.57895	1	5	2.52632	1	2	0.881579	0.25	1	0.630702	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
37	5.89189	3.35135	24.6486	15.2432	218	124	912	564	557	0.333333	0.0638655	116	3.22222	21	38	21	38	12	4	0	12.6145	185.667	979.211	-5.93329	105	456	192	228.559	2613.13	-6.86636	65	65	65	604	401	2.91667	3	1.52778	1	6	2.72222	1	3	1.61111	1	6	2.91667	1	2	0.727315	0.2	1	0.597685	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
28	5.35714	2.60714	19.5	8.46429	150	73	546	237	303	0.518519	0.0676923	91	3.37037	15	29	13	29	10	5	0	8.48255	101	412.144	-4.97504	61	261	102	138.452	1049.8	-6.17272	48	48	48	333	180	2.25926	2	1.2963	1	3	1.74074	1	4	1.59259	1	5	2.25926	1	3	1.0679	0.333333	1	0.662963	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.93103	3.44828	24.4828	14.6207	172	100	710	424	320	0.464286	0.0883191	93	3.32143	18	30	14	30	10	2	0	9.21988	106.667	453.844	-5.00697	61	280	146.5	157.77	1239.33	-6.22085	51	51	51	398	308	2.17857	2	1.14286	1	4	1.85714	1	3	1.35714	1	4	2.17857	1	3	0.958333	0.25	1	0.625	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.41176	2.94118	21.6471	11.1765	92	50	368	190	90	0.3125	0.142857	38	2.375	12	18	12	18	6	3	0	2.6646	30	74.8556	-3.46744	42	96	57.3333	62.1569	222	-3.62424	29	29	29	124	108	2.625	2	1.25	1	5	2.375	1	3	1.3125	1	5	2.625	1	1	0.663542	0.2	1	0.609375	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
41	5.31707	2.4878	17.9024	6.97561	218	102	734	286	711	0.475	0.0404858	189	4.725	20	21	20	42	15	8	0	13.6987	237	1384.64	-6.36912	99	560	198.833	264.455	3375.4	-7.93484	70	70	70	708	384	2.475	2	1.35	1	4	1.875	1	4	1.85	1	6	2.475	1	4	1.12917	0.333333	1	0.64125	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	5.44	2.72	20.4	9.12	136	68	510	228	232	0.333333	0.083004	82	3.41667	6	18	18	26	9	3	0	6.28465	77.3333	285.778	-4.57459	74	208	103	117.76	745.333	-4.90828	42	42	44	282	203	3.08333	2	1.41667	1	6	3	1	2	1.41667	1	6	3.08333	1	1	0.586806	0.2	1	0.575694	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.13514	2.37838	16.3784	6.32432	190	88	606	234	571	0.472222	0.0403361	127	3.52778	1	38	10	38	10	13	0	12.0715	190.333	996.467	-6.02953	105	456	154.833	194.631	2418.07	-7.13794	67	67	67	469	296	2.91667	3	1.86111	1	4	2.22222	1	4	2.22222	1	6	2.91667	1	3	1.1088	0.333333	1	0.690741	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.41176	3.29412	21.6471	15.4118	92	56	368	262	90	0.25	0.142857	27	1.6875	6	14	6	18	5	4	0	3.31586	30	72.6889	-3.51874	38	96	52.1667	60.6667	222	-3.89271	31	31	31	116	86	2.375	2	1.3125	1	3	1.875	1	3	1.625	1	5	2.375	1	3	1.02083	0.333333	1	0.639583	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	5.44	2.88	19.92	9.84	136	72	498	246	232	0.291667	0.083004	64	2.66667	2	17	17	26	9	3	0	8.67178	77.3333	282.611	-4.60015	61	208	93.6667	115.307	745.333	-5.38446	42	42	42	276	178	2.54167	2	1.41667	1	4	2.375	1	2	1.45833	1	5	2.54167	1	2	0.725694	0.25	1	0.638194	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.57895	3.36842	22.4211	15.1579	106	64	426	288	118	0.333333	0.132353	38	2.11111	3	8	3	20	7	1	0	5.62551	39.3333	110.944	-3.73429	46	120	68.3333	76.3509	320.667	-4.13242	31	31	31	167	131	2.55556	2	1.5	1	4	2.16667	1	3	1.72222	1	4	2.55556	1	3	0.962963	0.333333	1	0.648148	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	6.12121	3.33333	25.9394	12.6061	202	110	856	416	427	0.34375	0.0817204	197	6.15625	11	15	15	34	11	1	0	14.7064	142.333	685.911	-5.43466	73	362.667	233.167	196.525	1880.2	-6.68031	58	58	58	515	513	2.28125	2	1.03125	1	6	2.1875	1	2	1.09375	1	6	2.28125	1	2	0.69375	0.166667	1	0.589583	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.85714	3.92857	25.8571	19.3571	82	55	362	271	50	0.307692	0.242424	23	1.76923	1	11	1	11	5	0	0	2.48253	16.6667	37.2889	-2.72935	33	65	45.6667	48.0952	124.667	-2.86599	23	23	23	91	84	2.53846	2	1.23077	1	5	2.15385	1	3	1.46154	1	5	2.53846	1	3	0.957692	0.2	1	0.598718	0.2	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
40	5	2.325	15.45	6.825	200	93	618	273	680	0.384615	0.0327169	145	3.71795	24	27	18	41	13	13	0	14.2935	226.667	1282.92	-6.32831	92	533	181.667	229.25	3025.8	-8.01712	71	71	71	568	357	2.35897	3	1.5641	1	4	2.02564	1	3	1.74359	1	4	2.35897	1	2	0.99359	0.333333	1	0.715812	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
40	5.5	2.675	20.1	8.625	220	107	804	345	670	0.435897	0.0469417	186	4.76923	15	27	15	41	13	10	0	14.3923	223.333	1257.91	-6.29693	93	533	217.833	234.908	3189.8	-7.7906	74	74	74	640	450	2.38462	2	1.30769	1	4	1.82051	1	4	1.64103	1	5	2.38462	1	4	1.05983	0.333333	1	0.644017	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.26316	2.73684	18.6316	8.52632	100	52	354	162	121	0.333333	0.110294	61	3.38889	8	20	12	20	8	0	0	5.10258	40.3333	114.144	-3.77517	34	120	77.1667	76.386	310.667	-4.87923	29	29	29	171	156	1.88889	1	1	1	4	1.83333	1	2	1.05556	1	4	1.88889	1	2	0.736111	0.25	1	0.652778	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
26	5.69231	2.96154	22.2308	10.1923	148	77	578	265	251	0.4	0.0905797	107	4.28	13	16	13	27	9	1	0	8.23356	83.6667	320.611	-4.67265	51	225	136.667	131.256	863.4	-5.92166	43	43	44	322	291	2.04	2	1.08	1	4	1.88	1	3	1.2	1	4	2.04	1	3	0.816667	0.25	1	0.636667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.89474	3.26316	27.4737	14.8421	112	62	522	282	115	0.333333	0.154412	46	2.55556	6	14	6	20	5	4	0	2.86344	38.3333	104.1	-3.75709	48	120	70	74.807	330.667	-3.95947	36	36	38	145	129	2.66667	2	1.5	1	4	2	1	3	1.88889	1	5	2.66667	1	3	1.10648	0.25	1	0.656481	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.44444	2.83333	21.5556	10.2778	98	51	388	185	104	0.352941	0.133333	45	2.64706	12	19	12	19	6	3	0	3.28017	34.6667	90.4889	-3.6443	42	107.667	62.3333	67.4444	266.844	-4.01991	31	31	33	138	115	2.47059	2	1.41176	1	4	2	1	3	1.58824	1	5	2.47059	1	2	0.955882	0.25	1	0.665686	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.375	1.8125	12	3.9375	70	29	192	63	85	0.4	0.0659341	53	3.53333	4	6	4	6	9	1	0	2.59968	28.3333	68.4444	-3.42475	30	85	52	54.8333	164.333	-4.29042	21	21	21	117	98	2	2	1.53333	1	3	1.93333	1	2	1.6	1	3	2	1	2	0.911111	0.5	1	0.811111	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
