n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
22	5.09091	2.59091	16.6364	7.77273	112	57	366	171	175	0.52381	0.0789474	60	2.85714	15	17	17	23	9	1	0	4.77088	58.3333	189.467	-4.2379	55	161	80.8333	94.8636	483	-4.82317	33	33	33	222	157	2.61905	3	1.95238	1	4	2.09524	1	4	2.38095	1	4	2.61905	1	3	1.25794	0.5	1	0.765873	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.13043	2.6087	16.7826	7.73913	118	60	386	178	194	0.5	0.0761905	61	2.77273	18	24	18	24	8	3	0	3.94039	64.6667	216.933	-4.39053	52	176	84.1667	99.1884	557.067	-5.25373	37	37	37	232	162	2.36364	3	1.72727	1	3	1.86364	1	3	2.09091	1	4	2.36364	1	3	1.24242	0.5	1	0.765152	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.51351	2.86486	19.9459	9.89189	204	106	738	366	564	0.361111	0.0521008	117	3.25	23	25	25	38	9	11	0	9.5816	188	983.544	-5.99461	137	456	177.5	203.189	2515.6	-6.36019	72	72	72	520	364	3.80556	4	2.58333	1	5	3.47222	1	4	2.72222	1	6	3.80556	1	2	0.840741	0.333333	1	0.702315	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	7.44828	5.17241	46.2069	36.1379	216	150	1340	1048	298	0.571429	0.150997	57	2.03571	20	22	22	30	7	3	0	12.2113	99.3333	424.522	-4.82109	99	280	146.5	163.08	1422.67	-4.79874	63	63	63	376	296	3.53571	3	1.85714	1	5	2.53571	1	6	2.60714	1	6	3.53571	1	6	1.43393	0.333333	1	0.579167	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	6.13793	3.44828	26.9655	14	178	100	782	406	317	0.535714	0.0968661	97	3.46429	15	30	15	30	8	5	0	7.92246	105.667	442.567	-5.02283	88	280	151.833	153.54	1264.33	-5.39971	55	55	55	354	322	3.14286	3	2.07143	1	4	2.42857	1	5	2.60714	1	5	3.14286	1	2.5	1.18155	0.5	1	0.702381	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	5.66667	2.96667	22.7333	11.1667	170	89	682	335	350	0.551724	0.0740741	97	3.34483	16	24	24	31	9	7	0	7.27179	116.667	505.722	-5.18789	83	299.667	138.333	155.289	1340.58	-5.91761	56	56	56	369	283	2.86207	3	2.03448	1	3	2.13793	1	5	2.58621	1	5	2.86207	1	2.5	1.25862	0.5	1	0.757471	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.36364	2.36364	12.7273	7.45455	48	26	140	82	31	0.5	0.138889	18	1.8	7	9	9	12	5	1	0	0.392857	10.3333	17.3444	-2.48119	26	40	26	29.3939	49.0667	-1.99864	15	15	15	53	43	2.6	2	1.5	1	3	2.2	1	3	1.7	1	4	2.6	1	2	0.883333	0.333333	1	0.633333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.46154	2.30769	12.9231	6.92308	58	30	168	90	49	0.583333	0.109091	26	2.16667	8	14	8	14	6	1	0	1.19886	16.3333	32.2778	-2.8749	25	56	35	38.8718	85.4	-3.35454	18	18	18	76	62	2.08333	3	1.58333	1	3	1.66667	1	3	1.91667	1	3	2.08333	1	2	1.20833	0.5	1	0.791667	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.125	2.8125	18	9.5625	82	45	288	153	79	0.466667	0.131868	34	2.26667	11	13	11	13	7	0	0	2.42523	26.3333	64.8667	-3.2696	32	85	48.8333	57.4375	177.933	-3.97326	24	24	24	120	88	2.13333	2	1.46667	1	4	1.73333	1	3	1.8	1	4	2.13333	1	2	1.17778	0.5	1	0.744444	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
25	5.76	3.36	23.76	14.88	144	84	594	372	228	0.416667	0.0988142	54	2.25	16	22	16	26	7	6	0	6.24624	76	274.444	-4.58761	85	208	98.3333	113.227	769.6	-4.43376	47	47	47	259	188	3.54167	3	1.875	1	5	3.20833	1	4	2.08333	1	6	3.54167	1	2	0.745833	0.25	1	0.575694	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	6.30769	4.61538	33.2308	28.6154	82	60	432	372	37	0.666667	0.327273	18	1.5	5	8	8	14	5	0	0	2.24392	12.3333	25.6333	-2.436	35	56	41.6667	43.7436	102.2	-2.07727	23	23	23	78	73	2.91667	2	1.41667	1	3	2	1	4	2.08333	1	5	2.91667	1	4	1.34722	0.333333	1	0.554167	0.25	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
23	6	3.73913	27.4783	19.7391	138	86	632	454	184	0.409091	0.12381	41	1.86364	21	24	21	24	6	5	0	3.65145	61.3333	200.833	-4.32791	89	176	85.8333	101.014	607.733	-3.52909	45	45	45	218	155	4.04545	2	1.54545	1	6	3.68182	1	3	1.72727	1	7	4.04545	1	2	0.659091	0.166667	1	0.469805	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
39	5.38462	2.61538	19.0256	8.20513	210	102	742	320	636	0.447368	0.045045	140	3.68421	38	40	18	40	12	9	0	13.128	212	1176.33	-6.18117	126	506.667	173	230.085	2916.89	-7.04831	69	69	69	618	335	3.31579	3	2.10526	1	5	2.76316	1	6	2.5	1	7	3.31579	1	3	0.996053	0.333333	1	0.668734	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
39	7.38462	4.76923	49.641	34.6667	288	186	1936	1352	597	0.5	0.103604	89	2.34211	36	40	36	40	8	11	0	11.4981	199	1102.33	-5.99372	131	506.667	196.5	247.197	3523.56	-6.32866	92	92	92	591	385	3.44737	3	1.81579	1	5	2.57895	1	7	2.39474	1	8	3.44737	1	3.5	1.08772	0.25	1	0.599185	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
34	6.29412	3.5	29.2941	15.4412	214	119	996	525	454	0.363636	0.0846774	128	3.87879	27	35	18	27	10	7	0	8.27508	151.333	736.289	-5.57713	102	385	183.833	193.363	2095.33	-6.18244	67	67	67	471	384	3.09091	3	2.06061	1	6	2.66667	1	4	2.36364	1	6	3.09091	1	2	1.0303	0.333333	1	0.717677	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	6.08	3.44	30	17.28	152	86	750	432	224	0.625	0.114625	80	3.33333	15	21	15	26	9	4	0	8.20461	74.6667	274.011	-4.51069	75	208	115	120.507	793.867	-4.72039	47	47	47	272	232	3.125	3	1.95833	1	3	2.04167	1	7	2.91667	1	7	3.125	1	3.5	1.45139	0.5	1	0.713294	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
36	6.22222	3.47222	27.2778	13.9722	224	125	982	503	518	0.428571	0.0766488	117	3.34286	31	35	14	35	9	7	0	12.8388	172.667	903.089	-5.7457	93	431.667	162	216.185	2480.64	-6.79971	71	71	71	536	308	2.65714	3	1.62857	1	5	2.14286	1	4	2.05714	1	5	2.65714	1	3	1.12	0.2	1	0.665238	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	5.8	3.16667	24.3333	12.9667	174	95	730	389	348	0.482759	0.0793651	82	2.82759	23	31	23	31	8	8	0	6.93067	116	499.378	-5.19091	81	299.667	132.167	154.478	1358.49	-5.93273	57	57	57	370	265	2.7931	3	1.96552	1	4	2.24138	1	4	2.34483	1	5	2.7931	1	2	1.13793	0.5	1	0.737931	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
43	6.37209	3.5814	29.3023	15.4884	274	154	1260	666	766	0.404762	0.0658537	147	3.5	22	26	22	44	9	11	0	16.2225	255.333	1563.97	-6.45645	111	616	220.167	272.744	4336.93	-7.66832	89	89	89	760	441	2.64286	2	1.54762	1	6	2.21429	1	3	1.83333	1	6	2.64286	1	3	1.06667	0.333333	1	0.653968	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.52381	3.04762	20.4762	10.381	116	64	430	218	152	0.45	0.111111	43	2.15	19	22	19	22	6	4	0	3.54833	50.6667	158.644	-4.02263	51	146.667	67.1667	85.7143	436.578	-4.57857	37	37	37	180	116	2.55	3	1.6	1	4	2	1	4	2	1	4	2.55	1	3	1.16667	0.333333	1	0.691667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	5.28	2.64	17.76	7.44	132	66	444	186	234	0.5	0.0750988	65	2.70833	8	26	24	26	8	6	0	6.51382	78	288.256	-4.59416	62	208	81.8333	112.187	733.2	-5.3919	44	44	44	258	138	2.58333	2	1.5	1	4	1.91667	1	4	2	1	5	2.58333	1	3	1.22222	0.333333	1	0.655556	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.55556	3.27778	21.5556	12.9444	100	59	388	233	103	0.529412	0.141667	35	2.05882	12	14	14	19	7	0	0	3.06033	34.3333	92.7889	-3.56425	36	107.667	60.3333	70.7778	269.8	-4.36311	29	29	29	153	111	2.11765	2	1.35294	1	3	1.52941	1	3	1.88235	1	3	2.11765	1	3	1.39216	0.5	1	0.696078	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
32	5.875	3.40625	25	16.1562	188	109	800	517	402	0.516129	0.0758621	108	3.48387	20	33	17	33	8	7	0	9.39082	134	618.244	-5.3892	100	341	175.5	170.844	1669.8	-5.89773	60	60	60	422	375	3.22581	4	2.09677	1	4	2.6129	1	6	2.54839	1	6	3.22581	1	3	1.09677	0.25	1	0.683333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5	2.38889	16.2222	6.27778	90	43	292	113	108	0.411765	0.1	44	2.58824	15	17	15	17	7	2	0	2.48178	36	98.9778	-3.61854	37	107.667	50.5	67.4259	255.022	-4.42513	28	28	28	145	82	2.17647	2	1.58824	1	3	1.82353	1	3	1.88235	1	3	2.17647	1	2	1.10784	0.5	1	0.764706	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
36	5.38889	2.69444	18.7778	8.47222	194	97	676	305	533	0.4	0.0499109	116	3.31429	32	33	16	33	13	7	0	7.21087	177.667	909.467	-5.89132	86	431.667	157.167	203.546	2283.31	-7.23394	63	63	63	549	306	2.45714	3	1.71429	1	4	2.08571	1	3	2.02857	1	4	2.45714	1	2	1.07143	0.333333	1	0.738095	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
51	7.21569	4.47059	48.4314	32.8627	368	228	2470	1676	1091	0.48	0.0722789	199	3.98	13	18	36	52	11	15	0	13.7789	363.667	2619.23	-7.10586	166	866.667	368.167	381.569	7885.51	-7.89035	120	120	120	1029	815	3.32	4	2.12	1	7	2.66	1	7	2.66	1	7	3.32	1	3.5	1.15071	0.285714	1	0.704095	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.11111	2.72222	17.2222	8.61111	92	49	310	155	107	0.529412	0.108333	51	3	10	19	10	19	8	0	0	2.82394	35.6667	96.5	-3.63077	41	107.667	69.3333	69.5185	257.978	-4.15066	26	26	26	153	140	2.41176	2	1.70588	1	3	1.88235	1	4	2.17647	1	4	2.41176	1	2	1.22549	0.5	1	0.745098	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
29	5.17241	2.41379	17.6552	7.17241	150	70	512	208	331	0.5	0.0569801	109	3.89286	10	30	17	30	10	6	0	5.92731	110.333	455.422	-5.17011	57	280	134.5	139.862	1147.67	-6.58259	49	49	50	346	277	2.03571	2	1.28571	1	3	1.5	1	3	1.64286	1	4	2.03571	1	3	1.24405	0.333333	1	0.690476	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	6.56	3.92	37.92	23.76	164	98	948	594	218	0.583333	0.13834	62	2.58333	16	26	16	26	6	7	0	7.82252	72.6667	258.611	-4.51868	74	208	113	117.867	830.267	-4.65046	54	54	54	244	223	3.08333	3	1.58333	1	4	2.20833	1	5	2.25	1	5	3.08333	1	5	1.41319	0.25	1	0.570833	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.41667	2.875	20.4167	10.4583	130	69	490	251	211	0.565217	0.0865801	60	2.6087	17	25	17	25	6	8	0	6.00158	70.3333	239.411	-4.54558	65	191.667	95.5	101.597	655	-4.94928	46	46	46	212	185	2.82609	2	1.47826	1	4	2.21739	1	4	1.91304	1	6	2.82609	1	2	1.05072	0.25	1	0.603623	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
