n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
18	4.88889	2.61111	16.2222	9.61111	88	47	292	173	109	0.647059	0.0916667	39	2.29412	3	11	11	19	7	4	0	2.62295	36.3333	97.3111	-3.68319	44	107.667	56	65.3333	252.067	-4.01009	29	29	29	130	98	2.58824	3	1.58824	1	4	2.11765	1	3	1.88235	1	4	2.58824	1	3	1.07353	0.5	1	0.661765	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.33333	2.66667	19.3333	8.38095	112	56	406	176	154	0.75	0.0994152	58	2.9	0	11	11	22	9	0	0	7.18348	51.3333	163.511	-4.01445	50	146.667	69	91.4921	428.267	-4.6711	33	33	33	210	122	2.5	3	1.6	1	3	1.8	1	4	2.05	1	5	2.5	1	3	1.225	0.5	1	0.6925	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	4.73684	2.31579	14.2105	6.63158	90	44	270	126	126	0.722222	0.0735294	45	2.5	10	20	10	20	8	3	0	2.4317	42	116.767	-3.88678	35	120	59.8333	71.0175	294	-4.9573	29	29	29	152	109	1.94444	2	1.22222	1	2	1.33333	1	3	1.72222	1	4	1.94444	1	3	1.38889	0.5	1	0.722222	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	4.52174	1.82609	12.3478	3.82609	104	42	284	88	201	0.636364	0.0428571	76	3.45455	9	14	9	24	11	3	0	6.72634	67	225.311	-4.46358	57	176	74.3333	97.6522	521.6	-5.21049	33	33	33	232	132	2.59091	3	1.63636	1	5	2.36364	1	3	1.81818	1	5	2.59091	1	2	0.915909	0.25	1	0.696212	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.29412	2.70588	20.9412	10.1176	90	46	356	172	91	0.5625	0.133333	42	2.625	6	18	6	18	6	3	0	1.34441	30.3333	76.6667	-3.46431	33	96	56.3333	61.6471	219.4	-4.25326	28	28	28	120	105	2.0625	2	1.25	1	4	1.75	1	3	1.5	1	4	2.0625	1	2	1.03646	0.25	1	0.682292	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.35714	15.5714	7.35714	66	33	218	103	58	0.692308	0.121212	30	2.30769	6	15	6	15	6	2	0	1.4824	19.3333	40.3111	-3.04505	26	65	40.1667	43.8333	111.333	-3.69617	21	21	21	83	73	2	2	1.23077	1	3	1.61538	1	3	1.61538	1	3	2	1	3	1.19231	0.333333	1	0.692308	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.4	2.3	13.2	6.3	44	23	132	63	23	0.666667	0.178571	23	2.55556	2	5	5	11	5	0	1	1.38636	7.66667	12.7222	-1.86908	14	33	25.6667	25.8	35.9333	-3.1696	13	13	13	45	45	1.55556	2	1.11111	1	2	1.33333	1	2	1.33333	1	2	1.55556	1	2	1.11111	0.5	1	0.777778	0.5	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
35	5.65714	3.08571	22	12.4571	198	108	770	436	496	0.647059	0.0606061	92	2.70588	16	25	16	36	9	9	0	10.1548	165.333	812.078	-5.80178	93	408	157.667	187.257	2152.4	-6.78968	67	67	67	484	314	2.73529	3	1.44118	1	3	1.64706	1	5	2.38235	1	6	2.73529	1	5	1.64216	0.333333	1	0.613725	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	6	4	28.1538	19.3846	78	52	366	252	39	0.5	0.290909	21	1.75	9	14	9	14	4	1	0	1.89005	13	26.8333	-2.50961	26	56	41.8333	42.7692	99.4	-3.00904	23	23	23	76	76	2.16667	2	1.16667	1	4	1.91667	1	2	1.33333	1	4	2.16667	1	2	0.909722	0.25	1	0.631944	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
21	4.95238	2.28571	15.619	5.80952	104	48	328	122	158	0.75	0.0760234	75	3.75	12	22	8	22	8	2	0	2.20543	52.6667	161.6	-4.143	35	146.667	85.5	86	411.644	-5.5038	32	32	33	200	172	1.75	2	1.15	1	2	1.35	1	3	1.5	1	3	1.75	1	3	1.25	0.5	1	0.725	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.92308	2.46154	17.5385	7.84615	64	32	228	102	46	0.583333	0.163636	28	2.33333	5	14	5	14	6	1	0	0.724725	15.3333	30.1	-2.79482	24	56	35.6667	39.7949	89.6	-3.38062	19	19	19	75	63	2	2	1.25	1	3	1.83333	1	2	1.41667	1	3	2	1	2	0.944444	0.333333	1	0.694444	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
12	4.33333	2.25	12.3333	6.91667	52	27	148	83	40	0.818182	0.111111	26	2.36364	6	7	6	13	7	0	0	1.03834	13.3333	25.0222	-2.66548	23	47.6667	32.5	34.4722	65	-3.05952	15	15	15	66	59	2.09091	2	1.09091	1	2	1.18182	1	4	1.90909	1	5	2.09091	1	4	1.68182	0.5	1	0.680303	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
29	5.51724	2.75862	21.5862	10.069	160	80	626	292	326	0.714286	0.0712251	89	3.17857	4	30	4	30	8	9	0	3.42574	108.667	442.778	-5.1642	69	280	123.833	137.839	1189.33	-6.1183	55	55	62	303	238	2.46429	3	1.64286	1	3	1.92857	1	4	2.07143	1	4	2.46429	1	3	1.18452	0.333333	1	0.708333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.72727	2.72727	15.4545	9.09091	52	30	170	100	29	0.4	0.194444	19	1.9	1	6	1	12	5	0	0	3.87806	9.66667	17.7	-2.29768	24	40	27.1667	30.7273	50.9333	-2.24191	15	15	15	55	45	2.4	2	1.2	1	4	1.9	1	3	1.5	1	4	2.4	1	3	1.075	0.25	1	0.608333	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
11	4.36364	2.18182	12.7273	5.81818	48	24	140	64	31	0.7	0.138889	19	1.9	0	6	6	12	5	1	0	0.647059	10.3333	17.3667	-2.4796	20	40	25.1667	29.3333	49.0667	-2.8552	15	15	15	53	41	2	2	1.2	1	2	1.4	1	3	1.7	1	3	2	1	3	1.35	0.5	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.25	2.9375	19.125	10.3125	84	47	306	165	78	0.666667	0.142857	29	1.93333	0	10	0	10	5	2	0	2.60478	26	62.0222	-3.30141	37	85	46.6667	55.7083	180.2	-3.57572	26	26	26	109	81	2.46667	2	1.4	1	3	1.66667	1	4	2.06667	1	4	2.46667	1	4	1.45556	0.333333	1	0.627778	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.04348	2.34783	17.3043	7.21739	116	54	398	166	195	0.681818	0.0714286	72	3.27273	10	12	12	24	9	5	0	3.83109	65	216.189	-4.42076	55	176	87	96.2029	552	-5.1501	38	38	40	211	167	2.5	2	1.45455	1	5	2.18182	1	3	1.68182	1	5	2.5	1	3	0.984091	0.25	1	0.665909	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	4.66667	2	13.619	4.66667	98	42	286	98	161	0.8	0.0584795	62	3.1	1	5	5	22	9	4	0	2.03111	53.6667	165.133	-4.17626	49	146.667	65.3333	82.381	399.178	-4.88836	32	32	32	181	115	2.45	3	2	1	4	2.2	1	4	2.25	1	4	2.45	1	2	1.09583	0.5	1	0.833333	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.375	3.0625	21.75	12.5625	86	49	348	201	77	0.6	0.153846	31	2.06667	1	12	12	17	7	1	0	1.4068	25.6667	61.6778	-3.26817	38	85	49.6667	57.2917	182.467	-3.47941	25	25	25	117	90	2.53333	2	1.33333	1	5	2.13333	1	3	1.6	1	5	2.53333	1	3	1.03222	0.25	1	0.625556	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
38	5.68421	3.02632	22	11.3947	216	115	836	433	595	0.567568	0.0555556	104	2.81081	14	39	14	39	10	12	0	12.4589	198.333	1066.61	-6.07285	115	481	164.833	214.974	2777.67	-6.9445	73	73	73	558	317	3.10811	3	1.64865	1	5	2.54054	1	3	1.86486	1	6	3.10811	1	3	0.89955	0.25	1	0.608108	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	4.75	2.20833	14.1667	6.20833	114	53	340	149	219	0.695652	0.0519481	62	2.69565	0	14	0	25	11	4	0	2.69381	73	251.722	-4.6011	53	191.667	80.5	101.764	610.556	-5.61189	36	36	36	240	147	2.30435	2	1.47826	1	3	1.69565	1	4	1.95652	1	4	2.30435	1	4	1.30435	0.5	1	0.728261	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.42857	1.92857	12.5714	4.35714	62	27	176	61	60	0.615385	0.0909091	37	2.84615	6	15	6	7	8	0	0	1.85519	20	43.0444	-3.0484	23	65	39.3333	44.619	108	-4.04145	18	18	18	91	71	1.76923	2	1.15385	1	3	1.61538	1	2	1.30769	1	3	1.76923	1	2	0.961538	0.333333	1	0.730769	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
16	4.75	2.1875	15.75	6.5625	76	35	252	105	82	0.8	0.0989011	38	2.53333	0	4	4	17	7	3	0	1.73656	27.3333	64.5667	-3.40164	35	85	45.1667	53.6458	171.133	-3.82211	24	24	24	105	78	2.33333	2	1.46667	1	3	1.6	1	4	2.13333	1	4	2.33333	1	4	1.51111	0.5	1	0.705556	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
28	6.57143	3.89286	36.6429	22.3929	184	109	1026	627	286	0.407407	0.12	80	2.96296	17	29	13	29	8	4	0	7.36887	95.3333	388.867	-4.83442	72	261	137.833	146.274	1181.27	-5.49905	56	56	56	344	285	2.66667	2	1.22222	1	7	2.40741	1	2	1.33333	1	7	2.66667	1	2	0.810847	0.142857	1	0.604674	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	4.96296	2.37037	15.4815	6.74074	134	64	418	182	284	0.692308	0.0533333	106	4.07692	17	28	16	28	12	4	0	6.45132	94.6667	372.067	-4.9078	74	242.667	123.667	130.617	900.044	-5.62208	42	42	48	319	250	2.84615	2	1.42308	1	4	2.30769	1	4	1.76923	1	6	2.84615	1	2	0.878205	0.333333	1	0.625641	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.61538	2.96154	22	10.6538	146	77	572	277	252	0.56	0.0869565	77	3.08	16	27	9	27	8	5	0	5.83565	84	322.067	-4.68065	56	225	109	123.795	856.8	-5.7736	47	47	47	284	217	2.24	2	1.32	1	4	1.92	1	3	1.52	1	4	2.24	1	3	0.973333	0.25	1	0.673333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	4.94737	2.42105	16.4211	7.26316	94	46	312	138	124	0.555556	0.0882353	51	2.83333	9	12	9	20	7	4	0	4.08683	41.3333	114.833	-3.85715	41	120	67.1667	71.9649	300.667	-4.55601	31	31	31	146	130	2.27778	2	1.27778	1	4	1.83333	1	3	1.5	1	5	2.27778	1	2	0.972222	0.333333	1	0.655556	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
6	3.66667	2.16667	9.66667	5.83333	22	13	58	35	4	0.4	0.333333	7	1.4	2	4	2	4	3	0	0	0	1.33333	1.35556	-1.1452	7	11.6667	10	10.5556	5.6	-1.97203	7	7	7	15	15	1.4	1	1	1	2	1.4	1	1	1	1	2	1.4	1	1	0.8	0.5	1	0.8	0.5	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0
10	3.8	1.7	9	3.9	38	17	90	39	26	0.777778	0.0714286	19	2.11111	6	11	6	11	6	1	0	1.25455	8.66667	13.3222	-2.37445	17	33	21.6667	24.0667	33.7333	-2.7548	12	12	12	42	36	1.88889	2	1.22222	1	2	1.44444	1	3	1.55556	1	3	1.88889	1	3	1.22222	0.5	1	0.722222	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
19	5.05263	2.52632	17.3684	7.89474	96	48	330	150	123	0.722222	0.0955882	53	2.94444	1	2	9	20	9	1	0	5.62018	41	118.6	-3.7648	38	120	60.8333	75.8947	304	-4.70302	28	28	28	167	107	2.11111	2	1.38889	1	4	1.66667	1	3	1.77778	1	4	2.11111	1	3	1.2963	0.5	1	0.731481	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	4.47059	2	12.1176	4.47059	76	34	206	76	98	0.5	0.0666667	55	3.4375	7	18	8	18	8	2	0	3.23728	32.6667	83.8889	-3.56659	29	96	55.5	59.3333	201.2	-4.72347	25	25	25	126	102	1.8125	2	1.25	1	3	1.5625	1	2	1.3125	1	4	1.8125	1	2	0.916667	0.5	1	0.770833	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	4.25	2.625	13	9.125	34	21	104	73	11	0.571429	0.266667	10	1.42857	1	9	1	9	4	0	0	0.454545	3.66667	4.66667	-1.69734	14	21	16.1667	17.625	16.6	-1.71808	10	10	10	28	25	2	2	1.14286	1	3	1.57143	1	3	1.57143	1	3	2	1	3	1.2619	0.333333	1	0.666667	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
19	5.47368	3.15789	20.8421	12.3158	104	60	396	234	119	0.611111	0.125	47	2.61111	8	10	10	20	7	1	0	2.81768	39.6667	115.089	-3.69751	32	120	70.1667	76.7368	317.333	-4.93998	31	31	31	168	135	1.77778	2	1.05556	1	2	1.27778	1	3	1.5	1	3	1.77778	1	3	1.33333	0.5	1	0.685185	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.39394	2.78788	19.9394	10.4242	178	92	658	344	439	0.59375	0.055914	93	2.90625	16	23	16	34	11	7	0	9.55326	146.333	685.078	-5.59079	94	362.667	140.5	175.717	1748.73	-6.42469	57	57	57	443	275	2.9375	3	1.75	1	5	2.34375	1	4	2.15625	1	6	2.9375	1	3	1.05365	0.5	1	0.664583	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	4.95652	2.34783	17.3043	8	114	54	398	184	196	0.727273	0.0666667	58	2.63636	0	24	0	24	10	7	0	2.85654	65.3333	220.322	-4.40155	56	176	69.6667	95.0145	546.933	-5.13114	39	39	39	195	112	2.54545	3	1.63636	1	3	1.86364	1	4	2.22727	1	4	2.54545	1	3	1.34091	0.333333	1	0.67803	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.38462	2.65385	19.9231	8.80769	140	69	518	229	255	0.64	0.076087	101	4.04	12	13	12	27	9	5	1	8.14572	85	320.156	-4.6946	59	225	122	124.256	837	-5.7378	45	45	46	277	247	2.36	2	1.36	1	3	1.84	1	3	1.72	1	5	2.36	1	3	1.10667	0.333333	1	0.642667	0.333333	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
12	4.83333	2.41667	16.8333	7.41667	58	29	202	89	37	0.545455	0.177778	26	2.36364	3	8	8	13	5	1	0	1.16048	12.3333	22.2	-2.6176	30	47.6667	32.8333	34.75	68.4667	-2.13508	18	18	19	63	58	2.72727	2	1.27273	1	4	2.27273	1	3	1.45455	1	5	2.72727	1	2	0.795455	0.25	1	0.580303	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	4.86667	2.16667	14.5333	5.36667	146	65	436	161	362	0.655172	0.042328	113	3.89655	16	31	14	16	12	5	0	3.54184	120.667	521.867	-5.28211	59	299.667	123.667	152.644	1233.11	-6.85354	47	47	47	381	239	2.03448	2	1.41379	1	3	1.72414	1	3	1.65517	1	3	2.03448	1	3	1.05747	0.333333	1	0.752874	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	4.81818	2.13636	15.2727	5.86364	106	47	336	129	178	0.619048	0.0631579	84	4	9	10	10	23	11	2	0	3.8872	59.3333	192.633	-4.27497	41	161	91.8333	93.9545	469.2	-5.5399	32	32	32	221	185	1.95238	2	1.19048	1	4	1.66667	1	3	1.42857	1	4	1.95238	1	3	1.05952	0.25	1	0.702381	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.21212	2.42424	17.7576	7.15152	172	80	586	236	442	0.6875	0.0494624	104	3.25	0	34	10	34	10	11	0	6.84131	147.333	686.333	-5.62385	81	362.667	125.667	165.818	1715.87	-6.79976	61	61	61	393	231	2.53125	3	1.625	1	4	2	1	3	1.96875	1	4	2.53125	1	3	1.11719	0.25	1	0.695312	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.88889	2.27778	16.2222	6.61111	88	41	292	119	109	0.647059	0.0916667	45	2.64706	0	5	5	19	7	4	0	5.13122	36.3333	97.3333	-3.68277	45	107.667	51.3333	64.3704	252.067	-3.94711	29	29	29	129	86	2.64706	2	1.47059	1	4	2.11765	1	3	1.88235	1	5	2.64706	1	3	1.13235	0.25	1	0.636275	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
28	5.14286	2.39286	17.3571	6.96429	144	67	486	195	306	0.592593	0.0584615	114	4.22222	19	29	14	29	10	6	0	6.46759	102	408.733	-5.04522	61	261	134.5	134.369	1026.6	-6.24208	48	48	49	330	278	2.25926	2	1.2963	1	4	1.85185	1	3	1.48148	1	5	2.25926	1	2	0.95679	0.333333	1	0.665432	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.2	1.9	12	4.5	42	19	120	45	24	0.555556	0.142857	19	2.11111	6	11	6	11	6	0	0	1.25455	8	13.0222	-2.21691	17	33	21	25.4	35.2	-2.6968	12	12	12	45	33	1.88889	2	1.22222	1	3	1.66667	1	2	1.33333	1	3	1.88889	1	2	0.925926	0.333333	1	0.722222	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
25	5.12	2.48	17.04	7.2	128	62	426	180	236	0.708333	0.0671937	124	5.16667	10	26	10	26	10	2	0	3.16096	78.6667	288.844	-4.6287	46	208	133	116.027	721.067	-6.03292	39	39	39	280	280	1.91667	2	1.33333	1	3	1.58333	1	4	1.66667	1	4	1.91667	1	2	1.15972	0.5	1	0.75	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.4	2.1	13.2	5.1	44	21	132	51	23	0.555556	0.178571	20	2.22222	6	11	6	11	4	1	0	0	7.66667	11.6889	-2.24244	19	33	23.5	25.1667	35.9333	-2.3355	14	14	15	42	39	2.11111	2	1.22222	1	3	1.88889	1	2	1.33333	1	4	2.11111	1	2	0.851852	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
32	5.3125	2.65625	18.0625	8.09375	170	85	578	259	411	0.483871	0.0551724	98	3.16129	11	18	18	33	11	5	0	6.1159	137	626.533	-5.47329	65	341	135.167	170.302	1577.4	-6.94925	54	54	54	440	267	2.09677	2	1.35484	1	3	1.77419	1	3	1.54839	1	4	2.09677	1	3	1.02688	0.333333	1	0.709677	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
44	5.5	2.65909	19.8182	8.34091	242	117	872	367	825	0.604651	0.0418118	214	4.97674	11	12	12	45	13	13	0	12.1553	275	1691.61	-6.68625	105	645	261.833	267.205	4269	-8.26477	82	82	82	706	554	2.44186	2	1.39535	1	4	1.81395	1	4	1.90698	1	4	2.44186	1	4	1.23837	0.25	1	0.635659	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.13333	1.6	10.6667	3.33333	62	24	160	50	74	0.714286	0.0512821	47	3.35714	5	6	9	16	9	2	0	3.64128	24.6667	55.7556	-3.30344	27	74.6667	40.8333	48	130.311	-4.17565	19	19	19	97	67	1.92857	2	1.35714	1	3	1.57143	1	3	1.57143	1	3	1.92857	1	2	1.08333	0.5	1	0.761905	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
17	4.35294	1.76471	11.7647	3.76471	74	30	200	64	99	0.6875	0.0571429	71	4.4375	9	18	8	18	10	1	0	1.24216	33	85.0667	-3.57795	22	96	64.1667	61.7647	198.6	-5.251	22	22	22	134	125	1.375	2	1.0625	1	2	1.3125	1	2	1.125	1	2	1.375	1	2	0.9375	0.5	1	0.84375	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.1	2.55	17.2	7.55	102	51	344	151	139	0.578947	0.0915033	61	3.21053	8	14	8	21	7	3	0	2.62302	46.3333	135.922	-3.97419	35	133	80.6667	78.4	358.867	-5.1732	33	33	33	171	164	1.84211	2	1.15789	1	3	1.47368	1	3	1.42105	1	3	1.84211	1	3	1.12281	0.333333	1	0.710526	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	5.5	3.08333	23.8333	12.4167	66	37	286	149	33	0.454545	0.266667	24	2.18182	10	13	10	13	4	1	0	0	11	19.9778	-2.46104	32	47.6667	34.5	36.3611	73.0889	-1.83253	20	20	21	63	60	2.90909	2	1.36364	1	5	2.63636	1	2	1.45455	1	5	2.90909	1	2	0.75303	0.2	1	0.577273	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
