n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
14	5.42857	3.21429	20.7143	11.6429	76	45	290	163	53	0.230769	0.19697	29	2.23077	7	10	7	15	5	0	0	5.84545	17.6667	38.4333	-2.84971	28	65	47	46.8571	119.667	-3.38232	22	22	22	91	91	2.15385	1	1	1	4	2.15385	1	1	1	1	4	2.15385	1	1	0.583333	0.25	1	0.583333	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
29	5.31034	2.68966	18.2759	8.41379	154	78	530	244	329	0.571429	0.0626781	82	2.92857	5	30	5	30	8	9	0	7.62126	109.667	454.633	-5.14333	87	280	117.333	135.31	1164.33	-5.65612	53	53	53	301	229	3.10714	3	2	1	4	2.32143	1	5	2.57143	1	6	3.10714	1	3	1.21131	0.5	1	0.694048	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.61538	2.30769	14.3077	6.46154	60	30	186	84	48	0.333333	0.127273	26	2.16667	7	14	4	14	6	1	0	3.92764	16	33	-2.78524	22	56	31.6667	39.1282	86.8	-3.64938	18	18	18	74	50	1.83333	2	1.08333	1	3	1.66667	1	2	1.16667	1	3	1.83333	1	2	0.847222	0.333333	1	0.694444	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	5	2.91667	17.3333	9.91667	60	35	208	119	36	0.363636	0.2	21	1.90909	2	6	6	13	5	0	0	2.3944	12	22.6	-2.52422	23	47.6667	33	35.6667	69.6222	-2.95622	17	17	17	66	59	2.09091	2	1.09091	1	4	1.81818	1	2	1.27273	1	4	2.09091	1	2	0.916667	0.25	1	0.613636	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
17	5.76471	3.52941	24.1176	15.0588	98	60	410	256	87	0.375	0.171429	29	1.8125	4	18	4	18	6	1	0	5.07415	29	74.3333	-3.36361	39	96	53.8333	64	229.8	-3.7601	29	29	29	130	94	2.4375	3	1.375	1	4	2.0625	1	3	1.5625	1	4	2.4375	1	2	0.911458	0.25	1	0.625	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
35	5.2	2.45714	17.2	6.97143	182	86	602	244	504	0.441176	0.0454545	140	4.11765	17	36	17	36	12	7	0	15.3112	168	838.767	-5.80081	102	408	168	191.676	2053.2	-6.75314	59	59	67	508	341	3	3	1.58824	1	6	2.70588	1	3	1.70588	1	6	3	1	2	0.8	0.333333	1	0.603431	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.51515	2.78788	19.7576	8.60606	182	92	652	284	437	0.375	0.0602151	108	3.375	1	34	4	34	10	7	0	12.3869	145.667	691.289	-5.54026	87	362.667	139	180.182	1770.64	-6.55117	60	60	60	446	267	2.71875	3	1.8125	1	5	2.4375	1	3	1.9375	1	5	2.71875	1	2	0.891146	0.333333	1	0.70625	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	5.53846	3.23077	23.5385	12.9231	72	42	306	168	42	0.166667	0.236364	27	2.25	6	12	12	14	5	0	0	3.50897	14	28.6667	-2.61481	46	56	41.5	41.8974	95.2	-1.0249	21	21	21	78	78	3.83333	2	1.33333	1	6	3.58333	1	2	1.33333	1	7	3.83333	1	1	0.473611	0.166667	1	0.455754	0.166667	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
38	6	3.28947	25.4737	13.2895	228	125	968	505	589	0.297297	0.0650794	129	3.48649	25	27	19	39	13	6	0	21.6538	196.333	1077.38	-5.9815	114	481	172.333	232.158	2866.07	-6.85524	71	71	71	615	327	3.08108	2	1.51351	1	8	2.83784	1	2	1.54054	1	8	3.08108	1	2	0.692857	0.25	1	0.616281	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
39	5.69231	3.02564	21.9487	11.2821	222	118	856	440	630	0.315789	0.0540541	107	2.81579	10	40	10	40	10	12	0	15.9832	210	1153.21	-6.18393	98	506.667	170.833	224.906	3010.22	-7.44852	75	75	75	572	331	2.57895	3	1.55263	1	4	2.26316	1	3	1.65789	1	4	2.57895	1	2	0.870614	0.25	1	0.657895	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.3	2.65	19	8.15	106	53	380	163	137	0.368421	0.104575	72	3.78947	9	10	9	10	9	0	0	5.19441	45.6667	138.5	-3.88038	36	133	85.1667	84.0833	366.333	-5.06796	30	30	30	190	173	1.89474	1	1	1	4	1.84211	1	2	1.05263	1	4	1.89474	1	2	0.741228	0.25	1	0.662281	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
18	4.88889	2.27778	15.5556	5.94444	88	41	280	107	109	0.529412	0.0916667	45	2.64706	7	19	7	19	8	2	0	2.36746	36.3333	98.1333	-3.66773	29	107.667	52.3333	66.2963	252.067	-4.95488	27	27	27	141	91	1.70588	2	1.17647	1	2	1.47059	1	2	1.35294	1	3	1.70588	1	2	1.02941	0.5	1	0.745098	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.94595	3.24324	24.3243	12.3243	220	120	900	456	556	0.333333	0.0655462	130	3.61111	22	38	22	38	10	9	0	18.0207	185.333	977.689	-5.92725	101	456	206.667	221.694	2627.07	-6.92616	71	71	71	546	447	2.80556	2	1.33333	1	6	2.58333	1	3	1.38889	1	6	2.80556	1	2	0.665741	0.2	1	0.575	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.61905	3.04762	22.7619	11.5238	118	64	478	242	151	0.3	0.116959	55	2.75	10	16	10	22	7	3	0	6.43344	50.3333	153.333	-4.06478	52	146.667	83.5	87.2381	440.733	-4.5093	37	37	39	192	165	2.6	2	1.25	1	5	2.35	1	2	1.3	1	6	2.6	1	2	0.695	0.25	1	0.586667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.25	2.70833	18.1667	8.70833	126	65	436	209	213	0.347826	0.0779221	70	3.04348	13	25	9	25	8	6	0	9.64791	71	249.233	-4.49734	52	191.667	95.8333	104.514	643.889	-5.50411	42	42	42	225	188	2.26087	2	1.30435	1	4	1.82609	1	2	1.43478	1	5	2.26087	1	2	0.927536	0.333333	1	0.662319	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	5.68	2.96	22.32	10.32	142	74	558	258	229	0.333333	0.0948617	68	2.83333	15	26	15	26	8	4	0	9.39085	76.3333	280.867	-4.55475	62	208	92.6667	117.067	763.533	-5.28371	44	44	44	272	174	2.58333	2	1.25	1	5	2.25	1	3	1.375	1	5	2.58333	1	2	0.76875	0.2	1	0.586806	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
6	5	4.16667	21.6667	20.8333	30	25	130	125	0	0	1	5	1	5	7	5	7	2	0	0	0	0	0	-nan	15	11.6667	11.6667	11.6667	6.22222	1.33631	9	9	9	15	15	3	1	1	1	5	3	1	1	1	1	5	3	1	1	0.456667	0.2	1	0.456667	0.2	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0
14	4.42857	1.92857	12.5714	4.35714	62	27	176	61	60	0.461538	0.0909091	48	3.69231	7	15	7	15	8	0	0	2.24457	20	43.3222	-3.03861	20	65	47.1667	44.7381	108	-4.33013	18	18	18	91	91	1.53846	1	1	1	3	1.53846	1	1	1	1	3	1.53846	1	1	0.75641	0.333333	1	0.75641	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
18	5.66667	3.27778	23.2222	12.9444	102	59	418	233	102	0.352941	0.15	38	2.23529	1	10	10	19	7	0	0	6.91088	34	94.2444	-3.50228	41	107.667	58.8333	71.6111	272.756	-4.03666	29	29	29	153	105	2.41176	2	1.35294	1	4	1.94118	1	3	1.64706	1	4	2.41176	1	3	1.05882	0.333333	1	0.637255	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
20	5.8	3.35	24.4	13.55	116	67	488	271	132	0.315789	0.137255	53	2.78947	6	7	10	21	7	2	0	7.90341	44	135.2	-3.78412	47	133	74.3333	83.3	385	-4.38297	35	35	35	178	139	2.47368	2	1.26316	1	5	2.21053	1	2	1.31579	1	5	2.47368	1	2	0.751754	0.2	1	0.620175	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4.22222	2.44444	12.4444	8.22222	38	22	112	74	17	0.125	0.190476	12	1.5	6	10	6	10	4	1	0	0.75	5.66667	7.76667	-2.03334	15	26.6667	18.6667	21.037	24.7778	-2.34377	12	12	12	34	28	1.875	2	1.25	1	3	1.875	1	2	1.25	1	3	1.875	1	1	0.75	0.333333	1	0.75	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
24	5.41667	2.875	19.4167	9.45833	130	69	466	227	211	0.347826	0.0865801	64	2.78261	12	25	12	25	8	2	0	7.55051	70.3333	245.744	-4.48662	51	191.667	93.5	110.264	655	-5.4963	39	39	39	259	183	2.21739	2	1.30435	1	4	1.95652	1	2	1.43478	1	4	2.21739	1	2	0.884058	0.333333	1	0.652174	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
42	5.7619	3.02381	22.381	10.8333	242	127	940	455	740	0.365854	0.0512821	154	3.7561	0	43	0	23	12	11	0	16.9578	246.667	1476.51	-6.41937	119	587.667	197.833	259.119	3803.11	-7.59967	79	79	79	691	382	2.90244	4	1.80488	1	6	2.43902	1	4	1.92683	1	7	2.90244	1	2	0.913008	0.25	1	0.679152	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.40541	2.81081	19.2973	10.3784	200	104	714	384	566	0.416667	0.0487395	143	3.97222	23	38	13	38	12	8	0	10.924	188.667	991.189	-5.99262	80	456	196.833	217.225	2487.73	-7.53852	65	65	65	591	416	2.22222	2	1.30556	1	4	2.05556	1	3	1.38889	1	5	2.22222	1	2	0.793981	0.25	1	0.670833	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
38	6.05263	3.23684	25	11.8684	230	123	950	451	588	0.432432	0.0666667	165	4.45946	19	39	19	39	10	7	0	14.6988	196	1063.04	-6.01147	90	481	236	228.86	2880.8	-7.28484	72	72	74	609	518	2.43243	2	1.24324	1	5	2.08108	1	3	1.40541	1	5	2.43243	1	3	0.881532	0.2	1	0.604054	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.44444	2.94444	21.5556	10.9444	98	53	388	197	104	0.294118	0.133333	42	2.47059	11	19	11	19	6	3	0	3.05165	34.6667	91.6222	-3.62169	41	107.667	63.1667	68.2407	266.844	-4.08112	31	31	31	141	121	2.41176	2	1.17647	1	5	2.29412	1	2	1.17647	1	5	2.41176	1	1	0.644118	0.2	1	0.628431	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.51351	2.7027	19.7838	8.27027	204	100	732	306	564	0.416667	0.0521008	150	4.16667	17	38	36	38	14	6	0	15.6406	188	1004.36	-5.93218	131	456	166.667	227.586	2515.6	-6.47981	64	64	64	594	317	3.63889	3	1.83333	1	7	3.22222	1	3	2.05556	1	7	3.63889	1	3	0.820899	0.2	1	0.581415	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.39394	2.60606	19.0303	7.87879	178	86	628	260	439	0.34375	0.055914	138	4.3125	17	34	17	34	12	4	0	11.7719	146.333	693.956	-5.55492	95	362.667	159.667	185.354	1748.73	-6.40077	55	55	64	486	321	2.96875	2	1.5	1	6	2.8125	1	2	1.53125	1	6	2.96875	1	2	0.670313	0.25	1	0.599479	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
44	5.68182	2.97727	21.5909	10.7955	250	131	950	475	821	0.44186	0.0464576	151	3.51163	2	45	2	11	12	12	0	17.5329	273.667	1702.38	-6.63275	123	645	213.667	275.227	4349	-7.91545	83	83	83	718	425	2.86047	3	1.74419	1	5	2.30233	1	3	2.02326	1	6	2.86047	1	3	1.01124	0.333333	1	0.670155	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.2	2.85	18.1	10.25	104	57	362	205	138	0.315789	0.0980392	40	2.10526	6	14	6	21	7	5	0	8.05627	46	136.533	-3.93676	50	133	62.1667	77.1167	362.6	-4.35877	35	35	35	157	103	2.63158	2	1.36842	1	4	1.89474	1	3	1.73684	1	6	2.63158	1	3	1.07456	0.333333	1	0.617544	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	6.4	3.63333	31.5333	17.3667	192	109	946	521	339	0.241379	0.103175	99	3.41379	20	31	20	31	8	5	0	12.3364	113	483.778	-5.13754	83	299.667	152	159.356	1439.09	-5.71148	59	59	62	384	313	2.86207	2	1.27586	1	7	2.75862	1	2	1.31034	1	7	2.86207	1	2	0.631938	0.142857	1	0.562972	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.55556	3.38889	22.5556	15.6111	100	61	406	281	103	0.294118	0.141667	35	2.05882	11	19	4	11	6	2	0	4.89561	34.3333	91.4556	-3.59014	37	107.667	63.6667	69.5556	269.8	-4.30223	30	30	30	147	120	2.17647	2	1.11765	1	3	1.82353	1	3	1.35294	1	4	2.17647	1	3	0.931373	0.333333	1	0.607843	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	5.67742	2.90323	21.4839	9.48387	176	90	666	294	377	0.4	0.0714286	160	5.33333	13	32	13	32	10	4	0	11.2988	125.667	561.722	-5.30224	64	320	194.667	165.398	1484.8	-6.64364	55	55	55	425	425	2.13333	2	1.13333	1	4	1.93333	1	2	1.23333	1	4	2.13333	1	2	0.811111	0.25	1	0.633333	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	6	3.88235	26.5882	18.5882	102	66	452	316	85	0.25	0.190476	34	2.125	2	18	2	18	6	0	0	5.41454	28.3333	75.1	-3.26947	42	96	64.3333	66.1569	235	-3.52257	29	29	29	136	126	2.625	2	1.375	1	5	2.375	1	3	1.5	1	5	2.625	1	2	0.788542	0.2	1	0.611458	0.2	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
41	5.46341	2.68293	19.5122	8.43902	224	110	800	346	708	0.4	0.0445344	197	4.925	19	21	19	42	11	14	1	17.2856	236	1374.09	-6.33958	111	560	241.833	245.268	3427.2	-7.66967	78	78	78	617	516	2.775	3	1.85	1	4	2.5	1	3	1.95	1	5	2.775	1	2	0.872917	0.25	1	0.716667	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
51	6	3.13725	25.9608	12.9804	306	160	1324	662	1122	0.38	0.0459184	241	4.82	20	52	20	52	12	18	0	20.4658	374	2645.12	-7.27191	131	866.667	335.833	337.072	7043.69	-8.76559	110	110	110	905	722	2.62	3	1.48	1	5	2.22	1	4	1.66	1	5	2.62	1	3	0.884	0.2	1	0.637	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.4	2	12.2667	4.93333	66	30	184	74	72	0.428571	0.0769231	46	3.28571	6	16	8	16	8	1	0	2.80784	24	55.2333	-3.22932	23	74.6667	48	49.1111	134.222	-4.45962	20	20	20	101	90	1.64286	2	1.07143	1	3	1.5	1	2	1.14286	1	3	1.64286	1	2	0.880952	0.333333	1	0.75	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.25	2.79167	18.1667	9.70833	126	67	436	233	213	0.478261	0.0779221	79	3.43478	11	25	11	25	10	1	0	6.98289	71	251.867	-4.47376	66	191.667	107	111.278	643.889	-4.95239	37	37	37	269	221	2.86957	3	1.82609	1	4	2.30435	1	4	2.26087	1	4	2.86957	1	4	1.2029	0.5	1	0.695652	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	6	3.80952	27.619	20.381	126	80	580	428	147	0.4	0.140351	38	1.9	13	22	6	22	6	3	0	3.60447	49	149.033	-4.01379	52	146.667	78.3333	89.2381	457.356	-4.4266	39	39	39	192	144	2.6	2	1.55	1	4	2.05	1	3	1.9	1	5	2.6	1	3	1.07917	0.25	1	0.6825	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	6.09091	3.86364	27.8182	20.0455	134	85	612	441	164	0.333333	0.136842	39	1.85714	15	23	15	23	6	4	0	6.30079	54.6667	174.422	-4.13925	58	161	82	95.9394	533.6	-4.45892	42	42	42	203	149	2.7619	2	1.47619	1	5	2.2381	1	3	1.61905	1	5	2.7619	1	2	0.894444	0.2	1	0.627778	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.5	2.41667	13.3333	7.41667	54	29	160	89	39	0.363636	0.133333	20	1.81818	1	8	1	13	5	1	0	2.5495	13	23.7333	-2.66848	26	47.6667	29.1667	33.9722	66.1556	-2.66384	17	17	17	63	48	2.36364	2	1.27273	1	3	1.72727	1	3	1.63636	1	4	2.36364	1	3	1.13636	0.333333	1	0.621212	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
