n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
14	4.42857	2.21429	12.5714	6.5	62	31	176	91	60	0.615385	0.0909091	26	2	9	15	2	15	6	3	0	3.66289	20	42.0444	-3.08444	29	65	34.8333	42.3095	108	-3.4641	21	21	21	79	54	2.23077	2	1.30769	1	3	1.53846	1	3	1.84615	1	5	2.23077	1	3	1.30769	0.5	1	0.684615	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.5	14.7143	7.78571	66	35	206	109	58	0.461538	0.121212	27	2.07692	3	15	3	15	6	1	0	3.9064	19.3333	42.3778	-2.96987	28	65	37	44.381	111.333	-3.50662	20	20	20	86	61	2.15385	2	1.38462	1	4	2	1	2	1.46154	1	4	2.15385	1	2	0.846154	0.333333	1	0.705128	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.06667	2.66667	17.8667	8.53333	76	40	268	128	67	0.428571	0.141026	32	2.28571	1	3	3	16	7	0	0	3.24129	22.3333	51.9778	-3.09774	33	74.6667	42.3333	51.6	144	-3.47222	22	22	22	105	73	2.35714	3	1.57143	1	4	2.07143	1	3	1.71429	1	4	2.35714	1	2	0.928571	0.333333	1	0.720238	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
25	5.2	2.48	18.24	7.68	130	62	456	192	235	0.458333	0.0711462	76	3.16667	12	26	12	26	8	6	0	8.24094	78.3333	284.2	-4.64659	68	208	92.6667	108.88	727.133	-5.19184	43	43	48	248	170	2.83333	2	1.54167	1	6	2.5	1	2	1.66667	1	7	2.83333	1	2	0.859722	0.333333	1	0.64246	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
32	5.625	2.90625	20.875	9.40625	180	93	668	301	406	0.483871	0.0666667	104	3.35484	20	33	1	33	10	8	0	10.8084	135.333	631.044	-5.38735	83	341	129.5	170.823	1628.73	-6.39285	59	59	59	422	242	2.67742	3	1.6129	1	4	2.06452	1	4	2.06452	1	5	2.67742	1	3	1.12903	0.333333	1	0.666129	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.46667	3.06667	22.2667	11.7333	82	46	334	176	64	0.214286	0.179487	33	2.35714	5	11	11	16	5	2	0	4.56021	21.3333	48.0889	-3.07635	42	74.6667	50.1667	51.5111	149.867	-2.66841	26	26	26	99	95	3	2	1.28571	1	5	2.78571	1	2	1.28571	1	6	3	1	1	0.560714	0.2	1	0.536905	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.89189	3.2973	23.8378	13.4595	218	122	882	498	557	0.305556	0.0638655	100	2.77778	18	38	18	38	10	10	0	22.7882	185.667	976.944	-5.94017	139	456	168	212.468	2613.13	-6.20124	72	72	72	541	329	3.86111	3	1.72222	1	7	3.5	1	4	1.77778	1	8	3.86111	1	2	0.603307	0.25	1	0.516898	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.24138	2.62069	17.2414	7.58621	152	76	500	220	330	0.357143	0.0598291	74	2.64286	3	17	3	30	9	6	0	11.1209	110	456.856	-5.1464	70	280	105	137.425	1156	-6.17647	50	50	50	332	192	2.5	2	1.42857	1	4	2.03571	1	3	1.67857	1	5	2.5	1	3	0.994048	0.333333	1	0.645238	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.36842	2.84211	19.5789	9.15789	102	54	372	174	120	0.333333	0.117647	48	2.66667	6	12	6	20	7	3	0	5.1303	40	112.267	-3.77515	38	120	68.3333	74	314	-4.62753	32	32	32	159	132	2.11111	2	1.16667	1	4	1.83333	1	2	1.27778	1	5	2.11111	1	2	0.851852	0.333333	1	0.651852	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	5.2381	2.66667	18.7619	8.66667	110	56	394	182	155	0.45	0.0935673	53	2.65	8	22	8	22	8	3	0	3.29865	51.6667	157.178	-4.12112	38	146.667	74.5	85.5238	424.111	-5.27663	35	35	35	188	143	1.9	2	1.2	1	3	1.65	1	2	1.35	1	3	1.9	1	2	0.958333	0.333333	1	0.7	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
35	6.05714	3.31429	26.6286	13.8286	212	116	932	484	489	0.294118	0.0738636	109	3.20588	18	23	18	36	9	9	0	19.1426	163	811.733	-5.72112	103	408	176.167	199.41	2239.2	-6.44545	70	70	70	498	368	3.02941	3	1.35294	1	6	2.64706	1	3	1.44118	1	6	3.02941	1	2	0.697549	0.166667	1	0.545098	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.85714	2.78571	16.8571	11.2143	68	39	236	157	57	0.384615	0.136364	25	1.92308	7	10	7	15	7	1	0	2.63441	19	40.1333	-2.99917	29	65	39.6667	44.7619	113	-3.3866	20	20	20	88	70	2.23077	2	1.15385	1	4	2	1	2	1.23077	1	4	2.23077	1	2	0.775641	0.25	1	0.621795	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
26	5.15385	2.5	17.1538	7.19231	134	65	446	187	258	0.36	0.0652174	89	3.56	8	10	8	27	9	6	0	8.62083	86	323.989	-4.77786	87	225	107.667	119.641	817.2	-4.82742	45	45	45	272	212	3.48	3	1.68	1	6	3.16	1	3	1.76	1	7	3.48	1	2	0.682	0.333333	1	0.570476	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.53846	3.03846	21.5385	12.0385	144	79	560	313	253	0.36	0.0833333	63	2.52	9	27	9	27	8	7	3	9.97142	84.3333	322.689	-4.52769	64	225	95.3333	120.051	850.2	-5.5216	49	49	49	267	171	2.56	3	1.52	1	4	2.32	1	3	1.64	1	5	2.56	1	2	0.833333	0.25	1	0.656	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
7	4	2	12	5.14286	28	14	84	36	7	0.5	0.3	10	1.66667	2	8	5	8	4	0	0	0.571429	2.33333	2.78889	-1.39721	10	16	12	14	10.1333	-1.88484	8	8	8	21	17	1.66667	1	1	1	3	1.5	1	2	1.16667	1	3	1.66667	1	2	0.972222	0.333333	1	0.722222	0.333333	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
10	4.4	2.3	13.2	6.3	44	23	132	63	23	0.333333	0.178571	17	1.88889	2	6	6	11	5	0	0	0.675325	7.66667	11.9222	-2.22038	16	33	23	25.5333	35.9333	-2.83596	13	13	13	45	39	1.77778	1	1	1	3	1.66667	1	2	1.11111	1	3	1.77778	1	2	0.851852	0.333333	1	0.685185	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
14	5.42857	3.07143	22.4286	12.0714	76	43	314	169	53	0.384615	0.19697	26	2	6	15	6	9	6	0	0	4.47637	17.6667	39.1556	-2.82331	29	65	38.1667	47.0714	119.667	-3.29091	22	22	22	91	63	2.23077	2	1.23077	1	3	1.61538	1	3	1.61538	1	4	2.23077	1	3	1.19231	0.333333	1	0.641026	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	4.73684	2.21053	14.2105	5.68421	90	42	270	108	126	0.388889	0.0735294	47	2.61111	8	20	8	20	8	3	0	6.36162	42	117.911	-3.86787	39	120	58.1667	70.3509	294	-4.72402	29	29	29	153	105	2.16667	2	1.27778	1	3	1.83333	1	2	1.38889	1	4	2.16667	1	2	0.888889	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	4	2.57143	12	9.42857	28	18	84	66	7	0.166667	0.3	8	1.33333	4	8	4	8	4	0	0	0	2.33333	2.56667	-1.45644	11	16	13	13.9048	10.1333	-1.5707	8	8	8	21	19	1.83333	2	1.16667	1	3	1.83333	1	2	1.16667	1	3	1.83333	1	1	0.722222	0.333333	1	0.722222	0.333333	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
13	4.76923	2.76923	16.1538	11.0769	62	36	210	144	47	0.416667	0.145455	21	1.75	2	14	2	14	6	1	0	0.620635	15.6667	30.3111	-2.84561	30	56	34.5	39.2821	88.2	-2.76847	19	19	19	74	58	2.5	2	1.5	1	3	1.75	1	4	2.08333	1	4	2.5	1	3	1.30556	0.5	1	0.652778	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
39	6.15385	3.48718	26.8718	14.8205	240	136	1048	578	621	0.342105	0.0675676	127	3.34211	21	25	19	40	11	6	1	18.411	207	1145.68	-6.08606	117	506.667	194.833	247.932	3150.22	-6.94261	74	74	74	679	390	3.07895	3	1.65789	1	5	2.52632	1	4	1.78947	1	7	3.07895	1	2	0.815789	0.25	1	0.606015	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
33	5.27273	2.72727	18.4848	10.2424	174	90	610	338	441	0.40625	0.0516129	101	3.15625	13	22	13	34	9	11	0	9.1017	147	694.867	-5.57656	72	362.667	146.5	167.293	1726.82	-6.99474	61	61	61	382	294	2.25	2	1.46875	1	4	2.0625	1	3	1.59375	1	4	2.25	1	2	0.882812	0.25	1	0.716146	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.30769	2.57692	18.5385	7.65385	138	67	482	199	256	0.52	0.0724638	110	4.4	10	14	10	14	9	4	0	6.82788	85.3333	323.278	-4.74603	58	225	126.167	121.09	830.4	-5.79526	43	43	44	287	260	2.32	2	1.4	1	4	2	1	4	1.64	1	4	2.32	1	2	0.943333	0.25	1	0.676667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.2	2.66667	20.6667	10.1333	78	40	310	152	66	0.428571	0.153846	35	2.5	6	16	6	16	6	2	0	1.50676	22	50.5889	-3.09311	27	74.6667	45.5	50.8444	145.956	-3.94552	24	24	25	97	81	1.92857	2	1.21429	1	4	1.85714	1	2	1.28571	1	4	1.92857	1	2	0.839286	0.25	1	0.732143	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	5.33333	2.54545	18.4848	7.51515	176	84	610	248	440	0.4375	0.0537634	124	3.875	17	34	17	34	12	6	0	10.2724	146.667	699.356	-5.54603	74	362.667	139.333	184.263	1737.78	-6.92468	57	57	57	468	264	2.3125	2	1.40625	1	4	1.9375	1	3	1.625	1	5	2.3125	1	3	0.971354	0.25	1	0.692188	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.30435	2.6087	19.6522	8.78261	122	60	452	202	192	0.318182	0.0857143	73	3.31818	5	15	15	24	9	2	0	5.81747	64	217.4	-4.3406	65	176	91.5	102.348	567.2	-4.66074	37	37	41	239	179	2.95455	2	1.36364	1	6	2.86364	1	2	1.36364	1	6	2.95455	1	1	0.594697	0.2	1	0.582576	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
39	5.17949	2.41026	16.8718	6.66667	202	94	658	260	640	0.605263	0.039039	135	3.55263	9	40	9	40	12	12	2	12.5733	213.333	1174.34	-6.16695	113	506.667	166.5	213.162	2854.67	-7.36802	70	70	70	544	323	2.97368	3	1.94737	1	5	2.26316	1	4	2.34211	1	6	2.97368	1	3	1.15746	0.4	1	0.715351	0.333333	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
20	4.9	2.45	15.4	7.25	98	49	308	145	141	0.315789	0.0784314	43	2.26316	5	13	5	21	7	5	0	8.01141	47	137.856	-4.003	49	133	59.6667	75.6667	351.4	-4.48104	33	33	33	152	100	2.57895	2	1.36842	1	4	1.89474	1	3	1.73684	1	6	2.57895	1	3	1.07456	0.333333	1	0.626316	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	5	2.40909	16.3636	6.95455	110	53	360	153	176	0.333333	0.0736842	59	2.80952	1	14	14	23	9	3	0	5.79481	58.6667	189.722	-4.25924	51	161	74.3333	91.4848	478.4	-5.02918	35	35	35	207	137	2.42857	2	1.38095	1	5	2.33333	1	2	1.42857	1	5	2.42857	1	2	0.745238	0.25	1	0.657937	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.93333	2.66667	16.2667	8.53333	74	40	244	128	68	0.428571	0.128205	28	2	1	16	1	16	6	1	0	2.41362	22.6667	51.2111	-3.16742	34	74.6667	42	49.9556	142.044	-3.41214	22	22	22	101	73	2.42857	2	1.5	1	4	1.92857	1	3	1.78571	1	4	2.42857	1	3	1.09524	0.5	1	0.690476	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	5.33333	2.63333	18.3333	7.76667	160	79	550	233	355	0.344828	0.0608466	131	4.51724	12	18	12	31	11	4	0	12.9691	118.333	508.544	-5.24738	73	299.667	169.333	153.956	1295.8	-6.29678	50	50	50	395	369	2.51724	3	1.31034	1	5	2.17241	1	3	1.41379	1	6	2.51724	1	2	0.804023	0.333333	1	0.603448	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.75	3.3125	24.375	12.9375	92	53	390	207	74	0.266667	0.186813	35	2.33333	6	11	11	17	5	2	0	3.52236	24.6667	59	-3.21133	41	85	55.6667	57.7917	189.267	-3.19827	28	28	29	112	105	2.73333	2	1.26667	1	5	2.6	1	2	1.26667	1	5	2.73333	1	1	0.596667	0.2	1	0.578889	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
43	5.25581	2.51163	17.4419	7.39535	226	108	750	318	790	0.404762	0.0365854	153	3.64286	13	20	20	44	13	13	0	14.1721	263.333	1600.03	-6.58326	105	616	194.167	258.047	3879.33	-8.20432	78	78	78	707	380	2.5	2	1.59524	1	4	2.16667	1	3	1.78571	1	5	2.5	1	3	0.96627	0.25	1	0.701984	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
43	6.23256	3.39535	28.6047	14.9302	268	146	1230	642	769	0.380952	0.0621951	183	4.35714	16	18	18	44	11	12	0	20.5006	256.333	1556.42	-6.49743	118	616	257.5	267.504	4279.73	-7.61239	89	89	89	695	547	2.80952	2	1.33333	1	6	2.2619	1	4	1.64286	1	6	2.80952	1	3	0.95873	0.166667	1	0.571429	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5	2.35	16.6	6.65	100	47	332	133	140	0.421053	0.0849673	62	3.26316	8	10	10	21	9	2	0	7.62934	46.6667	141.5	-3.92309	38	133	65.8333	81.0833	355.133	-5.04113	31	31	31	182	117	2	2	1.15789	1	3	1.57895	1	3	1.42105	1	4	2	1	3	1.05263	0.333333	1	0.675439	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.21739	2.69565	17.8261	8.52174	120	62	410	196	193	0.409091	0.0809524	79	3.59091	9	24	13	24	10	0	0	7.06486	64.3333	219.144	-4.34581	63	176	100.167	105.507	562.133	-4.76605	35	35	35	253	205	2.86364	2	1.81818	1	5	2.5	1	3	2.09091	1	5	2.86364	1	3	1.01061	0.4	1	0.7	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
17	5.29412	3.17647	20.9412	15.0588	90	54	356	256	91	0.5	0.133333	28	1.75	5	10	5	18	5	4	0	1.73291	30.3333	73.2778	-3.54351	38	96	52.6667	60.3137	219.4	-3.9157	30	30	30	110	89	2.375	3	1.5625	1	3	1.8125	1	3	1.9375	1	4	2.375	1	3	1.1875	0.333333	1	0.723958	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	6	3.35	27.7	14.75	120	67	554	295	130	0.421053	0.150327	51	2.68421	16	21	16	21	6	3	0	5.01792	43.3333	127.789	-3.83332	69	133	76.6667	82.7333	392.467	-3.23057	37	37	40	172	144	3.63158	2	1.47368	1	6	3.10526	1	5	1.84211	1	6	3.63158	1	1.66667	0.698246	0.166667	1	0.52193	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
