n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
14	4.57143	2.35714	13.8571	7.35714	64	33	194	103	59	0.0769231	0.106061	32	2.46154	7	15	6	7	6	2	0	3.60541	19.6667	42.6444	-3.01162	30	65	39.5	43.5952	109.667	-3.34219	20	20	20	82	69	2.30769	2	1.38462	1	4	2.23077	1	2	1.38462	1	4	2.30769	1	1	0.724359	0.25	1	0.698718	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.53333	2.26667	13.4667	6.93333	68	34	202	104	71	0.214286	0.0897436	30	2.14286	6	16	6	16	6	3	0	0.5625	23.6667	52.6222	-3.26251	26	74.6667	41.3333	47.7778	136.178	-4.17041	22	22	22	91	72	1.85714	2	1.35714	1	3	1.71429	1	2	1.42857	1	3	1.85714	1	2	0.928571	0.333333	1	0.797619	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.28571	2.07143	11.7143	6.07143	60	29	164	85	61	0.153846	0.0757576	29	2.23077	7	12	7	12	7	2	0	0.657005	20.3333	42.5222	-3.11818	29	65	37.3333	42.7619	106.333	-3.49114	19	19	19	82	65	2.23077	3	1.69231	1	3	2.15385	1	3	1.69231	1	3	2.23077	1	1	0.833333	0.333333	1	0.807692	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	4.47619	1.80952	12.1905	3.80952	94	38	256	80	163	0.15	0.0467836	64	3.2	20	22	10	22	10	3	0	4.32429	54.3333	168.289	-4.18831	62	146.667	64.3333	83.746	390.867	-4.28251	30	30	30	191	113	3.1	4	1.95	1	5	2.55	1	4	2.05	1	6	3.1	1	2	0.908333	0.5	1	0.721667	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.42857	2.07143	12.5714	5.21429	62	29	176	73	60	0.230769	0.0909091	26	2	9	13	9	13	5	4	0	1.30338	20	41.5444	-3.10294	36	65	33.5	41.6905	108	-2.79053	22	22	22	71	51	2.76923	3	1.76923	1	4	2.53846	1	3	1.84615	1	5	2.76923	1	2	0.839744	0.333333	1	0.69359	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	4.25	2.375	13	6.875	34	19	104	55	11	0	0.266667	11	1.57143	7	9	5	7	4	0	0	0.583333	3.66667	4.78889	-1.67554	16	21	15.6667	17.6667	16.6	-1.2272	10	10	10	28	24	2.28571	2	1.42857	1	4	2.28571	1	2	1.42857	1	4	2.28571	1	1	0.714286	0.333333	1	0.714286	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
10	3.8	1.7	9	3.9	38	17	90	39	26	0.111111	0.0714286	20	2.22222	6	11	6	9	6	1	0	1.99587	8.66667	13.8111	-2.33205	24	33	21.1667	24.5	33.7333	-1.54958	12	12	12	43	33	2.66667	3	1.77778	1	4	2.33333	1	3	1.88889	1	5	2.66667	1	1.5	0.861111	0.333333	1	0.724074	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
33	5.27273	2.60606	17.9394	8.06061	174	86	592	266	441	0.3125	0.0516129	78	2.4375	18	25	18	34	7	14	0	14.6046	147	682.122	-5.62842	93	362.667	116	156.566	1726.82	-6.48938	64	64	64	350	199	2.90625	3	1.53125	1	5	2.625	1	3	1.6875	1	6	2.90625	1	3	0.819792	0.25	1	0.594792	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	6.71429	4.64286	36.1429	24.9286	94	65	506	349	44	0.230769	0.333333	21	1.61538	6	15	6	12	4	0	0	7.07641	14.6667	34.6889	-2.49021	41	65	45	50.5238	134.667	-2.06815	27	27	27	91	77	3.15385	2	1.15385	1	6	3.07692	1	2	1.15385	1	6	3.15385	1	1	0.502564	0.166667	1	0.494872	0.166667	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
19	4.94737	2.31579	16.4211	6.63158	94	44	312	126	124	0.277778	0.0882353	55	3.05556	17	20	17	20	8	2	0	1.22347	41.3333	114.978	-3.85473	58	120	65.8333	72.2807	300.667	-3.5756	29	29	33	157	123	3.22222	3	2.22222	1	5	2.88889	1	4	2.5	1	5	3.22222	1	2	0.948148	0.4	1	0.741667	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	3.8	1.5	9	2.7	38	15	90	27	26	0.222222	0.0714286	22	2.44444	8	11	8	11	6	1	0	0.333333	8.66667	13.7444	-2.3377	22	33	21.1667	24.2333	33.7333	-1.89393	12	12	12	42	34	2.44444	3	2	1	3	2.22222	1	4	2.22222	1	4	2.44444	1	2	1.05556	0.5	1	0.824074	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
9	3.55556	1.33333	7.77778	2.22222	32	12	70	20	20	0.125	0.047619	23	2.875	6	7	6	10	7	0	0	0.2	6.66667	9.85556	-2.12358	15	26.6667	18.8333	20.7407	23.1111	-2.42681	9	9	9	36	30	1.875	2	1.625	1	2	1.75	1	3	1.75	1	3	1.875	1	1.5	1	0.5	1	0.895833	0.5	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
21	4.7619	2.09524	14.4762	5.2381	100	44	304	110	160	0.25	0.0643275	62	3.1	11	19	11	22	7	6	0	4.6602	53.3333	160.944	-4.20398	62	146.667	70.6667	79.6508	403.333	-4.2158	34	34	35	160	130	3.1	3	2.2	1	5	2.85	1	4	2.3	1	5	3.1	1	1.5	0.859167	0.5	1	0.760833	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4.66667	3.11111	17.1111	14.2222	42	28	154	128	15	0.375	0.285714	12	1.5	4	6	4	10	5	0	0	0.875598	5	7.23333	-1.85909	15	26.6667	20.6667	22	25.8889	-2.29293	12	12	12	36	33	1.875	2	1.125	1	3	1.75	1	2	1.25	1	3	1.875	1	2	0.875	0.333333	1	0.6875	0.333333	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
10	4.4	2.3	13.2	6.3	44	23	132	63	23	0.111111	0.178571	17	1.88889	3	9	9	11	5	0	0	2.05	7.66667	11.9222	-2.22038	22	33	23	25.5333	35.9333	-1.83503	13	13	13	45	39	2.44444	2	1.33333	1	4	2.44444	1	2	1.33333	1	4	2.44444	1	1	0.638889	0.25	1	0.638889	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
14	5.28571	3.07143	19.8571	11.2143	74	43	278	157	54	0.153846	0.181818	23	1.76923	5	13	13	15	5	1	0	1.50963	18	39	-2.88231	37	65	37.6667	45.619	118	-2.57761	22	22	22	86	61	2.84615	2	1.61538	1	5	2.69231	1	2	1.61538	1	5	2.84615	1	1	0.691026	0.25	1	0.652564	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	4.6	1.95	13.3	4.55	92	39	266	91	144	0.210526	0.0588235	64	3.36842	8	17	8	21	7	6	0	4.01867	48	140.489	-4.04968	76	133	68.1667	73.6167	340.2	-3.09035	32	32	32	144	127	4	4	2.63158	1	7	3.42105	1	4	2.68421	1	8	4	1	2	0.887093	0.5	1	0.732707	0.428571	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	4.84211	2.21053	15.7895	6.31579	92	42	300	120	125	0.166667	0.0808824	57	3.16667	10	11	10	20	9	2	0	5.90903	41.6667	119.467	-3.81211	39	120	58.1667	72.9474	297.333	-4.69746	28	28	28	160	100	2.16667	2	1.44444	1	4	2	1	3	1.5	1	4	2.16667	1	1.5	0.814815	0.333333	1	0.740741	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.68421	3.26316	25.8947	15.4737	108	62	492	294	117	0.0555556	0.139706	41	2.27778	8	14	14	20	7	3	0	1.99416	39	110.1	-3.71682	64	120	66.8333	75.5088	324	-3.11111	33	33	33	158	124	3.55556	3	1.77778	1	7	3.5	1	3	1.77778	1	7	3.55556	1	1	0.585317	0.25	1	0.576058	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
32	5.5	3.03125	22.375	14.6562	176	97	716	469	408	0.193548	0.062069	82	2.64516	21	33	21	33	10	10	0	12.6824	136	624.033	-5.44421	107	341	131.167	161.656	1608.2	-5.83507	62	62	62	373	238	3.45161	4	1.80645	1	5	3.19355	1	4	1.90323	1	6	3.45161	1	2	0.686022	0.2	1	0.572581	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	5.18182	2.59091	18.2727	8.31818	114	57	402	183	174	0.142857	0.0842105	53	2.52381	10	21	21	23	7	4	0	6.56619	58	185.411	-4.25951	79	161	72.6667	89.7879	487.6	-3.71349	37	37	37	199	132	3.7619	4	1.95238	1	7	3.66667	1	4	2	1	7	3.7619	1	1	0.639002	0.2	1	0.623129	0.2	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
13	4.30769	2	12	5.07692	56	26	156	66	50	0.166667	0.0909091	28	2.33333	10	14	10	14	6	2	0	1	16.6667	32.4111	-2.92753	32	56	34.3333	37.7436	84	-2.61861	18	18	18	70	61	2.66667	3	2.08333	1	4	2.58333	1	3	2.08333	1	4	2.66667	1	1	0.847222	0.5	1	0.826389	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.66667	2.26667	14.2667	6.13333	70	34	214	92	70	0.285714	0.102564	34	2.42857	12	13	12	16	7	1	0	3.89727	23.3333	52.2444	-3.22817	40	74.6667	43.3333	49.1556	138.133	-2.9496	21	21	21	100	79	2.85714	3	1.85714	1	4	2.28571	1	4	2.28571	1	6	2.85714	1	2	1.08929	0.5	1	0.727381	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.1	2.65	17.5	8.75	102	53	350	175	139	0.105263	0.0915033	62	3.26316	8	21	8	16	8	2	1	5.87244	46.3333	138.067	-3.8581	86	133	78.1667	80.8167	358.867	-2.48103	31	31	31	182	154	4.52632	5	2.47368	1	7	4.05263	1	5	2.52632	1	8	4.52632	1	1	0.652506	0.25	1	0.592982	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
15	4.53333	2	13.4667	4.93333	68	30	202	74	71	0.214286	0.0897436	41	2.92857	5	13	13	16	7	3	0	5.35953	23.6667	52.6222	-3.26251	57	74.6667	45.5	47.7778	136.178	-1.51392	22	22	23	91	83	4.07143	3	2.21429	1	6	3.28571	1	4	2.35714	1	7	4.07143	1	1.5	0.791667	0.4	1	0.607993	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.8	2.4	15.8667	7.33333	72	36	238	110	69	0.214286	0.115385	41	2.92857	8	13	8	16	7	2	0	1.00275	23	52.9111	-3.16195	48	74.6667	47.8333	49.4222	140.089	-2.25303	23	23	23	99	89	3.42857	3	2	1	4	3.14286	1	4	2.28571	1	5	3.42857	1	1.33333	0.744048	0.333333	1	0.605952	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.8	2.66667	15.8667	10.1333	72	40	238	152	69	0.142857	0.115385	27	1.92857	13	16	13	16	6	2	0	2.29224	23	51.2222	-3.21365	37	74.6667	42.5	48.8	140.089	-3.1824	23	23	23	96	74	2.64286	3	1.71429	1	4	2.57143	1	3	1.78571	1	4	2.64286	1	1	0.761905	0.25	1	0.72619	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	4.25	2.125	13	5.375	34	17	104	43	11	0.142857	0.266667	14	2	5	9	5	9	4	0	0	0.954545	3.66667	4.66667	-1.69734	18	21	16.8333	17.625	16.6	-0.736321	10	10	10	28	28	2.57143	3	2	1	4	2.42857	1	3	2	1	4	2.57143	1	1	0.845238	0.5	1	0.797619	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
7	3.42857	1.71429	7.71429	4.28571	24	12	54	30	9	0.166667	0.1	12	2	1	4	4	8	5	0	0	0.571429	3	3.54444	-1.59348	15	16	13	13.4286	9.6	-0.322749	7	7	7	21	21	2.5	3	1.66667	1	3	2.16667	1	3	1.83333	1	4	2.5	1	1.5	0.888889	0.333333	1	0.708333	0.333333	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
9	3.55556	1.33333	7.77778	2.22222	32	12	70	20	20	0	0.047619	20	2.5	7	8	7	10	7	0	0	0.307692	6.66667	9.85556	-2.12358	14	26.6667	17.3333	20.7407	23.1111	-2.63483	9	9	9	36	26	1.75	2	1.5	1	3	1.75	1	2	1.5	1	3	1.75	1	1	0.895833	0.5	1	0.895833	0.5	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
14	4.42857	2.21429	12.5714	6.5	62	31	176	91	60	0.153846	0.0909091	37	2.84615	10	15	10	11	8	0	0	2.94253	20	43.5	-3.03239	42	65	41.3333	45.0476	108	-2.21318	18	18	18	91	75	3.23077	4	2	1	5	2.92308	1	4	2.07692	1	6	3.23077	1	1	0.742308	0.333333	1	0.674359	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
8	3.75	1.875	9.25	4.625	30	15	74	37	13	0	0.133333	12	1.71429	6	7	6	7	5	0	0	1	4.33333	5.42222	-1.86094	18	21	15.1667	16.9583	15.8	-0.754732	9	9	9	28	24	2.57143	3	1.57143	1	4	2.57143	1	3	1.57143	1	4	2.57143	1	1	0.678571	0.333333	1	0.678571	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
15	4.8	2.53333	15.4667	8.13333	72	38	232	122	69	0.142857	0.115385	30	2.14286	13	16	13	16	6	2	0	1.5137	23	50.9	-3.22381	53	74.6667	44	48.8889	140.089	-1.83059	22	22	22	97	80	3.78571	3	1.71429	1	6	3.64286	1	3	1.85714	1	6	3.78571	1	2	0.62381	0.25	1	0.491667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
28	4.78571	2.10714	14.1429	5.25	134	59	396	147	311	0.148148	0.0430769	106	3.92593	26	29	27	29	14	3	0	10.7025	103.667	422.489	-5.04349	91	261	108.5	141.036	987.933	-5.4086	41	41	41	357	201	3.37037	4	2.07407	1	5	3.18519	1	4	2.22222	1	6	3.37037	1	1.5	0.723457	0.333333	1	0.639506	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.5	2.875	22.9167	11.9583	132	69	550	287	210	0.173913	0.0909091	56	2.43478	23	25	21	23	8	7	0	3.53404	70	244.444	-4.47722	73	191.667	78.1667	104.347	660.556	-4.61715	45	45	45	216	132	3.17391	3	1.82609	1	7	3	1	3	1.91304	1	7	3.17391	1	2	0.773292	0.285714	1	0.672567	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.15385	2.57692	17.3846	8.11538	134	67	452	211	258	0.32	0.0652174	98	3.92	19	27	19	27	10	3	0	10.6762	86	323.733	-4.77975	139	225	124.833	121.526	817.2	-3.00839	41	41	41	300	263	5.56	4	2.44	1	7	4.4	1	6	2.76	1	9	5.56	1	1.2	0.664	0.333333	1	0.509254	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.36364	2.18182	12.7273	5.81818	48	24	140	64	31	0.3	0.138889	23	2.3	7	8	8	12	5	2	0	0.47619	10.3333	17.9667	-2.43785	24	40	27.5	29.0303	49.0667	-2.28416	16	16	16	49	47	2.4	3	1.9	1	3	2.1	1	4	2.2	1	4	2.4	1	2	1.06667	0.5	1	0.833333	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
25	4.56	1.84	12.72	4.08	114	46	318	102	243	0.125	0.0395257	92	3.83333	22	23	22	26	13	5	0	5.32372	81	297.444	-4.69658	72	208	86.6667	111.253	678.6	-5.22074	37	37	37	255	155	3	4	2.58333	1	5	2.875	1	5	2.66667	1	5	3	1	1.33333	0.93125	0.5	1	0.874306	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.625	2.0625	14.625	5.8125	74	33	234	93	83	0.2	0.0879121	42	2.8	7	17	13	17	8	3	0	2.22733	27.6667	67.1667	-3.37583	40	85	46.1667	54.5208	168.867	-3.4629	24	24	24	108	81	2.66667	3	1.93333	1	4	2.46667	1	3	2	1	5	2.66667	1	1.5	0.861111	0.5	1	0.773333	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	5.27273	2.68182	19.9091	9.68182	116	59	438	213	173	0.190476	0.0894737	53	2.52381	20	23	20	23	8	4	0	2.97452	57.6667	187.067	-4.21625	73	161	71	89.9091	492.2	-3.96654	36	36	36	201	125	3.47619	3	2.14286	1	6	3.28571	1	4	2.19048	1	6	3.47619	1	1	0.719048	0.333333	1	0.672222	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.15385	2	11.0769	6	54	26	144	78	51	0.166667	0.0727273	24	2	12	14	12	14	6	3	0	1.31729	17	33.6444	-2.93084	31	56	30.6667	36.9744	82.6	-2.75074	18	18	18	66	46	2.58333	2	1.41667	1	4	2.41667	1	3	1.58333	1	5	2.58333	1	2	0.805556	0.25	1	0.651389	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
16	4.375	1.8125	12	3.9375	70	29	192	63	85	0.266667	0.0659341	41	2.73333	15	17	15	17	8	3	0	1.1274	28.3333	68.7222	-3.41782	42	85	42.6667	53.125	164.333	-3.35433	23	23	23	105	72	2.8	2	1.46667	1	4	2.6	1	3	1.6	1	5	2.8	1	2	0.761111	0.25	1	0.621111	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	3.14286	1.14286	6	1.71429	22	8	42	12	10	0.166667	0	13	2.16667	3	8	3	8	6	0	0	0.75	3.33333	3.85556	-1.6976	9	16	11.5	13.1429	9.33333	-2.29129	6	6	6	21	17	1.5	2	1.16667	1	2	1.33333	1	2	1.33333	1	2	1.5	1	2	1.08333	0.5	1	0.833333	0.5	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0
21	4.7619	2.19048	14.4762	5.80952	100	46	304	122	160	0.15	0.0643275	91	4.55	4	14	4	22	11	1	0	5.34966	53.3333	166.5	-4.13325	77	146.667	91.1667	87.6508	403.333	-3.46891	29	29	29	203	183	3.85	5	2.7	1	5	3.15	1	6	2.9	1	7	3.85	1	1.5	0.921667	0.333333	1	0.735119	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.14286	3.07143	18.5714	12.0714	72	43	260	169	55	0.153846	0.166667	23	1.76923	5	12	12	15	5	1	0	2.0913	18.3333	38.5444	-2.95298	29	65	40	45.381	116.333	-3.33772	22	22	22	88	70	2.23077	2	1.23077	1	4	2.15385	1	2	1.23077	1	4	2.23077	1	1	0.673077	0.25	1	0.660256	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	5.2	2.63333	18.7333	9.96667	156	79	562	299	357	0.172414	0.0555556	94	3.24138	13	31	13	28	14	5	0	4.68128	119	512.333	-5.2574	66	299.667	126.833	154.456	1277.89	-6.53657	49	49	49	387	249	2.27586	3	1.51724	1	5	2.10345	1	3	1.55172	1	5	2.27586	1	2	0.850575	0.333333	1	0.766667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
28	4.71429	2.03571	13.9286	5.25	132	57	390	147	312	0.148148	0.04	102	3.77778	24	25	24	29	11	9	0	7.55478	104	417.844	-5.08775	91	261	109.167	123.536	980.2	-5.4299	48	48	48	288	204	3.37037	4	2.40741	1	5	3.18519	1	4	2.48148	1	6	3.37037	1	2	0.85679	0.333333	1	0.76358	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.5	2.0625	12.75	5.0625	72	33	204	81	84	0.266667	0.0769231	45	3	11	12	11	12	7	3	0	2.10594	28	67.5889	-3.40581	47	85	49	52.9583	166.6	-2.94406	24	24	24	103	89	3.13333	4	2.33333	1	4	2.66667	1	5	2.73333	1	6	3.13333	1	1.66667	1.01667	0.333333	1	0.773333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.07143	14.7143	5.21429	66	29	206	73	58	0.0769231	0.121212	46	3.53846	5	15	10	15	6	1	1	3.0578	19.3333	42.0333	-2.82777	25	65	45.5	44.5	111.333	-3.79094	20	20	20	87	85	1.92308	3	1.38462	1	4	1.84615	1	3	1.46154	1	4	1.92308	1	2	0.897436	0.5	1	0.782051	0.5	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
13	5.69231	3.23077	24.9231	12.9231	74	42	324	168	41	0.0833333	0.254545	27	2.25	11	14	11	14	4	1	0	1.61642	13.6667	27.2333	-2.61886	50	56	39.5	41.7949	96.6	-0.610468	22	22	23	75	70	4.16667	3	2.25	1	7	4.08333	1	3	2.25	1	7	4.16667	1	1	0.619048	0.333333	1	0.606548	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.66667	2.25	14.8333	5.91667	56	27	178	71	38	0.0909091	0.155556	28	2.54545	9	10	9	10	5	1	1	2.22867	12.6667	22.9667	-2.43443	37	47.6667	33.1667	34.4722	67.3111	-1.30013	17	17	17	64	60	3.36364	3	2.36364	1	6	3.27273	1	3	2.45455	1	6	3.36364	1	1.5	0.827273	0.5	1	0.751515	0.5	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
