n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
12	4.33333	2.25	12.3333	6.91667	52	27	148	83	40	0.545455	0.111111	33	3	5	6	5	6	7	0	0	1.29497	13.3333	25.7889	-2.62556	17	47.6667	35.6667	34.8333	65	-3.80373	15	15	15	66	66	1.54545	1	1	1	3	1.45455	1	2	1.09091	1	3	1.54545	1	2	0.893939	0.333333	1	0.757576	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
27	5.25926	2.51852	18.1481	7.40741	142	68	490	200	280	0.692308	0.0666667	87	3.34615	1	16	1	28	9	7	0	3.43458	93.3333	360.633	-4.91478	80	242.667	107.833	123.012	928.667	-5.33788	47	47	55	289	203	3.07692	3	1.92308	1	4	2.07692	1	5	2.84615	1	5	3.07692	1	4	1.50962	0.666667	1	0.678846	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	5.75	4.625	28.75	27.125	46	37	230	217	5	0.285714	0.666667	8	1.14286	4	7	4	9	3	0	0	0	1.66667	2.22222	-1.11803	15	21	19.1667	19.5417	19	-1.37649	13	13	13	28	28	2.14286	1	1	1	4	2	1	2	1.14286	1	4	2.14286	1	2	0.797619	0.25	1	0.583333	0.25	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0
12	4.83333	2.58333	16.8333	8.41667	58	31	202	101	37	0.545455	0.177778	25	2.27273	7	13	0	7	6	0	0	1.46823	12.3333	24.9667	-2.46831	22	47.6667	30	35.9444	68.4667	-3.10191	17	17	17	66	48	2	2	1.36364	1	3	1.63636	1	3	1.54545	1	4	2	1	2	1.01515	0.5	1	0.757576	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
12	4.5	2.25	13.3333	5.91667	54	27	160	71	39	0.636364	0.133333	21	1.90909	2	8	2	13	5	1	0	1.22297	13	24.4111	-2.63117	20	47.6667	27.3333	33.8889	66.1556	-3.40153	17	17	17	62	42	1.81818	2	1.27273	1	2	1.45455	1	3	1.54545	1	3	1.81818	1	2	1.13636	0.5	1	0.757576	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	4.6	1.95	13.3	4.55	92	39	266	91	144	0.631579	0.0588235	63	3.31579	9	21	9	10	8	4	0	3.33669	48	140.933	-4.04329	40	133	66.6667	75.1667	340.2	-5.04215	30	30	32	160	123	2.10526	2	1.36842	1	3	1.78947	1	2	1.52632	1	4	2.10526	1	2	0.991228	0.333333	1	0.710526	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	4.6	2.05	13	4.85	92	41	260	97	144	0.736842	0.0588235	51	2.68421	0	21	0	21	8	4	0	2.9505	48	140.8	-4.0452	43	133	59.3333	75.4667	340.2	-4.8795	31	31	31	160	103	2.26316	3	1.57895	1	3	1.73684	1	4	2.05263	1	4	2.26316	1	3	1.25439	0.5	1	0.741228	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.6	2.3	16.2	7.5	46	23	162	75	22	0.333333	0.214286	20	2.22222	3	9	9	11	5	1	0	0.791667	7.33333	11.2556	-2.18584	30	33	24.5	25.7	36.6667	-0.495434	14	14	14	43	42	3.33333	2	1.33333	1	5	3	1	2	1.33333	1	5	3.33333	1	1	0.55	0.2	1	0.509259	0.2	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
30	5.4	2.9	19.9333	11.5667	162	87	598	347	354	0.482759	0.0634921	71	2.44828	26	31	15	31	10	8	0	6.97904	118	499.644	-5.279	89	299.667	116.333	144.689	1304.76	-5.83218	54	54	54	341	215	3.06897	3	1.68966	1	5	2.51724	1	3	1.89655	1	7	3.06897	1	2	0.882184	0.25	1	0.633744	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.66667	2.27778	13.8889	6.61111	84	41	250	119	111	0.764706	0.075	38	2.23529	5	10	5	10	7	4	0	1.81962	37	97.2	-3.75291	32	107.667	52.5	63.5	246.156	-4.82281	28	28	28	127	92	1.88235	2	1.29412	1	2	1.47059	1	3	1.70588	1	3	1.88235	1	3	1.26471	0.5	1	0.745098	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.8	2.4	15.8667	7.33333	72	36	238	110	69	0.357143	0.115385	36	2.57143	8	10	8	16	7	1	0	1.51001	23	52.0667	-3.18748	26	74.6667	46.6667	49.9111	140.089	-4.11178	22	22	22	101	88	1.85714	2	1.07143	1	4	1.85714	1	2	1.07143	1	4	1.85714	1	1	0.720238	0.25	1	0.720238	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.35714	14.7143	6.5	66	33	206	91	58	0.615385	0.121212	31	2.38462	4	5	5	15	7	0	0	1.71313	19.3333	41.1444	-3.01405	23	65	40	45.0476	111.333	-3.98049	19	19	19	91	73	1.76923	2	1.07692	1	3	1.46154	1	3	1.38462	1	3	1.76923	1	3	1.14103	0.333333	1	0.705128	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
23	6.17391	3.56522	29.8261	16.8696	142	82	686	388	182	0.409091	0.133333	57	2.59091	13	18	13	24	7	3	0	9.25557	60.6667	204.333	-4.24405	64	176	94.8333	104.667	617.867	-4.50579	43	43	43	235	187	2.90909	2	1.27273	1	6	2.68182	1	2	1.31818	1	6	2.90909	1	2	0.677273	0.166667	1	0.577273	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.52941	3.41176	22.7059	16.1176	94	58	386	274	89	0.375	0.152381	34	2.125	7	11	7	18	7	1	0	5.99471	29.6667	78.1778	-3.35527	41	96	58.3333	64.1961	224.6	-3.66993	27	27	27	133	109	2.5625	2	1.1875	1	4	2.3125	1	2	1.25	1	5	2.5625	1	2	0.697917	0.25	1	0.566667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	4.72727	2.13636	14.7273	6.13636	104	47	324	135	179	0.666667	0.0578947	68	3.2381	6	12	12	23	9	6	0	4.77438	59.6667	191.656	-4.30994	52	161	77.8333	88.3485	464.6	-5.05693	36	36	37	187	144	2.47619	2	1.38095	1	4	2.09524	1	3	1.57143	1	5	2.47619	1	2	0.920635	0.333333	1	0.638095	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.93333	2.53333	17.0667	8.13333	74	38	256	122	68	0.428571	0.128205	33	2.35714	4	8	8	16	7	1	0	2.89423	22.6667	51.1333	-3.16983	26	74.6667	43.8333	49.9556	142.044	-4.08338	22	22	22	100	79	1.85714	2	1.07143	1	3	1.64286	1	2	1.21429	1	3	1.85714	1	2	0.904762	0.333333	1	0.666667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
5	2.8	1.2	5.2	2	14	6	26	10	3	0.75	0	6	1.5	2	6	2	6	4	0	0	0	1	0.833333	-1.09545	5	8	6.33333	7.2	2.6	-1.86052	4	4	4	10	8	1.25	1	1	1	1	1	1	2	1.25	1	2	1.25	1	2	1.25	1	1	0.875	0.5	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0
8	3.75	1.875	9.25	4.625	30	15	74	37	13	0.571429	0.133333	12	1.71429	2	5	2	5	5	0	0	0.454545	4.33333	5.42222	-1.86094	11	21	15.1667	16.9583	15.8	-2.51577	9	9	9	28	24	1.57143	1	1	1	2	1.28571	1	2	1.28571	1	2	1.57143	1	2	1.14286	0.5	1	0.714286	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
13	4.92308	2.61538	17.0769	8.30769	64	34	222	108	46	0.583333	0.163636	24	2	6	14	6	14	6	0	0	4.92751	15.3333	31.2444	-2.74315	29	56	33	40.5128	89.6	-2.8524	19	19	19	78	54	2.41667	2	1.25	1	3	1.5	1	3	2	1	5	2.41667	1	3	1.5	0.5	1	0.602778	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
16	4.75	2.3125	15.375	6.9375	76	37	246	111	82	0.6	0.0989011	44	2.93333	7	17	7	17	8	1	0	3.17415	27.3333	66.4111	-3.35407	28	85	50.5	55.4792	171.133	-4.3572	23	23	23	115	93	1.86667	2	1.26667	1	2	1.53333	1	3	1.46667	1	3	1.86667	1	3	1.06667	0.5	1	0.744444	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	4	2.57143	12	9.42857	28	18	84	66	7	0.333333	0.3	8	1.33333	4	8	4	8	4	0	0	0	2.33333	2.56667	-1.45644	12	16	13	13.9048	10.1333	-1.25656	8	8	8	21	19	2	2	1.16667	1	3	1.83333	1	2	1.16667	1	3	2	1	1	0.722222	0.333333	1	0.666667	0.333333	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
18	5.88889	3.61111	25.5556	15.9444	106	65	460	287	100	0.647059	0.166667	42	2.47059	5	11	5	19	7	0	1	4.91556	33.3333	94.0889	-3.33335	37	107.667	70.8333	72.537	278.667	-4.23323	30	30	30	153	141	2.17647	2	1.35294	1	3	1.64706	1	5	1.82353	1	5	2.17647	1	2.5	1.16667	0.333333	1	0.709804	0.333333	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
30	5.93333	3.43333	24.9333	14.9667	178	103	748	449	346	0.517241	0.0846561	79	2.72414	17	21	17	31	9	3	0	8.15246	115.333	500.789	-5.1538	82	299.667	133.667	161.289	1376.4	-5.86705	53	53	53	403	266	2.82759	3	1.51724	1	4	2.31034	1	5	1.86207	1	6	2.82759	1	2	0.913793	0.25	1	0.606322	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	4.91667	2.29167	15.6667	6.45833	118	55	376	155	217	0.521739	0.0606061	59	2.56522	9	17	9	25	9	6	0	7.21024	72.3333	251.167	-4.56412	52	191.667	74.3333	100.944	621.667	-5.60162	40	40	40	232	124	2.26087	2	1.3913	1	3	2	1	3	1.52174	1	4	2.26087	1	2	0.876812	0.333333	1	0.681159	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	6.07692	3.57692	27.0769	15.9615	158	93	704	415	246	0.64	0.108696	72	2.88	6	10	11	27	9	5	0	8.31282	82	315.467	-4.61676	60	225	115.167	126.449	896.4	-5.51103	49	49	49	284	229	2.4	2	1.28	1	3	1.6	1	5	1.96	1	5	2.4	1	5	1.51333	0.333333	1	0.618	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.21429	15.5714	6.5	66	31	218	91	58	0.538462	0.121212	36	2.76923	4	5	4	15	7	1	0	2.89712	19.3333	41.1778	-3.01283	28	65	41.8333	44.4048	111.333	-3.50662	20	20	22	87	76	2.15385	3	1.38462	1	4	2	1	3	1.46154	1	5	2.15385	1	2	0.865385	0.333333	1	0.738462	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	4.95238	2.28571	15.9048	6.09524	104	48	334	128	158	0.6	0.0760234	56	2.8	8	12	12	22	9	2	0	4.9784	52.6667	162.911	-4.1263	43	146.667	65	86	411.644	-5.1095	31	31	31	198	114	2.15	2	1.35	1	3	1.75	1	3	1.6	1	4	2.15	1	3	1.06667	0.333333	1	0.7	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.33333	2.61111	20.8889	9.61111	96	47	376	173	105	0.529412	0.125	75	4.41176	5	13	13	19	7	3	0	2.59036	35	95.0667	-3.58966	47	107.667	72	68.2963	263.889	-3.73456	30	30	30	141	135	2.76471	2	1.29412	1	5	2.58824	1	3	1.35294	1	5	2.76471	1	1	0.652941	0.2	1	0.616667	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.24138	2.48276	18.6897	8	152	72	542	232	330	0.607143	0.0598291	100	3.57143	2	10	10	30	11	7	0	6.36921	110	459.744	-5.1302	74	280	121.333	141.816	1156	-6.05882	50	50	50	330	238	2.64286	3	1.75	1	3	1.96429	1	4	2.21429	1	5	2.64286	1	3	1.20833	0.5	1	0.720833	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.71429	2.5	14.7143	7.78571	66	35	206	109	58	0.538462	0.121212	24	1.84615	0	4	4	15	5	3	0	2.13323	19.3333	41.2111	-3.01162	31	65	34.8333	42.881	111.333	-3.2223	22	22	22	76	52	2.38462	2	1.38462	1	4	1.84615	1	3	1.76923	1	4	2.38462	1	3	1.19872	0.25	1	0.647436	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.88889	2.38889	16.2222	7.27778	88	43	292	131	109	0.529412	0.0916667	51	3	12	14	12	19	7	3	0	2.2824	36.3333	94.6111	-3.73537	37	107.667	66	64.8889	252.067	-4.45099	28	28	28	134	130	2.17647	2	1.23529	1	4	1.94118	1	2	1.35294	1	5	2.17647	1	2	0.867647	0.25	1	0.67549	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.28571	1.92857	11.7143	4.78571	60	27	164	67	61	0.692308	0.0757576	31	2.38462	8	15	2	15	8	1	0	1.98319	20.3333	43.5111	-3.08254	23	65	34.6667	43.2381	106.333	-4.073	18	18	18	86	56	1.76923	2	1.30769	1	2	1.46154	1	3	1.53846	1	3	1.76923	1	2	1.11538	0.5	1	0.794872	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5	2.34615	16.2308	6.73077	130	61	422	175	260	0.6	0.057971	114	4.56	15	27	11	27	10	4	0	6.98627	86.6667	325.6	-4.80297	52	225	136.833	120.603	804	-6.10124	41	41	41	294	294	2.08	3	1.32	1	3	1.6	1	3	1.6	1	5	2.08	1	3	1.14667	0.5	1	0.704	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.16667	1.91667	10.8333	4.41667	50	23	130	53	41	0.545455	0.0888889	24	2.18182	1	7	1	7	7	0	0	0.243243	13.6667	25.0889	-2.72849	18	47.6667	28.5	33.9167	63.8444	-3.71285	15	15	15	66	48	1.63636	2	1.27273	1	2	1.45455	1	2	1.36364	1	3	1.63636	1	2	1	0.5	1	0.833333	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
36	5.27778	2.52778	17.9444	7.47222	190	91	646	269	535	0.514286	0.0463458	114	3.25714	13	37	13	20	12	8	0	10.1488	178.333	914.778	-5.89623	83	431.667	144.5	198.25	2257	-7.33913	63	63	63	513	273	2.37143	2	1.6	1	4	2.08571	1	3	1.77143	1	4	2.37143	1	3	0.985714	0.333333	1	0.72381	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.40541	2.59459	19.4595	8.27027	200	96	720	306	566	0.583333	0.0487395	147	4.08333	13	38	13	38	10	13	0	11.2192	188.667	981.567	-6.02192	88	456	178.5	200.36	2487.73	-7.37812	70	70	72	490	357	2.44444	4	1.58333	1	4	2	1	4	1.83333	1	5	2.44444	1	2	1.04861	0.25	1	0.693981	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.29412	2.70588	20.5882	9.76471	90	46	350	166	91	0.625	0.133333	62	3.875	4	6	6	18	7	2	0	1.09312	30.3333	76.7	-3.46356	29	96	66	62.1961	219.4	-4.52331	28	28	28	126	126	1.8125	2	1.125	1	2	1.375	1	4	1.5	1	4	1.8125	1	4	1.25	0.5	1	0.734375	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	4.70588	2.11765	14.2353	5.17647	80	36	242	88	96	0.625	0.0857143	64	4	6	18	6	18	8	1	0	2.21894	32	80.3333	-3.57028	38	96	66.3333	60.6667	206.4	-4.03713	24	24	24	132	132	2.375	3	1.8125	1	4	2.0625	1	3	2.0625	1	4	2.375	1	2	1.08333	0.5	1	0.817708	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.42857	2.78571	22.8571	11.2143	76	39	320	157	53	0.538462	0.19697	34	2.61538	4	15	4	15	6	1	0	0.96311	17.6667	37.4778	-2.88581	30	65	42.1667	46.3095	119.667	-3.1995	22	22	24	88	73	2.30769	3	1.53846	1	3	1.76923	1	3	2	1	3	2.30769	1	3	1.25641	0.333333	1	0.717949	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
11	4.72727	2.36364	16.5455	7.45455	52	26	182	82	29	0.5	0.194444	22	2.2	6	12	6	12	4	2	0	0.612299	9.66667	15.5889	-2.44833	20	40	28	29.7576	50.9333	-2.80239	17	17	17	49	47	2	2	1.3	1	3	1.6	1	3	1.5	1	4	2	1	2	1.03333	0.333333	1	0.75	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
