n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
14	4.71429	2.5	14.7143	7.78571	66	35	206	109	58	0.230769	0.121212	31	2.38462	11	12	12	15	7	0	0	1.07747	19.3333	41.1	-3.01568	34	65	43	45	111.333	-2.93798	19	19	19	91	82	2.61538	2	1.69231	1	4	2.53846	1	2	1.69231	1	4	2.61538	1	1	0.730769	0.333333	1	0.705128	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0
19	4.63158	2.10526	14.2105	6	88	40	270	114	127	0.0555556	0.0661765	59	3.27778	12	20	11	20	10	2	0	2.63141	42.3333	120.033	-3.86395	49	120	60.5	72.8772	290.667	-4.16448	27	27	27	156	107	2.72222	3	1.83333	1	5	2.66667	1	3	1.83333	1	5	2.72222	1	1	0.753704	0.333333	1	0.739815	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	4.75	2.04167	14.6667	5.45833	114	49	352	131	219	0.217391	0.0519481	77	3.34783	13	25	10	25	10	5	0	4.29003	73	255.256	-4.56915	50	191.667	81	103.917	610.556	-5.73331	37	37	37	239	145	2.17391	4	1.69565	1	4	1.91304	1	4	1.91304	1	4	2.17391	1	3	1.10507	0.5	1	0.811594	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.125	1.5625	10.125	2.8125	66	25	162	45	87	0	0.043956	55	3.66667	13	14	13	17	9	3	0	1.68403	29	70.1556	-3.46232	34	85	46.3333	52.1667	159.8	-4.03443	22	22	22	103	79	2.26667	3	1.93333	1	4	2.26667	1	3	1.93333	1	4	2.26667	1	1	0.883333	0.5	1	0.883333	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.18182	1.81818	11.6364	4.18182	46	20	128	46	32	0	0.111111	23	2.3	4	10	10	12	7	0	0	1.91789	10.6667	18.8111	-2.45936	20	40	23.5	29.8182	48.1333	-2.88275	13	13	13	55	35	2	3	1.5	1	4	2	1	3	1.5	1	4	2	1	1	0.816667	0.5	1	0.816667	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
11	3.81818	1.27273	8.90909	2	42	14	98	22	34	0.1	0.0555556	42	4.2	6	7	7	12	7	1	0	1.61224	11.3333	19.7111	-2.55271	22	40	29.3333	28.9091	46.2667	-2.6463	13	13	13	53	49	2.2	3	1.7	1	4	1.9	1	3	1.8	1	5	2.2	1	1.5	0.975	0.5	1	0.851667	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
27	4.59259	1.92593	12.8148	4.51852	124	52	346	122	289	0	0.0366667	87	3.34615	15	26	26	28	13	6	0	3.81591	96.3333	377.722	-4.95667	77	242.667	90.1667	121.728	864.267	-5.63522	41	41	41	294	156	2.96154	3	2.03846	1	5	2.96154	1	3	2.03846	1	5	2.96154	1	1	0.733974	0.333333	1	0.733974	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.18182	2	11.0909	4.72727	46	22	122	52	32	0.2	0.111111	21	2.1	10	12	10	12	6	0	1	1.39981	10.6667	18.6889	-2.23607	28	40	24.8333	29.6364	48.1333	-1.72965	14	14	14	55	40	2.8	3	1.9	1	3	2.6	1	3	2	1	4	2.8	1	1	0.783333	0.333333	1	0.708333	0.333333	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
19	5.26316	2.63158	20.2105	9.47368	100	50	384	180	121	0.0555556	0.110294	69	3.83333	10	20	12	20	8	2	0	2.91427	40.3333	115.933	-3.74593	61	120	78.8333	76.4211	310.667	-3.34738	30	30	30	157	157	3.38889	4	2.61111	1	5	3.33333	1	4	2.61111	1	5	3.38889	1	1	0.817593	0.4	1	0.799074	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4	1.53846	10.1538	3.23077	52	20	132	42	52	0	0.0545455	62	5.16667	8	14	7	14	10	0	0	0	17.3333	35.3	-2.91739	27	56	43.6667	39.641	81.2	-3.21825	14	14	14	78	78	2.25	3	1.91667	1	4	2.25	1	3	1.91667	1	4	2.25	1	1	0.888889	0.5	1	0.888889	0.5	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
10	3.6	1.3	7.8	2.1	36	13	78	21	27	0.111111	0.0357143	31	3.44444	5	11	5	6	8	0	0	0	9	14.3556	-2.37538	18	33	25.3333	24.7333	33	-2.61116	10	10	10	45	45	2	2	1.77778	1	2	1.88889	1	2	1.77778	1	3	2	1	1	0.944444	0.5	1	0.907407	0.5	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
21	4.95238	2.28571	17.619	7.80952	104	48	370	164	158	0.05	0.0760234	82	4.1	11	12	12	22	9	5	0	2.85697	52.6667	164.411	-4.10743	73	146.667	86.6667	85.0794	411.644	-3.63086	34	34	34	171	169	3.65	4	2.75	1	6	3.6	1	5	2.8	1	6	3.65	1	1.25	0.815	0.333333	1	0.7925	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.53333	2.13333	13.4667	5.73333	68	32	202	86	71	0.285714	0.0897436	34	2.42857	11	14	14	16	9	0	0	1.51297	23.6667	54.2667	-3.2127	42	74.6667	40.6667	50.2667	136.178	-2.79931	19	19	19	105	70	3	3	1.92857	1	3	2.64286	1	3	2.07143	1	5	3	1	1	0.797619	0.333333	1	0.683333	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
16	4.875	2.6875	16.5	10.3125	78	43	264	165	81	0.0666667	0.10989	33	2.2	7	17	7	14	8	1	0	1.55577	27	64.4889	-3.36218	30	85	50	55.7917	173.4	-4.17675	23	23	23	117	93	2	2	1.2	1	4	2	1	2	1.2	1	4	2	1	1	0.716667	0.25	1	0.716667	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	5.23077	2.92308	21.6923	12	68	38	282	156	44	0.166667	0.2	25	2.08333	4	12	8	14	7	0	0	1.18803	14.6667	30.1111	-2.67281	39	56	34.5	41.4872	92.4	-1.76853	19	19	19	78	57	3.25	3	1.83333	1	5	2.83333	1	3	1.91667	1	6	3.25	1	1	0.734722	0.333333	1	0.65	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
24	4.5	1.79167	12.4167	3.95833	108	43	298	95	222	0.217391	0.038961	114	4.95652	14	25	14	25	12	5	2	3.20731	74	259.678	-4.46802	71	191.667	101.167	100.986	593.889	-4.95148	35	35	35	234	194	3.08696	4	2.21739	1	5	2.69565	1	4	2.3913	1	6	3.08696	1	3	1.02899	0.5	1	0.773188	0.333333	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
17	4.11765	1.64706	10	3.41176	70	28	170	58	101	0	0.0380952	47	2.9375	16	18	16	18	10	2	0	2.3571	33.6667	85.6333	-3.63813	36	96	46.5	58.3137	193.4	-4.31443	22	22	22	124	78	2.25	2	1.5625	1	4	2.25	1	2	1.5625	1	4	2.25	1	1	0.760417	0.333333	1	0.760417	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.33333	1.91667	12.3333	4.41667	52	23	148	53	40	0.0909091	0.111111	29	2.63636	10	11	8	10	7	0	0	2.41105	13.3333	25.6222	-2.63409	24	47.6667	28.3333	34.8889	65	-2.93549	15	15	15	66	45	2.18182	3	1.72727	1	4	2.09091	1	3	1.81818	1	4	2.18182	1	1.5	0.901515	0.5	1	0.825758	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
35	5.6	3.08571	22.6857	14.3429	196	108	794	502	497	0.117647	0.0587121	131	3.85294	23	36	24	36	12	11	0	13.2201	165.667	840.911	-5.71295	139	408	186.167	192.857	2140	-5.81494	66	66	66	453	391	4.08824	4	2.5	1	7	3.64706	1	5	2.76471	1	7	4.08824	1	2	0.839496	0.142857	1	0.671499	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.55556	2.16667	13.2222	6.27778	82	39	238	113	112	0.117647	0.0666667	43	2.52941	8	11	11	17	9	3	0	2.22075	37.3333	99.3222	-3.74605	49	107.667	54.3333	64.8519	243.2	-3.76192	26	26	26	141	96	2.88235	3	2	1	4	2.70588	1	4	2.05882	1	5	2.88235	1	1.33333	0.808824	0.25	1	0.75098	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	4.28571	1.78571	11.7143	3.92857	60	25	164	55	61	0.153846	0.0757576	42	3.23077	9	15	8	9	8	2	0	1.40047	20.3333	44.0556	-3.06343	31	65	41.1667	43.0714	106.333	-3.29719	19	19	19	85	74	2.38462	3	1.92308	1	3	2.15385	1	3	2	1	4	2.38462	1	1.5	0.948718	0.5	1	0.846154	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4	1.53846	9.69231	2.76923	52	20	126	36	52	0.0833333	0.0545455	35	2.91667	11	14	11	14	8	1	0	1.87513	17.3333	34.8222	-2.93734	29	56	32.1667	37.8974	81.2	-2.9963	16	16	16	74	54	2.41667	3	1.91667	1	4	2.16667	1	3	2	1	5	2.41667	1	1.5	0.951389	0.5	1	0.848611	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	4.5	1.95	12.4	4.55	90	39	248	91	145	0.0526316	0.0522876	65	3.42105	10	18	18	21	9	5	0	3.98759	48.3333	144.244	-4.02436	69	133	65.3333	75.9667	336.467	-3.48906	31	31	33	160	116	3.63158	4	2.31579	1	6	3.57895	1	4	2.31579	1	6	3.63158	1	1	0.665789	0.333333	1	0.657895	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	4.95652	2.26087	16.2609	6.43478	114	52	374	148	196	0.318182	0.0666667	88	4	20	24	21	24	10	3	0	2.67686	65.3333	221.256	-4.39226	78	176	86	99.7681	546.933	-4.19043	35	35	42	233	156	3.54545	5	2.86364	1	5	3.04545	1	5	3.31818	1	5	3.54545	1	2.5	1.13106	0.5	1	0.824242	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	4.8	2.4	15.8667	7.33333	72	36	238	110	69	0.142857	0.115385	38	2.71429	5	10	10	16	7	2	0	1.75723	23	53.2	-3.15335	38	74.6667	48	49.6444	140.089	-3.09792	23	23	24	97	90	2.71429	3	2.07143	1	4	2.5	1	3	2.14286	1	4	2.71429	1	1.5	0.886905	0.333333	1	0.791667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.22222	1.72222	10.8889	3.94444	76	31	196	71	115	0.0588235	0.0416667	67	3.94118	14	19	14	19	10	4	0	0.71079	38.3333	104.144	-3.75628	39	107.667	62	64.7037	234.333	-4.48569	25	25	25	133	115	2.29412	3	2	1	4	2.29412	1	3	2	1	4	2.29412	1	1	0.901961	0.5	1	0.901961	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	3.14286	1.14286	6	1.71429	22	8	42	12	10	0	0	16	2.66667	4	8	4	8	6	0	0	0	3.33333	3.85556	-1.6976	11	16	13	13.1429	9.33333	-1.63663	6	6	6	21	21	1.83333	2	1.66667	1	2	1.83333	1	2	1.66667	1	2	1.83333	1	1	0.916667	0.5	1	0.916667	0.5	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0
9	4.22222	2.44444	12.4444	8.22222	38	22	112	74	17	0.25	0.190476	15	1.875	3	5	5	10	5	0	0	0.775	5.66667	8.32222	-1.9643	17	26.6667	20.8333	21.4074	24.7778	-1.94198	11	11	11	36	36	2.125	2	1.5	1	3	2	1	3	1.625	1	3	2.125	1	1.5	0.875	0.333333	1	0.770833	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
12	4.33333	1.91667	12.3333	4.41667	52	23	148	53	40	0.181818	0.111111	28	2.54545	9	11	9	13	7	0	0	1.74264	13.3333	25.9333	-2.61824	23	47.6667	28.1667	34.8056	65	-3.05952	15	15	15	66	45	2.09091	2	1.63636	1	3	1.90909	1	3	1.72727	1	3	2.09091	1	1.5	0.924242	0.5	1	0.818182	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
13	4.46154	2.30769	12.9231	6.92308	58	30	168	90	49	0.0833333	0.109091	28	2.33333	10	14	10	14	6	1	0	2.56568	16.3333	33.1444	-2.83707	39	56	35	38.8718	85.4	-1.83959	18	18	18	75	61	3.25	3	1.83333	1	5	3	1	3	1.91667	1	6	3.25	1	1	0.675	0.25	1	0.6125	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	3.5	1.375	7.75	2.375	28	11	62	19	14	0.142857	0.0666667	18	2.57143	5	6	5	9	5	1	0	0	4.66667	5.83333	-1.93218	16	21	16.1667	16.4583	15.4	-1.27412	9	9	9	26	26	2.28571	3	1.85714	1	3	2.14286	1	3	1.85714	1	4	2.28571	1	1	0.880952	0.5	1	0.845238	0.5	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
16	4.875	2.5625	15.75	8.0625	78	41	252	129	81	0.133333	0.10989	42	2.8	6	9	9	13	7	1	0	3.20432	27	65.5	-3.33613	50	85	56.5	55.6875	173.4	-2.65793	23	23	23	116	112	3.33333	3	1.86667	1	5	3.2	1	3	1.93333	1	5	3.33333	1	1	0.653333	0.333333	1	0.61	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
28	4.64286	2.03571	12.8571	5.03571	130	57	360	141	313	0.0740741	0.0369231	103	3.81481	14	29	14	26	12	7	0	4.73506	104.333	425.156	-5.05998	79	261	110	135.429	972.467	-5.83625	45	45	45	301	206	2.92593	3	2.11111	1	4	2.88889	1	4	2.14815	1	5	2.92593	1	1	0.777778	0.333333	1	0.762963	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.47826	2.86957	23.3043	12.4348	126	66	536	286	190	0.136364	0.0952381	63	2.86364	12	24	22	24	10	5	0	4.33612	63.3333	221.622	-4.25428	68	176	73.8333	100.696	577.333	-4.4948	40	40	40	218	119	3.09091	3	1.63636	1	8	2.90909	1	3	1.81818	1	8	3.09091	1	3	0.928896	0.25	1	0.67132	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.04348	2.26087	16.5217	6.17391	116	52	380	142	195	0.272727	0.0714286	121	5.5	12	17	17	24	9	5	0	6.13212	65	222.822	-4.35446	56	176	102.167	95.942	552	-5.10754	39	39	39	221	193	2.54545	3	1.77273	1	5	2.18182	1	4	2.04545	1	5	2.54545	1	2	1.05606	0.4	1	0.768939	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	4	1.36842	9.15789	2.21053	76	26	174	42	133	0.0555556	0.0220588	81	4.5	15	16	16	20	11	4	0	1.17774	44.3333	124.778	-3.96882	49	120	63.5	68.6667	270.667	-4.3156	25	25	27	144	112	2.72222	4	2.44444	1	4	2.66667	1	4	2.44444	1	5	2.72222	1	1	0.921296	0.5	1	0.910185	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	4.66667	2	13.2593	4.74074	126	54	358	128	288	0.0384615	0.04	105	4.03846	26	28	22	28	14	3	0	5.3707	96	376.489	-4.94761	67	242.667	106.833	131.654	871.422	-5.9508	39	39	39	332	204	2.57692	4	2.07692	1	5	2.53846	1	4	2.11538	1	5	2.57692	1	1.5	0.871154	0.333333	1	0.839103	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.25	1.6875	11.25	3.5625	68	27	180	57	86	0	0.0549451	51	3.4	13	14	14	17	9	2	0	1.58723	28.6667	70.4778	-3.41469	47	85	47.3333	54.0417	162.067	-2.98495	21	21	23	110	83	3.13333	3	2.4	1	5	3.13333	1	3	2.4	1	5	3.13333	1	1	0.801111	0.5	1	0.801111	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
35	5.42857	2.62857	20.1143	8.85714	190	92	704	310	500	0.176471	0.0530303	118	3.47059	30	36	30	36	10	11	0	11.911	166.667	831.156	-5.78106	116	408	148	182.781	2102.8	-6.36772	64	64	64	448	286	3.41176	4	2.55882	1	5	3.11765	1	5	2.76471	1	6	3.41176	1	2	0.934314	0.333333	1	0.768137	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.125	1.6875	10.125	3.5625	66	27	162	57	87	0	0.043956	40	2.66667	14	17	14	17	8	3	0	1.51767	29	68.9444	-3.4926	46	85	43.1667	51.2292	159.8	-3.08515	22	22	22	105	75	3.06667	3	2.06667	1	5	3.06667	1	3	2.06667	1	5	3.06667	1	1	0.718889	0.333333	1	0.718889	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.15789	2.84211	18	10.4211	98	54	342	198	122	0.111111	0.102941	42	2.33333	6	20	17	20	8	3	0	2.94833	40.6667	116.6	-3.76608	40	120	62	74.0702	307.333	-4.56336	31	31	31	159	111	2.22222	2	1.33333	1	4	2.16667	1	2	1.38889	1	4	2.22222	1	2	0.782407	0.25	1	0.699074	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4	2.1	10.8	6.9	40	21	108	69	25	0	0.107143	15	1.66667	8	9	9	11	5	2	0	0	8.33333	12.4556	-2.36122	24	33	21	24.2	34.4667	-1.533	13	13	13	39	30	2.66667	2	1.44444	1	4	2.66667	1	2	1.44444	1	4	2.66667	1	1	0.638889	0.25	1	0.638889	0.25	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
22	4.63636	2.13636	13.3636	5.86364	102	47	294	129	180	0.0952381	0.0526316	78	3.71429	15	23	12	23	10	4	0	3.91338	60	193.667	-4.31145	63	161	84.5	89.3485	460	-4.56927	33	33	33	207	162	3	4	2.28571	1	5	2.95238	1	4	2.33333	1	5	3	1	1.33333	0.815079	0.333333	1	0.787302	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	3.86667	1.33333	8.66667	2.13333	58	20	130	32	76	0	0.025641	50	3.57143	13	16	12	16	10	2	0	0.776045	25.3333	58.1333	-3.32261	27	74.6667	39.3333	48.4444	126.4	-4.23976	18	18	18	99	63	1.92857	3	1.71429	1	3	1.92857	1	3	1.71429	1	3	1.92857	1	1	0.904762	0.5	1	0.904762	0.5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
27	4.59259	2	13.037	5.40741	124	54	352	146	289	0.0384615	0.0366667	87	3.34615	13	25	13	28	13	7	0	2.89789	96.3333	375.7	-4.97	53	242.667	98.5	123.16	864.267	-6.4516	41	41	41	278	183	2.03846	2	1.46154	1	4	2.03846	1	2	1.46154	1	4	2.03846	1	1	0.801282	0.333333	1	0.801282	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
28	4.71429	2.10714	14.1429	6.10714	132	59	396	171	312	0	0.04	109	4.03704	19	22	22	29	11	10	0	4.57626	104	421.589	-5.06511	76	261	120.333	128.476	980.2	-5.90901	47	47	47	290	237	2.81481	4	2.18519	1	5	2.81481	1	4	2.18519	1	5	2.81481	1	1	0.82037	0.25	1	0.82037	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	3.6	1.3	7.8	2.1	36	13	78	21	27	0.111111	0.0357143	33	3.66667	5	11	5	11	8	0	1	0.375	9	14.3222	-2.1139	20	33	25.6667	24.6	33	-2.26301	10	10	10	45	45	2.22222	3	2	1	3	2.11111	1	3	2	1	4	2.22222	1	1	0.944444	0.5	1	0.916667	0.5	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0
15	4.26667	1.73333	11.4667	3.73333	64	26	172	56	73	0.0714286	0.0641026	51	3.64286	7	8	8	16	9	1	0	1.5152	24.3333	55.5667	-3.26433	37	74.6667	47.8333	49.2444	132.267	-3.27516	19	19	20	102	89	2.64286	3	2	1	4	2.57143	1	4	2.07143	1	5	2.64286	1	1	0.839286	0.5	1	0.810714	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	5.33333	2.91667	22.8333	11.9167	64	35	274	143	34	0.0909091	0.244444	25	2.27273	7	10	10	13	5	1	0	1.01319	11.3333	20.5556	-2.49973	40	47.6667	34.6667	36.0556	71.9333	-0.903944	19	19	19	64	62	3.63636	4	2.18182	1	6	3.54545	1	4	2.27273	1	6	3.63636	1	1.5	0.731818	0.333333	1	0.656061	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
12	4.66667	2.25	15.8333	6.91667	56	27	190	83	38	0	0.155556	26	2.36364	9	10	10	13	5	2	0	0.483516	12.6667	22.5222	-2.66905	36	47.6667	31.8333	33.9722	67.3111	-1.42201	18	18	19	58	54	3.27273	3	2.18182	1	5	3.27273	1	3	2.18182	1	5	3.27273	1	1	0.728788	0.4	1	0.728788	0.4	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
10	3.8	1.7	9	3.9	38	17	90	39	26	0	0.0714286	22	2.44444	6	11	7	11	6	1	0	0	8.66667	13.5778	-2.352	22	33	23.5	24.2333	33.7333	-1.89393	12	12	12	42	41	2.44444	3	2	1	3	2.44444	1	3	2	1	3	2.44444	1	1	0.833333	0.333333	1	0.833333	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
