n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
26	5.07692	2.34615	16.6923	6.5	132	61	434	169	259	0.28	0.0615942	82	3.28	1	27	1	14	10	6	0	15.4802	86.3333	328.456	-4.76365	91	225	90.1667	120.115	810.6	-4.70654	44	44	44	270	159	3.64	4	1.96	1	5	2.76	1	4	2.16	1	8	3.64	1	2	0.866	0.25	1	0.60981	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.2	2.85	18.1	10.25	104	57	362	205	138	0.368421	0.0980392	43	2.26316	3	12	12	21	7	2	0	6.30132	46	136.256	-3.94077	57	133	66.6667	80.2	362.6	-3.99117	32	32	32	178	122	3	3	1.57895	1	5	2.36842	1	3	1.73684	1	6	3	1	2	0.89386	0.25	1	0.596491	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.11111	2.83333	17.5556	10.2778	92	51	316	185	107	0.117647	0.108333	44	2.58824	9	13	13	19	7	2	0	3.73549	35.6667	97.2889	-3.61602	48	107.667	64.1667	66.6111	257.978	-3.71484	29	29	29	141	125	2.82353	3	1.76471	1	5	2.70588	1	3	1.88235	1	5	2.82353	1	2	0.82549	0.2	1	0.688235	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	6.08696	3.3913	27.7391	14.5217	140	78	638	334	183	0.227273	0.128571	57	2.59091	6	24	6	24	6	4	0	9.97766	61	213.578	-4.17399	69	176	82.1667	103.681	612.8	-4.32239	43	43	43	227	147	3.13636	3	1.77273	1	5	2.59091	1	3	1.90909	1	6	3.13636	1	2	0.845455	0.25	1	0.617424	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.46154	2	12.9231	4.61538	58	26	168	60	49	0.333333	0.109091	29	2.41667	9	14	9	14	6	2	0	3.64488	16.3333	33.0111	-2.84279	25	56	31.1667	38.0513	85.4	-3.35454	19	19	19	70	50	2.08333	3	1.41667	1	3	1.91667	1	3	1.41667	1	4	2.08333	1	1	0.791667	0.333333	1	0.743056	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.28571	3.35714	21.5714	16.7857	74	47	302	235	54	0.230769	0.181818	23	1.76923	3	15	11	15	6	1	0	0.813548	18	37.9889	-2.92041	29	65	41.6667	46	118	-3.31407	22	22	22	88	73	2.23077	2	1.23077	1	5	2.07692	1	2	1.38462	1	5	2.23077	1	2	0.921795	0.25	1	0.691026	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	4.2	2.1	12	5.7	42	21	120	57	24	0.333333	0.142857	17	1.88889	6	11	5	6	6	0	0	3.73476	8	12.5222	-2.26073	22	33	21.6667	25.2667	35.2	-1.85405	12	12	12	45	35	2.44444	3	1.66667	1	4	2.22222	1	3	1.66667	1	4	2.44444	1	1	0.796296	0.5	1	0.731481	0.5	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
34	5.76471	3.26471	24.7059	15.9706	196	111	840	543	463	0.151515	0.0665323	79	2.39394	33	35	33	35	8	13	0	11.0364	154.333	741.589	-5.66733	117	385	145.667	177.392	1990.33	-6.0072	68	68	68	403	277	3.54545	3	1.75758	1	7	3.33333	1	4	1.81818	1	7	3.54545	1	1	0.636652	0.142857	1	0.583622	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	7.375	5.4375	44.625	35.0625	118	87	714	561	61	0.0666667	0.32967	25	1.66667	8	17	8	17	4	1	0	12.853	20.3333	54.6333	-2.75093	61	85	63.3333	64.2083	218.733	-1.62276	34	34	34	118	118	4.06667	2	1.13333	1	7	4	1	2	1.13333	1	7	4.06667	1	1	0.385079	0.142857	1	0.381905	0.142857	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
19	4.94737	2.31579	16.4211	6.63158	94	44	312	126	124	0.333333	0.0882353	66	3.66667	5	20	13	20	8	3	0	3.34572	41.3333	116.244	-3.83367	65	120	74.6667	71.9649	300.667	-3.1719	30	30	30	153	147	3.61111	4	2.22222	1	4	2.66667	1	5	2.38889	1	7	3.61111	1	2	0.949074	0.5	1	0.666931	0.4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	4.58824	2	13.5294	4.82353	78	34	230	82	97	0.25	0.0761905	45	2.8125	10	18	10	18	8	3	0	3.04956	32.3333	82.2667	-3.56483	34	96	49.1667	58.9804	203.8	-4.343	25	25	26	121	86	2.125	3	1.375	1	3	1.9375	1	3	1.375	1	4	2.125	1	1	0.770833	0.333333	1	0.723958	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.33333	2.25	12.3333	6.91667	52	27	148	83	40	0.363636	0.111111	33	3	5	11	5	11	7	0	0	2.06656	13.3333	25.7889	-2.62556	24	47.6667	35.6667	34.8333	65	-2.93549	15	15	15	66	66	2.18182	2	1.27273	1	3	2.09091	1	2	1.27273	1	4	2.18182	1	1	0.69697	0.333333	1	0.681818	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
26	5.23077	2.5	19	8.34615	136	65	494	217	257	0.52	0.0688406	91	3.64	18	27	13	18	10	5	0	12.4593	85.6667	322.333	-4.77155	86	225	114.667	121.436	823.8	-4.84288	43	43	48	281	231	3.44	3	1.88	1	5	2.88	1	5	2.12	1	6	3.44	1	1.25	0.778	0.2	1	0.619333	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5	2.5	17.7143	7.78571	70	35	248	109	56	0.230769	0.151515	29	2.23077	7	8	7	15	7	0	0	2.94041	18.6667	41.2778	-2.90542	24	65	36	46	114.667	-3.82882	20	20	20	91	59	1.84615	2	1.15385	1	4	1.76923	1	2	1.23077	1	4	1.84615	1	2	0.852564	0.25	1	0.737179	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
16	5	2.8125	17.25	10.6875	80	45	276	171	80	0.2	0.120879	31	2.06667	5	14	14	17	7	1	0	3.29381	26.6667	63.6889	-3.34146	38	85	49.3333	56.2083	175.667	-3.54612	24	24	24	118	90	2.53333	3	1.53333	1	4	2.4	1	3	1.66667	1	4	2.53333	1	2	0.811111	0.25	1	0.677778	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5.88889	3.61111	25.5556	15.9444	106	65	460	287	100	0.176471	0.166667	32	1.88235	15	19	15	19	6	1	0	4.87394	33.3333	90.5889	-3.5022	52	107.667	59.1667	70.6852	278.667	-3.33467	31	31	31	147	105	3.05882	3	1.70588	1	7	2.94118	1	3	1.76471	1	7	3.05882	1	2	0.770728	0.285714	1	0.662885	0.285714	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
28	5.28571	2.53571	19.2857	8.46429	148	71	540	237	304	0.37037	0.0646154	103	3.81481	11	29	11	29	10	9	0	10.1911	101.333	409.711	-5.00626	90	261	128	132.976	1042.07	-5.29722	50	50	50	300	259	3.33333	3	1.88889	1	6	2.85185	1	5	2.22222	1	6	3.33333	1	2	0.93642	0.25	1	0.619136	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	5.36842	2.94737	20.8421	11.3684	102	56	396	216	120	0.277778	0.117647	37	2.05556	14	20	14	20	6	4	0	7.93611	40	114.244	-3.74233	54	120	56.1667	71.8947	314	-3.7246	33	33	33	147	91	3	3	1.66667	1	6	2.61111	1	3	1.77778	1	6	3	1	2	0.823148	0.333333	1	0.628704	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	5.27273	2.90909	23.0909	12.3636	58	32	254	136	26	0.4	0.277778	21	2.1	9	12	9	12	6	0	0	2.02164	8.66667	15.4111	-2.20767	24	40	28.1667	31.6364	53.7333	-2.18272	16	16	16	55	47	2.4	2	1.2	1	5	2.2	1	3	1.4	1	5	2.4	1	2	0.878333	0.2	1	0.645	0.2	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
37	6.64865	4.21622	35.027	25.7838	246	156	1296	954	543	0.222222	0.087395	87	2.41667	35	38	35	38	8	11	0	17.8876	181	975.189	-5.79608	200	456	181.833	219.477	2808.2	-4.83088	82	82	82	521	350	5.55556	3	2	1	8	5.13889	1	4	2.08333	1	8	5.55556	1	1	0.462335	0.125	1	0.415079	0.125	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	4.85714	2.47619	15.619	8.66667	102	52	328	182	159	0.2	0.0701754	45	2.25	16	22	16	22	8	6	0	8.33025	53	161.589	-4.16937	64	146.667	65.8333	81.5238	407.489	-4.09518	35	35	35	174	111	3.2	3	1.6	1	5	2.75	1	3	1.6	1	7	3.2	1	1	0.674167	0.25	1	0.611429	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.61538	2.15385	14.3077	5.53846	60	28	186	72	48	0.333333	0.127273	29	2.41667	12	14	12	14	6	2	0	1.5768	16	31.3889	-2.85583	39	56	33.8333	38.6154	86.8	-1.82469	19	19	19	72	58	3.25	3	1.58333	1	5	3	1	3	1.58333	1	6	3.25	1	1	0.618056	0.25	1	0.5875	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	5	2.38889	18.5556	8.61111	90	43	334	155	108	0.352941	0.1	50	2.94118	6	17	17	19	9	2	0	5.53457	36	97.2889	-3.64982	63	107.667	59.1667	67.5741	255.022	-2.79701	27	27	27	143	109	3.70588	3	1.52941	1	6	3.41176	1	3	1.58824	1	7	3.70588	1	2	0.638235	0.166667	1	0.52423	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	6.07407	3.33333	29.4815	16.2963	164	90	796	440	269	0.307692	0.103333	113	4.34615	20	28	20	28	8	7	0	14.2996	89.6667	354.989	-4.75909	81	242.667	142.167	132.815	1007.38	-5.09359	53	53	53	297	290	3.11538	3	1.5	1	7	2.84615	1	3	1.57692	1	7	3.11538	1	1.5	0.679853	0.142857	1	0.599084	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
21	6	3.80952	27.3333	20.0952	126	80	574	422	147	0.3	0.140351	40	2	14	20	14	22	7	3	0	9.59009	49	154.244	-3.9454	78	146.667	78.3333	90.4762	457.356	-3.21084	39	39	39	192	144	3.9	2	1.55	1	6	3.45	1	3	1.65	1	7	3.9	1	1	0.546667	0.166667	1	0.468452	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.375	1.9375	12	4.6875	70	31	192	75	85	0.266667	0.0659341	39	2.6	5	11	11	17	7	4	0	2.47557	28.3333	67.3	-3.45374	34	85	45.6667	52.25	164.333	-3.97839	24	24	24	103	81	2.26667	3	1.46667	1	3	2.06667	1	3	1.46667	1	4	2.26667	1	1	0.766667	0.333333	1	0.716667	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
20	5.6	3.05	25	13.85	112	61	500	277	134	0.315789	0.124183	52	2.73684	19	21	12	21	8	3	0	4.30214	44.6667	130.456	-3.91068	69	133	74.1667	81.1167	377.533	-3.29384	34	34	34	171	141	3.63158	3	1.78947	1	6	3	1	4	2	1	7	3.63158	1	1.33333	0.736842	0.25	1	0.595363	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
7	4	2.57143	12	9.42857	28	18	84	66	7	0.666667	0.3	8	1.33333	3	8	3	8	4	0	0	0	2.33333	2.56667	-1.45644	10	16	13	13.9048	10.1333	-1.88484	8	8	8	21	19	1.66667	2	1.16667	1	2	1.33333	1	2	1.33333	1	3	1.66667	1	2	1.08333	0.5	1	0.777778	0.5	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
8	3.75	1.875	9.25	4.625	30	15	74	37	13	0.142857	0.133333	12	1.71429	3	7	3	7	5	0	0	0.25	4.33333	5.42222	-1.86094	16	21	15.1667	16.9583	15.8	-1.25789	9	9	9	28	24	2.28571	2	1.42857	1	3	2	1	2	1.42857	1	4	2.28571	1	1	0.785714	0.333333	1	0.714286	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
15	5.06667	2.8	17.8667	9.73333	76	42	268	146	67	0.285714	0.141026	29	2.07143	6	16	13	16	6	1	0	7.13472	22.3333	51.6778	-3.10672	39	74.6667	42.5	50.4444	144	-2.97222	23	23	23	101	73	2.78571	3	1.57143	1	5	2.35714	1	3	1.64286	1	5	2.78571	1	1.5	0.790476	0.333333	1	0.654762	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.17647	2.94118	18.1176	10.8235	88	50	308	184	92	0.3125	0.12381	35	2.1875	8	18	8	18	6	2	0	5.94973	30.6667	78.0444	-3.47133	58	96	56.1667	61.098	216.8	-2.5808	28	28	28	126	106	3.625	3	1.9375	1	5	3.125	1	3	2	1	7	3.625	1	2	0.745833	0.333333	1	0.604911	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	4	1.875	11.5	4.625	32	15	92	37	12	0.428571	0.2	14	2	4	9	4	9	4	1	0	0	4	4.83333	-1.81944	11	21	16.1667	17.125	16.2	-2.48452	10	10	10	26	26	1.57143	2	1.14286	1	2	1.42857	1	2	1.28571	1	2	1.57143	1	2	1	0.5	1	0.785714	0.5	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
17	5.17647	2.94118	18.1176	10.8235	88	50	308	184	92	0.3125	0.12381	36	2.25	11	18	11	18	6	3	0	8.23126	30.6667	79.9556	-3.42959	42	96	55	60.3529	216.8	-3.66745	29	29	29	121	101	2.625	2	1.4375	1	4	2.375	1	2	1.5	1	5	2.625	1	2	0.776042	0.25	1	0.644792	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	6.25806	3.67742	28.6452	16.6452	194	114	888	516	368	0.233333	0.0935961	76	2.53333	27	30	30	32	9	6	0	25.2556	122.667	547.078	-5.24448	137	320	136.333	169.871	1571.2	-4.61674	61	61	61	404	267	4.56667	4	2	1	8	4.1	1	4	2.13333	1	9	4.56667	1	3	0.671429	0.2	1	0.478942	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
31	5.29032	2.58065	18.3871	7.93548	164	80	570	246	383	0.433333	0.0566502	88	2.93333	2	32	30	32	10	8	0	12.2591	127.667	569.333	-5.3505	106	320	112	154	1427.2	-5.66463	55	55	55	370	200	3.53333	4	2.13333	1	6	2.9	1	4	2.36667	1	8	3.53333	1	2	0.946667	0.333333	1	0.659048	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	4.93333	2.23333	15.3333	5.96667	148	67	460	179	361	0.344828	0.0449735	93	3.2069	5	15	15	31	11	8	0	8.68349	120.333	517.267	-5.29089	81	299.667	109.333	144.844	1242.07	-6.20455	49	49	49	347	196	2.7931	3	1.86207	1	5	2.34483	1	4	2	1	6	2.7931	1	2	0.944828	0.333333	1	0.736207	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	4.36364	2	12.7273	4.72727	48	22	140	52	31	0.5	0.138889	28	2.8	3	12	3	12	6	0	0	1.37179	10.3333	17.4	-2.47723	28	40	30	29.697	49.0667	-1.71312	14	14	14	55	55	2.8	3	1.7	1	4	2.1	1	3	1.8	1	5	2.8	1	1.5	0.916667	0.5	1	0.716667	0.4	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
23	4.86957	2.26087	15.4783	6.43478	112	52	356	148	197	0.409091	0.0619048	75	3.40909	12	22	12	24	11	2	0	12.637	65.6667	224.056	-4.38699	67	176	86.1667	102.174	541.867	-4.68253	34	34	34	241	166	3.04545	3	1.95455	1	4	2.40909	1	4	2.18182	1	6	3.04545	1	1.5	0.92803	0.25	1	0.687121	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	4.58824	2	14.2353	5.52941	78	34	242	94	97	0.5	0.0761905	56	3.5	4	11	13	18	9	2	0	13.4926	32.3333	84.0889	-3.52599	67	96	56.6667	61.451	203.8	-2.0314	24	24	24	130	106	4.1875	4	2	1	5	2.9375	1	6	2.25	1	10	4.1875	1	1.2	0.78125	0.25	1	0.588938	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	5.33333	2.76667	19.7333	10.5667	160	83	592	317	355	0.344828	0.0608466	77	2.65517	6	31	26	31	10	11	0	12.6737	118.333	515.033	-5.21422	90	299.667	110.667	140.111	1295.8	-5.82452	56	56	56	308	199	3.10345	4	1.65517	1	5	2.51724	1	4	1.82759	1	8	3.10345	1	3	0.887356	0.25	1	0.611905	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
14	5.14286	3.07143	18.5714	12.0714	72	43	260	169	55	0.307692	0.166667	23	1.76923	3	7	7	15	5	2	0	3.11845	18.3333	39.7	-2.90969	27	65	38.6667	45.1905	116.333	-3.52315	23	23	23	83	63	2.07692	2	1.15385	1	4	1.76923	1	3	1.46154	1	4	2.07692	1	3	1.09615	0.25	1	0.660256	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	6.18182	3.95455	30.2727	22.2273	136	87	666	489	163	0.428571	0.142105	47	2.2381	8	16	16	23	7	3	0	9.06236	54.3333	183.333	-4.01278	61	161	89	99.4242	538.2	-4.31051	41	41	41	209	171	2.90476	2	1.28571	1	5	2	1	5	2.04762	1	5	2.90476	1	5	1.45397	0.2	1	0.549206	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
10	3.8	1.7	9	3.9	38	17	90	39	26	0.222222	0.0714286	19	2.11111	5	9	5	9	7	0	0	3.89381	8.66667	13.5778	-2.352	29	33	21.3333	24.6667	33.7333	-0.6887	11	11	11	45	35	3.22222	3	1.88889	1	4	2.77778	1	3	1.88889	1	5	3.22222	1	1	0.712963	0.333333	1	0.638889	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
22	6.09091	3.59091	28.3636	16.5	134	79	624	363	164	0.380952	0.136842	57	2.71429	11	20	20	23	7	3	0	4.08861	54.6667	177.278	-4.10578	75	161	99.3333	97.3333	533.6	-3.72298	41	41	41	211	206	3.57143	3	1.61905	1	6	3.14286	1	3	1.7619	1	6	3.57143	1	2	0.683333	0.166667	1	0.531746	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.86667	3.86667	26.2667	19.3333	88	58	394	290	61	0.214286	0.217949	26	1.85714	0	14	14	16	5	1	0	10.932	20.3333	48.8556	-2.90905	56	74.6667	49.3333	53.5111	155.733	-1.49581	26	26	26	103	89	4	2	1.42857	1	6	3.14286	1	3	1.92857	1	7	4	1	3	0.907143	0.166667	1	0.438265	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.15385	2.57692	17.1538	7.88462	134	67	446	205	258	0.28	0.0652174	74	2.96	24	27	12	24	10	4	0	7.5179	86	329	-4.74133	67	225	95.8333	120.372	817.2	-5.52704	43	43	43	296	179	2.68	3	1.8	1	4	2.2	1	3	1.88	1	5	2.68	1	2	0.91	0.333333	1	0.721333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
42	5.47619	2.83333	19.9524	10.5476	230	119	838	443	746	0.365854	0.0435897	113	2.7561	38	43	38	43	10	18	0	23.484	248.667	1461.69	-6.50414	160	587.667	183.667	237.952	3694.18	-7.03633	84	84	84	584	350	3.90244	4	2	1	8	3.29268	1	4	2.29268	1	8	3.90244	1	3	0.900958	0.2	1	0.590389	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	4.15385	1.84615	10.6154	4.15385	54	24	138	54	51	0.583333	0.0727273	40	3.33333	7	10	7	14	7	1	0	1.89402	17	33.8889	-2.92025	31	56	39.6667	37.8974	82.6	-2.75074	17	17	17	74	74	2.58333	3	1.83333	1	3	1.91667	1	4	2.33333	1	4	2.58333	1	2	1.23611	0.5	1	0.75	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	4.875	2.3125	15.75	6.1875	78	37	252	99	81	0.333333	0.10989	47	3.13333	9	17	9	11	6	2	0	8.43038	27	65.9	-3.32599	48	85	51.3333	55	173.4	-2.80981	24	24	26	109	93	3.2	3	1.66667	1	4	2.33333	1	5	2.33333	1	6	3.2	1	2.5	1.06111	0.25	1	0.605556	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.125	2.6875	18	8.4375	82	43	288	135	79	0.533333	0.131868	41	2.73333	11	17	4	11	6	1	0	2.85349	26.3333	63.0333	-3.31681	41	85	56.6667	56.4167	177.933	-3.29856	25	25	25	117	112	2.73333	3	1.6	1	3	1.93333	1	4	2	1	5	2.73333	1	2	1.12222	0.333333	1	0.65	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.06667	2.66667	17.8667	8.53333	76	40	268	128	67	0.357143	0.141026	33	2.35714	7	16	7	16	6	3	0	0.935443	22.3333	51.1	-3.12423	41	74.6667	45.5	50	144	-2.80556	25	25	25	93	82	2.92857	3	1.85714	1	3	2.28571	1	3	2.07143	1	5	2.92857	1	2	0.988095	0.333333	1	0.667857	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
11	5.45455	3.27273	24.1818	14	60	36	266	154	25	0.5	0.305556	18	1.8	2	9	9	12	5	0	0	1.19585	8.33333	14.4556	-2.1918	27	40	28.6667	31.8788	54.6667	-1.75826	17	17	17	55	48	2.7	2	1.1	1	5	2.4	1	2	1.3	1	6	2.7	1	2	0.868333	0.2	1	0.561667	0.2	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
