n	second_moment_degree	second_moment_degree_out	third_moment_degree	third_moment_degree_out	sum_squared_degrees	sum_squared_out_degrees	sum_cubed_degrees	sum_cubed_out_degrees	num_pairs_independent_edges	head_initial	hubiness	sum_hierarchical_distance	mean_hierarchical_distance	tree_centre1	tree_centre2	tree_centroid1	tree_centroid2	tree_diameter	caterpillar_distance	num_crossings	predicted_num_crossings	exp_num_crossings	var_num_crossings	z_score_num_crossings	sum_edge_lengths	exp_sum_edge_lengths	exp_sum_edge_lengths_projective	exp_sum_edge_lengths_planar	var_sum_edge_lengths	z_score_sum_edge_lengths	min_sum_edge_lengths	min_sum_edge_lengths_planar	min_sum_edge_lengths_projective	max_sum_edge_lengths_planar	max_sum_edge_lengths_projective	mean_dependency_distance	flux_max_weight	flux_mean_weight	flux_min_weight	flux_max_left_span	flux_mean_left_span	flux_min_left_span	flux_max_right_span	flux_mean_right_span	flux_min_right_span	flux_max_size	flux_mean_size	flux_min_size	flux_max_RL_ratio	flux_mean_RL_ratio	flux_min_RL_ratio	flux_max_WS_ratio	flux_mean_WS_ratio	flux_min_WS_ratio	empty	singleton	bistar	caterpillar	linear	quasistar	spider	two_linear	star	unknown	EC1	planar	projective	WG1	unknown_syntactic_dependency_structure
13	6.61538	4.76923	34.6154	26.3077	86	62	450	342	35	0.5	0.363636	18	1.5	4	14	4	14	4	0	0	2.58949	11.6667	26.1667	-2.28072	27	56	41.6667	44.7179	105	-2.83011	24	24	24	78	72	2.25	2	1.08333	1	4	1.83333	1	3	1.41667	1	4	2.25	1	3	1.07639	0.25	1	0.576389	0.25	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
27	5.7037	2.96296	23.7037	11.6296	154	80	640	314	274	0.384615	0.0866667	97	3.73077	22	28	26	28	10	4	0	7.28356	91.3333	356.589	-4.83666	104	242.667	130.5	133.654	971.6	-4.44865	47	47	47	323	271	4	2	1.5	1	6	3.69231	1	3	1.69231	1	6	4	1	2	0.608974	0.166667	1	0.45	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
15	5.86667	3.33333	26.2667	13.7333	88	50	394	206	61	0.357143	0.217949	32	2.28571	3	8	8	16	5	1	0	3.24766	20.3333	48.8333	-2.90971	30	74.6667	45	53.1556	155.733	-3.57926	26	26	26	101	77	2.14286	2	1.07143	1	4	2	1	2	1.21429	1	4	2.14286	1	2	0.845238	0.25	1	0.630952	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
18	4.77778	2.38889	14.5556	6.94444	86	43	262	125	110	0.470588	0.0833333	63	3.70588	10	11	10	11	9	0	0	2.76415	36.6667	100.489	-3.65774	38	107.667	70.3333	69.5185	249.111	-4.41396	25	25	25	153	140	2.23529	2	1.70588	1	3	1.82353	1	3	2.05882	1	3	2.23529	1	2	1.18627	0.5	1	0.794118	0.5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
31	5.87097	3.09677	27.0968	14.5161	182	96	840	450	374	0.4	0.0788177	104	3.46667	12	30	30	32	9	8	0	8.87981	124.667	562.844	-5.2548	157	320	144.333	160.581	1513.6	-4.18969	59	59	66	383	285	5.23333	3	1.76667	1	8	4.8	1	5	2.1	1	9	5.23333	1	2	0.523294	0.125	1	0.394669	0.125	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
13	9.07692	7.84615	78.9231	77.0769	118	102	1026	1002	19	0.75	0.654545	15	1.25	3	14	4	14	4	0	0	1.82051	6.33333	14.5222	-1.66194	44	56	49.5	50.1538	127.4	-1.06315	32	32	32	78	78	3.66667	2	1.16667	1	2	1.25	1	8	3.58333	1	8	3.66667	1	8	3.33333	0.5	1	0.490377	0.125	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0
13	6	4.15385	27.2308	20.7692	78	54	354	270	39	0.333333	0.290909	18	1.5	7	14	7	14	4	0	0	1.56457	13	27.3	-2.48807	27	56	39	43.0769	99.4	-2.90874	22	22	22	78	66	2.25	2	1.25	1	4	2.08333	1	2	1.33333	1	4	2.25	1	2	0.798611	0.25	1	0.645833	0.25	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
18	5.44444	3.05556	20.8889	11.2778	98	55	376	203	104	0.470588	0.133333	33	1.94118	17	19	17	19	6	3	0	2.89853	34.6667	92.8667	-3.59735	49	107.667	53.6667	67.3333	266.844	-3.59139	31	31	31	137	90	2.88235	2	1.47059	1	5	2.35294	1	4	1.88235	1	5	2.88235	1	4	1.16569	0.25	1	0.582353	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
24	5.33333	2.625	19.1667	8.20833	128	63	460	197	212	0.347826	0.0822511	71	3.08696	12	23	12	23	7	5	0	10.8082	70.6667	245.722	-4.50809	113	191.667	92	105.306	649.444	-3.08688	42	42	43	232	178	4.91304	4	2.04348	1	8	3.91304	1	4	2.34783	1	10	4.91304	1	3	0.766667	0.2	1	0.473689	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
26	5.76923	3.26923	23.3846	13.1923	150	85	608	343	250	0.4	0.0942029	59	2.36	23	27	23	27	8	7	0	5.63116	83.3333	318.9	-4.6665	64	225	95.3333	121.692	870	-5.45841	49	49	49	266	170	2.56	2	1.52	1	6	2.28	1	3	1.76	1	6	2.56	1	2	0.982667	0.333333	1	0.669333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
19	6	3.68421	28.7368	18.6316	114	70	546	354	114	0.444444	0.161765	38	2.11111	16	20	16	20	6	3	0	4.72291	38	106.911	-3.67513	53	120	71	76.5965	334	-3.66608	35	35	35	153	135	2.94444	2	1.38889	1	5	2.61111	1	3	1.55556	1	6	2.94444	1	2	0.778704	0.2	1	0.565741	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
29	5.44828	2.89655	19.7241	10.2759	158	84	572	298	327	0.321429	0.0683761	83	2.96429	15	27	17	30	11	3	3	12.2763	109	458.156	-4.95221	99	280	122.167	149.425	1181	-5.26688	48	48	48	372	242	3.53571	3	1.85714	1	5	3.10714	1	4	2.03571	1	6	3.53571	1	1.33333	0.704762	0.25	1	0.579762	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
24	5.5	2.875	20.4167	9.45833	132	69	490	227	210	0.391304	0.0909091	64	2.78261	11	22	11	22	7	4	0	6.86849	70	244.189	-4.47956	66	191.667	92.5	106.292	660.556	-4.88951	42	42	42	241	180	2.86957	2	1.3913	1	5	2.6087	1	3	1.47826	1	5	2.86957	1	2	0.687681	0.25	1	0.573913	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.04348	2.43478	17.8261	8.26087	116	56	410	190	195	0.454545	0.0714286	83	3.77273	13	24	21	24	10	4	1	3.55159	65	222.322	-4.29228	68	176	93.8333	99.0145	552	-4.59679	37	37	37	221	184	3.09091	2	1.59091	1	5	2.72727	1	4	1.86364	1	6	3.09091	1	2	0.789394	0.2	1	0.606818	0.2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
19	4.52632	2	12.6316	4.73684	86	38	240	90	128	0.5	0.0588235	45	2.5	10	20	10	20	8	4	0	4.69352	42.6667	119.711	-3.89961	39	120	52.1667	68.7719	287.333	-4.7785	29	29	29	143	85	2.16667	3	1.5	1	3	1.66667	1	3	1.77778	1	5	2.16667	1	2	1.14815	0.5	1	0.755556	0.5	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	6.73333	4.03333	37.7333	22.9667	202	121	1132	689	334	0.37931	0.116402	111	3.82759	29	31	13	31	10	2	2	14.3591	111.333	498.956	-4.89465	101	299.667	162	170.733	1483.87	-5.15736	58	58	58	419	335	3.48276	2	1.48276	1	5	3.03448	1	4	1.7931	1	6	3.48276	1	4	0.828161	0.2	1	0.493678	0.2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
28	6.5	3.89286	32.7857	19.3929	182	109	918	543	287	0.444444	0.116923	98	3.62963	12	25	12	29	7	6	1	11.6358	95.6667	395.856	-4.75805	92	261	149.833	143.583	1173.53	-4.93332	57	57	57	324	312	3.40741	3	1.51852	1	6	2.92593	1	3	1.77778	1	6	3.40741	1	3	0.833951	0.2	1	0.52963	0.2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
28	6.07143	3.46429	29.3571	17.25	170	97	822	483	293	0.444444	0.0984615	87	3.22222	17	29	16	29	8	9	3	10.3121	97.6667	406.522	-4.69521	80	261	123.333	134.857	1127.13	-5.39127	56	56	56	295	240	2.96296	2	1.44444	1	5	2.48148	1	4	1.81481	1	5	2.96296	1	4	1.00864	0.25	1	0.550617	0.25	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
21	5.2381	2.85714	18.4762	10.381	110	60	388	218	155	0.45	0.0935673	46	2.3	8	22	19	22	8	2	0	2.1304	51.6667	158.222	-4.10749	56	146.667	73	86.2857	424.111	-4.40259	33	33	33	194	138	2.8	3	1.75	1	4	2.45	1	3	1.95	1	4	2.8	1	1.5	0.870833	0.25	1	0.6875	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
8	4.25	2.625	13	9.125	34	21	104	73	11	0.285714	0.266667	10	1.42857	6	9	6	9	4	0	0	0	3.66667	4.66667	-1.69734	16	21	16.1667	17.625	16.6	-1.2272	10	10	10	28	25	2.28571	2	1.42857	1	3	2.14286	1	2	1.42857	1	4	2.28571	1	1	0.738095	0.333333	1	0.714286	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
9	4.22222	2.44444	12.4444	8.22222	38	22	112	74	17	0.5	0.190476	14	1.75	1	10	1	10	4	1	0	0.45	5.66667	8.05556	-1.99655	22	26.6667	20.3333	21.037	24.7778	-0.937509	12	12	12	34	34	2.75	3	1.625	1	3	2.125	1	3	1.75	1	5	2.75	1	1.5	0.875	0.333333	1	0.658333	0.333333	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
14	4.85714	2.78571	16.4286	10.7857	68	39	230	151	57	0.461538	0.136364	27	2.07692	8	10	10	15	7	0	0	2.06668	19	41.5556	-2.9474	26	65	40.6667	45.5714	113	-3.66881	20	20	20	91	73	2	2	1.38462	1	3	1.53846	1	3	1.76923	1	3	2	1	3	1.28205	0.5	1	0.75641	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
18	5.22222	2.94444	18.5556	10.9444	94	53	334	197	106	0.470588	0.116667	36	2.11765	7	19	7	19	6	3	0	4.74628	35.3333	93.9333	-3.64565	65	107.667	58.8333	65.9815	260.933	-2.64134	30	30	30	138	108	3.82353	4	1.94118	1	5	3.05882	1	4	2.11765	1	8	3.82353	1	1	0.734314	0.25	1	0.577171	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
9	4.88889	3.33333	18.4444	14.8889	44	30	166	134	14	0.375	0.333333	11	1.375	6	10	6	10	4	0	0	0	4.66667	6.68889	-1.80439	18	26.6667	20.8333	22.2963	26.4444	-1.68533	13	13	13	36	33	2.25	2	1.375	1	3	2	1	2	1.5	1	4	2.25	1	2	0.895833	0.333333	1	0.6875	0.333333	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0
23	6.08696	3.91304	30.6087	24.4348	140	90	704	562	183	0.272727	0.128571	39	1.77273	15	22	22	24	5	8	0	1.20072	61	196.122	-4.35578	110	176	86.8333	99.4493	612.8	-2.66615	51	51	51	188	148	5	2	1.54545	1	8	4.77273	1	3	1.63636	1	8	5	1	2	0.476136	0.125	1	0.389881	0.125	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
36	5.66667	3.19444	24.7778	17.3056	204	115	892	623	528	0.371429	0.0588235	86	2.45714	14	35	35	37	9	12	0	4.91567	176	881.589	-5.92761	184	431.667	161.167	192.176	2349.09	-5.10996	75	75	75	445	304	5.25714	3	1.82857	1	9	4.97143	1	3	1.94286	1	9	5.25714	1	1	0.48373	0.125	1	0.423571	0.125	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
41	6.82927	4.04878	39.122	23.9512	280	166	1604	982	680	0.375	0.0823212	115	2.875	14	25	25	42	9	13	2	18.8925	226.667	1363.94	-6.08331	152	560	175.167	250.016	3910.67	-6.52431	91	91	91	613	311	3.8	3	1.725	1	8	3.475	1	4	1.95	1	8	3.8	1	3	0.802232	0.125	1	0.573839	0.125	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
32	5.6875	2.84375	22.1875	9.96875	182	91	710	319	405	0.451613	0.0689655	173	5.58065	29	33	29	33	10	5	0	14.2206	135	616.633	-5.43651	126	341	178.333	172.833	1639	-5.31067	56	56	59	440	364	4.06452	5	1.96774	1	7	2.83871	1	6	2.3871	1	10	4.06452	1	3	1.06544	0.25	1	0.582578	0.25	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
19	5.78947	3.26316	26.5263	14.8421	110	62	504	282	116	0.388889	0.147059	43	2.38889	17	20	17	20	6	4	0	2.58998	38.6667	106.411	-3.74838	70	120	69.1667	74.807	327.333	-2.7636	35	35	35	149	130	3.88889	2	1.44444	1	6	3.66667	1	3	1.55556	1	7	3.88889	1	2	0.576852	0.166667	1	0.472354	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
33	6.24242	3.63636	30.1212	18.0606	206	120	994	596	425	0.4375	0.0860215	76	2.375	13	31	31	34	7	10	0	7.95445	141.667	664.967	-5.49374	116	362.667	142	177.758	1902.11	-5.65578	68	68	68	402	273	3.625	3	1.5625	1	7	3.3125	1	3	1.75	1	7	3.625	1	3	0.772173	0.142857	1	0.543601	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
23	5.04348	2.43478	16.7826	7.21739	116	56	386	166	195	0.409091	0.0714286	71	3.22727	21	22	22	24	9	4	0	3.18083	65	218.056	-4.40179	84	176	89.5	98.058	552	-3.91578	37	37	41	225	174	3.81818	2	1.63636	1	6	3.5	1	3	1.90909	1	6	3.81818	1	2	0.664394	0.2	1	0.506818	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
37	5.35135	2.59459	18.973	8.27027	198	96	702	306	567	0.305556	0.0470588	111	3.08333	24	38	24	38	10	14	0	14.0295	189	995.078	-5.99147	107	456	146.833	198.036	2473.8	-7.01687	70	70	70	468	273	2.97222	2	1.58333	1	5	2.72222	1	3	1.72222	1	5	2.97222	1	2	0.748148	0.2	1	0.612963	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
16	5.875	3.9375	28.125	23.0625	94	63	450	369	73	0.4	0.197802	25	1.66667	10	13	13	17	5	3	0	1.85347	24.3333	58.3667	-3.18507	48	85	52	58.0417	191.533	-2.6735	30	30	30	108	88	3.2	2	1.4	1	5	2.8	1	4	1.73333	1	6	3.2	1	2	0.817778	0.2	1	0.538889	0.2	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
22	5.54545	2.86364	22.3636	10.7727	122	63	492	237	170	0.238095	0.105263	79	3.7619	8	21	21	23	7	4	1	8.15134	56.6667	177.944	-4.17304	78	161	99.6667	92.7879	506	-3.6898	38	38	38	202	202	3.71429	3	1.52381	1	6	3.47619	1	3	1.57143	1	7	3.71429	1	1	0.547619	0.166667	1	0.510204	0.166667	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
13	5.23077	3.38462	21.6923	17.5385	68	44	282	228	44	0.5	0.2	19	1.58333	8	10	10	14	5	2	0	0.836435	14.6667	27.9333	-2.77505	35	56	36.5	40.2564	92.4	-2.18466	21	21	21	72	60	2.91667	2	1.41667	1	4	2.5	1	3	1.58333	1	5	2.91667	1	2	0.791667	0.25	1	0.5875	0.25	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0
25	5.36	2.8	18.96	9.12	134	70	474	228	233	0.375	0.0790514	94	3.91667	14	17	14	26	9	3	0	3.45813	77.6667	280.644	-4.63614	66	208	124.333	115.68	739.267	-5.22261	41	41	41	282	262	2.75	3	1.95833	1	3	2.29167	1	4	2.33333	1	5	2.75	1	2	1.05556	0.333333	1	0.750694	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
12	4.33333	2.08333	12.3333	5.41667	52	25	148	65	40	0.181818	0.111111	27	2.45455	10	11	11	13	7	0	0	1.70707	13.3333	26.2333	-2.60323	25	47.6667	29	35	65	-2.81145	15	15	15	66	46	2.27273	2	1.36364	1	3	2.09091	1	3	1.54545	1	4	2.27273	1	2	0.848485	0.333333	1	0.666667	0.333333	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0
39	6.15385	3.38462	30.7179	17.5897	240	132	1198	686	621	0.473684	0.0675676	190	5	8	37	37	40	11	11	0	10.0366	207	1143.18	-6.12228	137	506.667	236.333	237.145	3150.22	-6.58627	80	80	80	603	495	3.60526	3	1.52632	1	8	3.07895	1	4	1.92105	1	9	3.60526	1	4	0.990758	0.125	1	0.557634	0.125	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0
49	7.38776	4.73469	47.6327	32.9388	362	232	2334	1614	995	0.395833	0.079556	138	2.875	23	28	39	50	9	18	0	16.8275	331.667	2252.81	-6.98778	196	800	331	341.061	7085	-7.17575	123	123	123	839	722	4.08333	3	1.58333	1	8	3.66667	1	4	1.875	1	8	4.08333	1	4	0.811806	0.142857	1	0.464831	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.17647	2.82353	18.4706	9.76471	88	48	314	166	92	0.4375	0.12381	44	2.75	8	10	8	18	7	1	0	4.35724	30.6667	78.6	-3.45904	37	96	60.6667	62.0392	216.8	-4.00703	26	26	26	130	118	2.3125	3	1.4375	1	3	1.75	1	3	1.6875	1	5	2.3125	1	2	1.09375	0.333333	1	0.683333	0.333333	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
30	5.4	2.7	19.7333	8.96667	162	81	592	269	354	0.37931	0.0634921	107	3.68966	12	17	29	31	9	7	0	6.7584	118	510.067	-5.22479	122	299.667	142.667	150.244	1304.76	-4.9186	54	54	56	372	291	4.2069	3	1.75862	1	7	3.75862	1	4	2.10345	1	7	4.2069	1	2	0.671346	0.166667	1	0.4789	0.166667	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
27	6.66667	4	38.3704	23.8519	180	108	1036	644	261	0.461538	0.13	72	2.76923	15	28	24	28	6	7	0	4.40059	87	332.033	-4.77451	118	242.667	134.333	133.358	1064.62	-3.82078	59	59	59	280	274	4.53846	3	1.76923	1	7	4.19231	1	4	1.92308	1	8	4.53846	1	2	0.619048	0.142857	1	0.461355	0.142857	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
17	5.29412	2.82353	19.1765	9.05882	90	48	326	154	91	0.375	0.133333	40	2.5	15	18	15	18	6	2	0	2.8647	30.3333	76.8889	-3.4593	52	96	57.3333	61.9216	219.4	-2.97053	28	28	28	128	109	3.25	2	1.5	1	6	3	1	3	1.6875	1	6	3.25	1	2	0.76875	0.25	1	0.548958	0.25	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
